time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
0.000000;1.000000;0.700000;0.700000;1.000000;
0.000001;1.000000;0.700000;0.700000;1.000000;
0.000002;1.000000;0.700000;0.700000;1.000000;
0.000004;1.000000;0.700000;0.700000;1.000000;
0.000008;1.000000;0.700000;0.700000;1.000000;
0.000016;1.000000;0.700000;0.700000;1.000000;
0.000032;1.000000;0.700000;0.700000;1.000000;
0.000064;1.000000;0.700000;0.700000;1.000000;
0.000128;1.000000;0.700000;0.700000;1.000000;
0.000256;1.000000;0.700000;0.700000;1.000000;
0.000512;1.000000;0.700000;0.700000;1.000000;
0.001024;1.000000;0.700000;0.700000;1.000000;
0.002048;1.000000;0.700000;0.700000;1.000000;
0.004096;1.000000;0.700000;0.700000;1.000000;
0.008192;1.000000;0.700000;0.700000;1.000000;
0.016384;1.000000;0.700000;0.700000;1.000000;
0.032768;1.000000;0.700000;0.700000;1.000000;
0.065536;1.000000;0.700000;0.700000;1.000000;
0.131072;1.000000;0.700000;0.700000;1.000000;
0.262144;1.000000;0.700000;0.700000;1.000000;
0.524288;1.000000;0.700000;0.700000;1.000000;
1.000000;1.000000;0.700000;0.700000;1.000000;
1.000000;1.005561;0.728046;0.700000;1.000000;
1.000001;1.005562;0.728032;0.700000;1.000000;
1.000002;1.005562;0.728032;0.700000;1.000000;
1.000004;1.005562;0.728033;0.700000;1.000000;
1.000008;1.005562;0.728032;0.700000;1.000000;
1.000016;1.005562;0.728032;0.700000;1.000000;
1.000032;1.005562;0.728032;0.700000;1.000000;
1.000064;1.005562;0.728031;0.700000;1.000000;
1.000128;1.005561;0.728030;0.700000;1.000000;
1.000256;1.005560;0.728029;0.700000;0.999999;
1.000512;1.005558;0.728026;0.700001;0.999998;
1.001024;1.005554;0.728020;0.700002;0.999996;
1.002048;1.005546;0.728008;0.700003;0.999993;
1.004096;1.005530;0.727985;0.700007;0.999986;
1.008192;1.005497;0.727938;0.700013;0.999971;
1.016384;1.005433;0.727845;0.700023;0.999943;
1.032768;1.005304;0.727658;0.700034;0.999886;
1.065536;1.005049;0.727289;0.700023;0.999774;
1.131072;1.004547;0.726562;0.699874;0.999553;
1.262144;1.003573;0.725155;0.699124;0.999123;
1.393216;1.002633;0.723806;0.697826;0.998700;
1.524288;1.001740;0.722514;0.696039;0.998274;
1.655360;1.000900;0.721277;0.693804;0.997839;
1.786432;1.000087;0.720092;0.691144;0.997386;
1.917504;0.999189;0.718959;0.688068;0.996907;
2.048576;0.997970;0.717881;0.684572;0.996394;
2.179648;0.996043;0.716862;0.680638;0.995841;
2.310720;0.992733;0.715919;0.676241;0.995237;
2.428685;0.996522;0.715002;0.671860;0.994646;
2.534853;0.995855;0.714239;0.667548;0.994070;
2.641021;0.995505;0.713542;0.662857;0.993446;
2.747190;0.994820;0.712653;0.657756;0.992770;
2.853358;0.994554;0.712181;0.652210;0.992034;
2.959526;0.994187;0.711550;0.646178;0.991232;
3.065695;0.993667;0.710913;0.639615;0.990358;
3.171863;0.993246;0.710311;0.632472;0.989405;
3.278031;0.992837;0.709730;0.624694;0.988363;
3.384199;0.992439;0.709169;0.616221;0.987226;
3.490368;0.992049;0.708628;0.606986;0.985982;
3.596536;0.991705;0.708105;0.596915;0.984622;
3.702704;0.991351;0.707600;0.585930;0.983134;
3.808873;0.991008;0.707111;0.573940;0.981506;
3.915041;0.990674;0.706640;0.560850;0.979723;
4.021209;0.990363;0.706195;0.546552;0.977771;
4.127378;0.990055;0.705770;0.530930;0.975633;
4.233546;0.989759;0.705384;0.513854;0.973291;
4.260088;0.989684;0.705223;0.509352;0.972673;
4.313172;0.989532;0.705019;0.500037;0.971393;
4.366256;0.989387;0.704818;0.490298;0.970054;
4.472425;0.989133;0.704483;0.469432;0.967180;
4.496313;0.989063;0.704340;0.464482;0.966497;
4.544088;0.988946;0.704170;0.454273;0.965089;
4.639640;0.988718;0.703871;0.432555;0.962091;
4.663528;0.988655;0.703756;0.426852;0.961302;
4.711303;0.988541;0.703594;0.415090;0.959676;
4.735191;0.988485;0.703515;0.409029;0.958838;
4.782967;0.988375;0.703357;0.396531;0.957109;
4.806855;0.988319;0.703279;0.390090;0.956217;
4.854631;0.988212;0.703126;0.376806;0.954377;
4.878519;0.988157;0.703050;0.369960;0.953429;
4.926294;0.988053;0.702899;0.355840;0.951472;
4.950182;0.987998;0.702825;0.348564;0.950462;
4.997958;0.987898;0.702678;0.333554;0.948380;
5.021846;0.987847;0.702606;0.325818;0.947307;
5.067768;0.985069;0.702469;0.310492;0.945179;
5.067768;0.987733;0.702471;0.310492;0.945179;
5.067769;0.987750;0.702468;0.310492;0.945179;
5.067770;0.987750;0.702468;0.310492;0.945179;
5.067772;0.987749;0.702469;0.310491;0.945179;
5.067776;0.987750;0.702468;0.310491;0.945178;
5.067784;0.987750;0.702468;0.310489;0.945178;
5.067800;0.987750;0.702468;0.310487;0.945177;
5.067832;0.987750;0.702468;0.310481;0.945176;
5.067896;0.987750;0.702468;0.310470;0.945173;
5.068024;0.987750;0.702468;0.310449;0.945167;
5.068280;0.987749;0.702467;0.310406;0.945155;
5.068792;0.987748;0.702465;0.310320;0.945130;
5.069816;0.987746;0.702462;0.310148;0.945082;
5.071864;0.987742;0.702456;0.309805;0.944985;
5.075960;0.987733;0.702444;0.309120;0.944791;
5.084152;0.987716;0.702420;0.307755;0.944402;
5.100536;0.987682;0.702371;0.305046;0.943621;
5.133304;0.987609;0.702275;0.299710;0.942042;
5.198840;0.987490;0.702102;0.289364;0.938827;
5.231608;0.987416;0.701997;0.284351;0.937190;
5.247992;0.987384;0.701947;0.281884;0.936365;
5.280760;0.987320;0.701856;0.277027;0.934701;
5.297144;0.987287;0.701811;0.274637;0.933862;
5.329912;0.987224;0.701721;0.269931;0.932171;
5.346296;0.987192;0.701676;0.267616;0.931319;
5.379064;0.987131;0.701588;0.263058;0.929602;
5.395448;0.987098;0.701544;0.260815;0.928737;
5.428216;0.987039;0.701457;0.256402;0.926995;
5.444600;0.987008;0.701413;0.254230;0.926118;
5.477368;0.986948;0.701328;0.249957;0.924352;
5.493752;0.986918;0.701285;0.247854;0.923463;
5.526520;0.986859;0.701201;0.243718;0.921673;
5.542904;0.986829;0.701159;0.241683;0.920773;
5.575672;0.986771;0.701077;0.237680;0.918961;
5.592056;0.986742;0.701035;0.235711;0.918050;
5.624824;0.986684;0.700954;0.231838;0.916216;
5.641208;0.986656;0.700913;0.229933;0.915294;
5.673976;0.986599;0.700834;0.226187;0.913439;
5.690360;0.986571;0.700792;0.224345;0.912507;
5.723128;0.986516;0.700717;0.220722;0.910632;
5.739512;0.986488;0.700674;0.218941;0.909689;
5.772280;0.986433;0.700603;0.215439;0.907795;
5.788664;0.986406;0.700558;0.213718;0.906843;
5.821432;0.986352;0.700492;0.210333;0.904929;
5.837816;0.986325;0.700443;0.208670;0.903968;
5.870584;0.986272;0.700386;0.205399;0.902036;
5.886968;0.986246;0.700330;0.203792;0.901066;
5.919736;0.986194;0.700257;0.200634;0.899116;
5.936120;0.986168;0.700220;0.199082;0.898138;
5.968888;0.986117;0.700147;0.196032;0.896171;
5.985272;0.986091;0.700110;0.194534;0.895184;
6.018040;0.986041;0.700039;0.191590;0.893201;
6.034424;0.986015;0.700003;0.190145;0.892206;
6.067192;0.985966;0.699933;0.187304;0.890208;
6.083576;0.985941;0.699898;0.185910;0.889205;
6.116344;0.985892;0.699829;0.183170;0.887191;
6.132728;0.985868;0.699794;0.181825;0.886181;
6.165496;0.985820;0.699727;0.179184;0.884152;
6.181880;0.985796;0.699691;0.177888;0.883135;
6.214648;0.985749;0.699626;0.175343;0.881092;
6.231032;0.985725;0.699591;0.174094;0.880067;
6.263800;0.985678;0.699527;0.171642;0.878011;
6.280184;0.985655;0.699492;0.170439;0.876980;
6.312952;0.985608;0.699430;0.168078;0.874911;
6.329336;0.985587;0.699395;0.166920;0.873873;
6.362104;0.985538;0.699336;0.164648;0.871791;
6.378488;0.985519;0.699299;0.163534;0.870747;
6.411256;0.985466;0.699243;0.161348;0.868652;
6.427640;0.985452;0.699205;0.160277;0.867602;
6.435832;0.985441;0.699188;0.159746;0.867076;
6.452216;0.985420;0.699157;0.158696;0.866023;
6.484984;0.985377;0.699098;0.156636;0.863912;
6.501368;0.985355;0.699067;0.155627;0.862853;
6.509560;0.985344;0.699050;0.155127;0.862323;
6.525944;0.985323;0.699020;0.154138;0.861261;
6.558712;0.985281;0.698963;0.152200;0.859133;
6.575096;0.985259;0.698933;0.151250;0.858066;
6.583288;0.985249;0.698915;0.150780;0.857532;
6.599672;0.985228;0.698885;0.149850;0.856463;
6.607864;0.985218;0.698871;0.149390;0.855927;
6.624248;0.985197;0.698841;0.148479;0.854855;
6.632440;0.985187;0.698827;0.148028;0.854319;
6.648824;0.985166;0.698798;0.147136;0.853244;
6.657016;0.985156;0.698783;0.146695;0.852706;
6.673400;0.985136;0.698754;0.145821;0.851629;
6.681592;0.985125;0.698740;0.145389;0.851090;
6.697976;0.985105;0.698711;0.144535;0.850010;
6.706168;0.985095;0.698697;0.144112;0.849470;
6.722552;0.985075;0.698669;0.143275;0.848388;
6.730744;0.985065;0.698654;0.142861;0.847847;
6.747128;0.985045;0.698626;0.142043;0.846763;
6.755320;0.985035;0.698612;0.141638;0.846220;
6.771704;0.985016;0.698584;0.140837;0.845133;
6.779896;0.985006;0.698570;0.140441;0.844590;
6.796280;0.984986;0.698543;0.139658;0.843501;
6.804472;0.984977;0.698529;0.139270;0.842956;
6.820856;0.984957;0.698501;0.138504;0.841865;
6.829048;0.984948;0.698488;0.138125;0.841319;
6.845432;0.984928;0.698461;0.137377;0.840226;
6.853624;0.984919;0.698447;0.137006;0.839679;
6.870008;0.984900;0.698420;0.136274;0.838583;
6.878200;0.984890;0.698406;0.135913;0.838035;
6.894584;0.984871;0.698380;0.135197;0.836938;
6.902776;0.984862;0.698366;0.134844;0.836388;
6.919160;0.984843;0.698340;0.134145;0.835289;
6.927352;0.984834;0.698326;0.133800;0.834739;
6.943736;0.984815;0.698300;0.133117;0.833637;
6.951928;0.984806;0.698287;0.132780;0.833086;
6.968312;0.984787;0.698261;0.132113;0.831982;
6.976504;0.984778;0.698247;0.131784;0.831430;
6.992888;0.984760;0.698222;0.131133;0.830325;
7.001080;0.984751;0.698209;0.130812;0.829772;
7.017464;0.984733;0.698183;0.130177;0.828664;
7.025656;0.984724;0.698170;0.129863;0.828110;
7.042040;0.984706;0.698145;0.129244;0.827001;
7.050232;0.984697;0.698132;0.128938;0.826446;
7.066616;0.984679;0.698107;0.128333;0.825334;
7.074808;0.984670;0.698094;0.128035;0.824778;
7.091192;0.984652;0.698069;0.127446;0.823665;
7.099384;0.984643;0.698056;0.127155;0.823109;
7.115768;0.984626;0.698031;0.126581;0.821994;
7.123960;0.984617;0.698019;0.126297;0.821436;
7.140344;0.984599;0.697994;0.125738;0.820319;
7.148536;0.984591;0.697981;0.125461;0.819761;
7.164920;0.984573;0.697957;0.124916;0.818642;
7.173112;0.984565;0.697945;0.124647;0.818083;
7.189496;0.984548;0.697921;0.124117;0.816963;
7.197688;0.984539;0.697908;0.123855;0.816403;
7.214072;0.984522;0.697885;0.123338;0.815281;
7.222264;0.984513;0.697872;0.123084;0.814720;
7.238648;0.984497;0.697849;0.122581;0.813596;
7.246840;0.984488;0.697836;0.122333;0.813034;
7.263224;0.984471;0.697813;0.121844;0.811909;
7.271416;0.984463;0.697800;0.121603;0.811347;
7.287800;0.984446;0.697778;0.121128;0.810220;
7.295992;0.984438;0.697765;0.120894;0.809656;
7.312376;0.984422;0.697743;0.120432;0.808528;
7.320568;0.984413;0.697730;0.120205;0.807964;
7.336952;0.984397;0.697708;0.119756;0.806834;
7.345144;0.984389;0.697695;0.119536;0.806269;
7.361528;0.984373;0.697674;0.119100;0.805138;
