time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
0.000000;1.000000;19.979030;1.000014;2.420747;
0.000001;1.000000;19.979030;1.000014;2.420747;
0.000002;1.000000;19.979030;1.000014;2.420747;
0.000004;1.000000;19.979030;1.000014;2.420747;
0.000008;1.000000;19.979030;1.000014;2.420747;
0.000016;1.000000;19.979030;1.000014;2.420748;
0.000032;1.000000;19.979030;1.000014;2.420749;
0.000064;1.000000;19.979030;1.000014;2.420751;
0.000128;1.000000;19.979030;1.000014;2.420756;
0.000256;1.000000;19.979031;1.000014;2.420765;
0.000512;1.000000;19.979032;1.000014;2.420783;
0.001024;1.000000;19.979035;1.000014;2.420817;
0.002048;1.000000;19.979040;1.000015;2.420885;
0.004096;1.000000;19.979050;1.000015;2.421010;
0.008192;1.000000;19.979071;1.000015;2.421220;
0.016384;1.000000;19.979114;1.000016;2.421485;
0.032768;1.000000;19.979196;1.000017;2.421542;
0.065536;1.000000;19.979330;1.000018;2.420870;
0.131072;1.000001;19.979497;1.000015;2.420051;
0.262144;1.000001;19.979861;1.000007;2.420031;
0.524288;1.000000;19.980190;0.999999;2.420331;
1.000000;1.000000;19.980114;0.999998;2.420608;
1.000000;1.000000;2.300820;0.496322;2.420608;
1.000001;1.000000;2.300821;0.496319;2.431924;
1.000002;1.000000;2.300820;0.496316;2.443238;
1.000004;1.000000;2.300818;0.496310;2.465867;
1.000008;1.000001;2.300815;0.496297;2.511116;
1.000016;1.000002;2.300809;0.496271;2.601584;
1.000032;1.000004;2.300796;0.496220;2.782399;
1.000064;1.000007;2.300773;0.496118;3.143549;
1.000128;1.000014;2.300734;0.495916;3.863924;
1.000256;1.000029;2.300688;0.495515;5.297008;
1.000409;1.000046;2.300685;0.495043;7.000001;
1.000410;1.000046;2.300685;0.495040;7.000000;
1.000411;1.000046;2.300685;0.495037;7.000000;
1.000413;1.000046;2.300686;0.495031;6.999999;
1.000417;1.000046;2.300686;0.495019;7.000000;
1.000425;1.000047;2.300688;0.494994;7.000000;
1.000441;1.000049;2.300691;0.494945;7.000000;
1.000473;1.000053;2.300697;0.494848;7.000000;
1.000537;1.000060;2.300709;0.494654;7.000000;
1.000665;1.000074;2.300737;0.494266;7.000000;
1.000921;1.000102;2.300805;0.493496;7.000000;
1.001433;1.000159;2.300986;0.491979;7.000000;
1.002457;1.000273;2.301525;0.489027;7.000000;
1.004505;1.000501;2.303269;0.483441;7.000000;
1.006553;1.000729;2.305842;0.478258;7.000000;
1.008601;1.000957;2.309167;0.473452;7.000000;
1.010649;1.001185;2.313175;0.468996;7.000000;
1.011395;1.001268;2.314789;0.467453;7.000000;
1.011396;1.001268;2.314792;0.467451;7.000000;
1.011397;1.001268;2.314794;0.467449;7.000000;
1.011399;1.001268;2.314799;0.467445;7.000000;
1.011403;1.001269;2.314807;0.467437;7.000000;
1.011411;1.001270;2.314825;0.467421;7.000000;
1.011427;1.001271;2.314861;0.467388;7.000000;
1.011459;1.001275;2.314933;0.467323;7.000000;
1.011523;1.001282;2.315076;0.467193;7.000000;
1.011651;1.001296;2.315365;0.466935;7.000000;
1.011907;1.001325;2.315950;0.466421;7.000000;
1.012419;1.001382;2.317146;0.465409;7.000000;
1.013443;1.001496;2.319642;0.463440;7.000000;
1.015491;1.001724;2.325029;0.459715;7.000000;
1.017539;1.001952;2.330905;0.456261;7.000000;
1.019587;1.002179;2.337229;0.453058;7.000000;
1.021635;1.002407;2.343960;0.450088;7.000000;
1.023683;1.002635;2.351064;0.447335;7.000000;
1.025731;1.002862;2.358508;0.444782;7.000000;
1.029827;1.003317;2.374275;0.440206;7.000000;
1.033514;1.003726;2.389370;0.436636;7.000000;
1.037200;1.004134;2.405200;0.433515;7.000000;
1.040886;1.004542;2.421661;0.430785;7.000000;
1.044573;1.004950;2.438675;0.428396;7.000000;
