time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.071065;1.000250;9.149095;0.897285;2.256697;
1.078438;1.000288;9.192628;0.896637;2.291442;
1.085811;1.000324;9.235791;0.896098;2.329281;
1.093184;1.000357;9.278765;0.895651;2.369837;
1.100000;1.000386;9.318474;0.895308;2.409423;
1.100000;1.000386;10.688596;0.973990;2.409423;
1.100001;1.000386;10.688596;0.973991;2.409429;
1.100002;1.000386;10.688595;0.973991;2.409434;
1.100004;1.000386;10.688595;0.973993;2.409446;
1.100008;1.000386;10.688594;0.973995;2.409470;
1.100016;1.000386;10.688592;0.974001;2.409518;
1.100032;1.000386;10.688587;0.974011;2.409613;
1.100064;1.000386;10.688579;0.974033;2.409804;
1.100128;1.000386;10.688562;0.974075;2.410186;
1.100256;1.000385;10.688526;0.974160;2.410949;
1.100512;1.000384;10.688451;0.974329;2.412478;
1.101024;1.000382;10.688282;0.974664;2.415542;
1.102048;1.000377;10.687880;0.975318;2.421690;
1.104096;1.000368;10.686845;0.976572;2.434031;
1.106144;1.000358;10.685539;0.977756;2.446395;
1.108192;1.000349;10.684010;0.978875;2.458729;
1.110240;1.000340;10.682306;0.979932;2.470985;
1.112288;1.000331;10.680465;0.980932;2.483122;
1.114336;1.000321;10.678526;0.981879;2.495100;
1.116384;1.000312;10.676521;0.982776;2.506888;
1.118432;1.000303;10.674478;0.983626;2.518458;
1.120480;1.000294;10.672424;0.984433;2.529783;
1.122528;1.000285;10.670379;0.985199;2.540845;
1.124576;1.000276;10.668362;0.985926;2.551625;
1.126624;1.000267;10.666391;0.986619;2.562109;
1.128672;1.000258;10.664478;0.987277;2.572284;
1.130720;1.000249;10.662636;0.987905;2.582140;
1.132768;1.000240;10.660873;0.988504;2.591671;
1.134816;1.000231;10.659198;0.989075;2.600870;
1.136864;1.000222;10.657617;0.989621;2.609733;
1.138912;1.000213;10.656134;0.990142;2.618257;
1.143008;1.000196;10.653479;0.991122;2.634287;
1.146694;1.000180;10.651445;0.991936;2.647556;
1.150381;1.000164;10.649746;0.992694;2.659741;
1.154067;1.000148;10.648374;0.993400;2.670862;
1.157753;1.000133;10.647315;0.994062;2.680941;
1.161440;1.000117;10.646549;0.994683;2.690007;
1.165126;1.000102;10.646053;0.995268;2.698092;
1.168813;1.000086;10.645801;0.995821;2.705232;
1.172499;1.000071;10.645763;0.996345;2.711461;
1.176185;1.000055;10.645911;0.996843;2.716818;
1.179872;1.000040;10.646212;0.997318;2.721340;
1.183558;1.000024;10.646636;0.997772;2.725064;
1.187245;1.000009;10.647151;0.998208;2.728028;
1.190931;0.999993;10.647726;0.998627;2.730269;
1.198304;0.999962;10.648900;0.999423;2.732764;
1.204939;0.999934;10.649867;1.000096;2.732883;
1.211575;0.999906;10.650586;1.000735;2.731180;
1.218210;0.999879;10.650906;1.001345;2.727835;
1.224846;0.999851;10.650701;1.001931;2.723001;
1.231481;0.999823;10.649853;1.002495;2.716824;
1.238117;0.999796;10.648259;1.003041;2.709435;
1.244752;0.999768;10.645825;1.003571;2.700958;
1.251388;0.999741;10.642473;1.004087;2.691501;
1.258023;0.999714;10.638135;1.004590;2.681165;
1.264659;0.999687;10.632755;1.005081;2.670038;
1.271295;0.999660;10.626288;1.005562;2.658202;
1.277930;0.999634;10.618697;1.006033;2.645729;
1.284566;0.999609;10.609957;1.006494;2.632682;
1.291201;0.999583;10.600048;1.006947;2.619122;
1.304472;0.999534;10.576699;1.007828;2.590714;
1.316416;0.999492;10.551680;1.008593;2.563846;
1.328360;0.999452;10.522948;1.009333;2.535975;
1.340304;0.999415;10.490623;1.010048;2.507267;
1.352248;0.999380;10.454877;1.010738;2.477869;
1.364192;0.999349;10.415921;1.011403;2.447906;
1.376136;0.999320;10.374005;1.012043;2.417481;
1.388080;0.999295;10.329407;1.012657;2.386684;
1.400024;0.999274;10.282433;1.013245;2.355592;
1.411968;0.999256;10.233409;1.013807;2.324271;
1.435855;0.999233;10.131046;1.014847;2.261234;
1.459743;0.999225;10.024916;1.015774;2.197918;
1.483631;0.999235;9.917880;1.016586;2.134654;
1.507519;0.999260;9.812838;1.017279;2.071740;
1.531407;0.999300;9.712595;1.017852;2.009453;
1.555295;0.999356;9.619774;1.018306;1.948047;
1.603071;0.999501;9.467531;1.018860;1.829120;
1.650846;0.999681;9.367321;1.018956;1.716476;
1.698622;0.999880;9.325898;1.018625;1.611586;
1.746398;1.000080;9.344053;1.017904;1.515751;
1.789396;1.000246;9.407641;1.016956;1.438095;
1.832394;1.000389;9.508612;1.015763;1.369263;
1.871092;1.000490;9.623838;1.014510;1.315215;
1.909791;1.000559;9.753158;1.013122;1.268878;
1.948489;1.000596;9.887644;1.011630;1.230331;
1.987187;1.000600;10.018557;1.010068;1.199524;
2.025886;1.000574;10.138051;1.008469;1.176303;
2.064584;1.000521;10.239452;1.006863;1.160403;
2.103283;1.000446;10.317612;1.005278;1.151469;
2.141981;1.000357;10.369192;1.003740;1.149051;
2.180679;1.000259;10.392741;1.002267;1.152630;
2.219378;1.000160;10.388687;1.000873;1.161636;
2.258076;1.000066;10.359746;0.999571;1.175392;
2.296774;0.999984;10.309300;0.998359;1.193347;
2.335473;0.999916;10.242104;0.997239;1.214898;
2.374171;0.999867;10.163575;0.996207;1.239468;
2.412869;0.999838;10.079594;0.995260;1.266507;
2.451568;0.999830;9.996043;0.994393;1.295508;
2.490266;0.999841;9.918434;0.993602;1.326010;
2.528964;0.999870;9.851586;0.992881;1.357596;
2.567663;0.999912;9.799361;0.992229;1.389897;
2.606361;0.999965;9.764468;0.991644;1.422584;
2.645059;1.000024;9.748354;0.991124;1.455362;
2.722456;1.000134;9.769780;0.990282;1.519915;
2.799853;1.000217;9.849349;0.989709;1.581960;
2.877250;1.000253;9.962674;0.989411;1.639983;
2.954646;1.000233;10.080886;0.989400;1.692605;
3.032043;1.000164;10.176786;0.989678;1.738583;
3.109440;1.000063;10.230435;0.990231;1.776848;
3.186836;0.999951;10.232805;0.991024;1.806562;
3.264233;0.999853;10.186861;0.991993;1.827218;
3.341630;0.999787;10.105979;0.993061;1.838734;
3.411287;0.999764;10.018963;0.994039;1.841564;
3.480944;0.999778;9.935749;0.994980;1.837887;
3.543635;0.999817;9.875756;0.995758;1.829689;
3.606327;0.999875;9.838566;0.996441;1.817708;
3.669018;0.999940;9.827938;0.997016;1.802822;
3.731709;1.000003;9.843176;0.997478;1.785926;
3.794401;1.000055;9.879632;0.997830;1.767873;
3.857092;1.000090;9.929755;0.998082;1.749434;
3.919783;1.000103;9.984509;0.998248;1.731261;
3.982475;1.000096;10.034891;0.998344;1.713871;
4.045166;1.000072;10.073434;0.998387;1.697638;
4.107857;1.000037;10.095105;0.998389;1.682807;
4.170549;0.999998;10.097850;0.998359;1.669517;
4.233240;0.999963;10.082840;0.998302;1.657821;
4.295931;0.999936;10.053984;0.998220;1.647726;
4.421314;0.999923;9.986112;0.997968;1.632247;
4.534158;0.999952;9.935178;0.997639;1.623627;
4.647003;1.000002;9.915819;0.997230;1.619939;
4.759847;1.000049;9.932125;0.996776;1.620943;
4.872691;1.000075;9.972410;0.996333;1.626113;
4.985536;1.000073;10.016540;0.995955;1.634507;
5.087096;1.000049;10.045534;0.995703;1.643929;
5.188656;1.000015;10.055126;0.995553;1.654055;
5.290216;0.999983;10.044746;0.995502;1.663903;
5.391776;0.999963;10.020721;0.995532;1.672663;
5.493336;0.999958;9.993109;0.995616;1.679793;
5.594896;0.999969;9.971738;0.995727;1.685050;
5.696456;0.999987;9.962872;0.995844;1.688458;
5.798015;1.000006;9.967565;0.995956;1.690223;
5.899575;1.000019;9.982052;0.996058;1.690640;
6.001135;1.000021;9.999734;0.996153;1.690008;
6.102695;1.000014;10.013864;0.996245;1.688578;
6.204255;1.000002;10.019901;0.996334;1.686542;
6.407375;0.999983;10.011034;0.996483;1.681478;
6.610495;0.999982;9.992008;0.996564;1.675944;
6.813615;0.999995;9.981881;0.996560;1.671169;
7.016735;1.000008;9.986089;0.996489;1.668112;
7.219855;1.000012;9.996946;0.996389;1.667132;
7.422975;1.000006;10.004043;0.996301;1.667919;
7.626095;0.999999;10.003277;0.996245;1.669747;
7.829215;0.999996;9.997970;0.996222;1.671838;
8.032335;0.999997;9.993817;0.996223;1.673634;
8.235454;1.000000;9.993650;0.996236;1.674868;
8.438574;1.000002;9.996185;0.996257;1.675487;
8.641694;1.000001;9.998424;0.996282;1.675557;
9.047934;0.999999;9.998178;0.996322;1.674796;
9.454174;0.999999;9.996667;0.996326;1.673722;
9.860414;1.000000;9.996580;0.996317;1.673303;
10.000000;1.000000;9.996609;0.996314;1.673223;
