time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
0.000000;1.000000;10.104236;0.979159;1.488699;
0.000001;1.000000;10.104236;0.979159;1.488699;
0.000002;1.000000;10.104236;0.979158;1.488699;
0.000004;1.000000;10.104235;0.979158;1.488699;
0.000008;1.000000;10.104235;0.979157;1.488699;
0.000016;1.000000;10.104233;0.979156;1.488699;
0.000032;1.000000;10.104230;0.979153;1.488699;
0.000064;1.000000;10.104224;0.979147;1.488699;
0.000128;1.000000;10.104213;0.979135;1.488699;
0.000256;1.000000;10.104190;0.979111;1.488701;
0.000512;1.000000;10.104148;0.979064;1.488706;
0.001024;0.999999;10.104074;0.978971;1.488727;
0.002048;0.999999;10.103963;0.978790;1.488810;
0.004096;0.999997;10.103881;0.978442;1.489122;
0.008192;0.999994;10.104185;0.977803;1.490247;
0.012288;0.999992;10.105007;0.977235;1.491940;
0.020480;0.999986;10.107576;0.976268;1.496468;
0.028672;0.999980;10.110906;0.975494;1.502125;
0.036864;0.999974;10.114448;0.974874;1.508466;
0.045056;0.999968;10.117814;0.974372;1.515188;
0.053248;0.999961;10.120752;0.973964;1.522092;
0.069632;0.999948;10.124757;0.973336;1.535917;
0.086016;0.999935;10.126162;0.972900;1.549529;
0.102400;0.999922;10.124990;0.972594;1.562687;
0.118784;0.999909;10.121468;0.972373;1.575274;
0.151552;0.999885;10.109029;0.972076;1.598565;
0.184320;0.999865;10.090938;0.971920;1.619399;
0.249856;0.999839;10.047220;0.971821;1.654415;
0.315392;0.999831;10.000456;0.971925;1.681529;
0.380928;0.999841;9.959092;0.972152;1.702057;
0.446464;0.999866;9.929251;0.972455;1.717231;
0.512000;0.999899;9.914429;0.972806;1.728119;
0.577536;0.999934;9.915427;0.973188;1.735612;
0.643072;0.999965;9.930480;0.973587;1.740437;
0.708608;0.999987;9.955737;0.973999;1.743179;
0.774144;0.999998;9.986028;0.974422;1.744296;
0.839680;0.999996;10.015802;0.974855;1.744145;
0.905216;0.999984;10.040052;0.975299;1.743000;
0.970752;0.999964;10.055092;0.975754;1.741071;
1.000000;0.999955;10.058478;0.975958;1.740039;
1.000000;0.999955;8.776890;0.896890;1.740039;
1.000001;0.999955;8.776897;0.896889;1.740039;
1.000002;0.999955;8.776903;0.896888;1.740039;
1.000004;0.999955;8.776917;0.896887;1.740039;
1.000008;0.999955;8.776943;0.896884;1.740039;
1.000016;0.999955;8.776996;0.896879;1.740039;
1.000032;0.999955;8.777103;0.896867;1.740038;
1.000064;0.999955;8.777315;0.896845;1.740037;
1.000128;0.999956;8.777741;0.896801;1.740036;
1.000256;0.999957;8.778593;0.896712;1.740036;
1.000512;0.999959;8.780299;0.896535;1.740046;
1.001024;0.999963;8.783724;0.896186;1.740107;
1.002048;0.999971;8.790617;0.895503;1.740379;
1.004096;0.999986;8.804552;0.894194;1.741482;
1.008192;1.000017;8.832858;0.891792;1.745586;
1.012288;1.000047;8.861556;0.889651;1.751843;
1.016384;1.000076;8.890423;0.887742;1.759802;
1.020480;1.000104;8.919278;0.886038;1.769085;
1.024576;1.000132;8.947981;0.884514;1.779390;
1.028672;1.000158;8.976429;0.883148;1.790475;
1.032768;1.000184;9.004549;0.881922;1.802151;
1.040960;1.000234;9.059620;0.879809;1.826585;
1.049152;1.000280;9.113093;0.878083;1.852011;
1.057344;1.000324;9.164995;0.876665;1.877903;
1.065536;1.000365;9.215449;0.875492;1.903896;
1.073728;1.000403;9.264639;0.874511;1.929745;
1.081920;1.000439;9.312776;0.873684;1.955290;
1.098304;1.000502;9.406926;0.872350;2.005015;
1.100000;1.000508;9.416559;0.872231;2.010047;
1.100000;1.000508;10.803062;0.949590;2.010047;
1.100001;1.000508;10.803062;0.949590;2.010050;
1.100002;1.000508;10.803061;0.949591;2.010053;
