time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
0.000000;1.000000;0.700000;0.700000;1.000000;
0.000001;1.000000;0.700000;0.700000;1.000000;
0.000002;1.000000;0.700000;0.700000;1.000000;
0.000004;1.000000;0.700000;0.700000;1.000000;
0.000008;1.000000;0.700000;0.700000;1.000000;
0.000016;1.000000;0.700000;0.700000;1.000000;
0.000032;1.000000;0.700000;0.700000;1.000000;
0.000064;1.000000;0.700000;0.700000;1.000000;
0.000128;1.000000;0.700000;0.700000;1.000000;
0.000256;1.000000;0.700000;0.700000;1.000000;
0.000512;1.000000;0.700000;0.700000;1.000000;
0.001024;1.000000;0.700000;0.700000;1.000000;
0.002048;1.000000;0.700000;0.700000;1.000000;
0.004096;1.000000;0.700000;0.700000;1.000000;
0.008192;1.000000;0.700000;0.699998;1.000000;
0.016384;1.000000;0.700000;0.699973;1.000000;
0.024576;1.000000;0.700000;0.699893;1.000000;
0.032768;1.000000;0.700000;0.699718;1.000000;
0.040960;1.000000;0.700000;0.699403;0.999999;
0.049152;1.000000;0.700000;0.698900;0.999998;
0.065536;1.000000;0.700000;0.697104;0.999994;
0.081920;1.000000;0.700000;0.694086;0.999984;
0.098304;1.000000;0.700000;0.689656;0.999967;
0.114688;1.000000;0.700000;0.683707;0.999939;
0.131072;1.000000;0.700000;0.676219;0.999897;
0.147456;1.000000;0.700000;0.667244;0.999839;
0.163840;1.000000;0.700000;0.656896;0.999760;
0.180224;1.000000;0.700000;0.645331;0.999660;
0.196608;1.000001;0.700000;0.632734;0.999535;
0.212992;1.000001;0.700000;0.619307;0.999383;
0.229376;1.000002;0.700000;0.605256;0.999203;
0.245760;1.000003;0.700000;0.590786;0.998995;
0.262144;1.000003;0.700000;0.576094;0.998757;
0.278528;1.000005;0.700000;0.561364;0.998489;
0.294912;1.000006;0.700000;0.546766;0.998191;
0.311296;1.000007;0.700000;0.532455;0.997864;
0.327680;1.000009;0.700000;0.518568;0.997508;
0.344064;1.000011;0.700000;0.505227;0.997125;
0.376832;1.000000;0.700000;0.480693;0.996282;
0.406323;1.000001;0.700000;0.461348;0.995445;
0.435814;1.000107;0.700000;0.444959;0.994544;
0.465306;1.000135;0.700001;0.431745;0.993589;
0.494797;1.000111;0.700001;0.421844;0.992593;
0.524288;1.000112;0.700002;0.415318;0.991569;
0.553779;1.000029;0.700003;0.412163;0.990527;
0.583270;0.999715;0.700005;0.412324;0.989481;
0.612762;0.999336;0.700005;0.415707;0.988442;
0.642253;0.999232;0.700004;0.422184;0.987423;
0.671744;1.000000;0.700000;0.431612;0.986433;
0.701235;1.000355;0.700013;0.443819;0.985484;
0.730726;0.998793;0.699995;0.458623;0.984586;
0.749480;0.997775;0.699997;0.469291;0.984045;
0.749480;1.000000;0.700000;0.469291;0.984045;
0.749481;1.000000;0.700000;0.469291;0.984045;
0.749482;1.000000;0.700000;0.469292;0.984045;
0.749484;1.000000;0.700000;0.469293;0.984045;
0.749488;1.000000;0.700000;0.469296;0.984045;
0.749496;1.000000;0.700000;0.469300;0.984045;
0.749512;1.000000;0.700000;0.469310;0.984044;
0.749544;1.000000;0.700000;0.469329;0.984043;
0.749608;1.000000;0.700000;0.469367;0.984041;
0.749736;1.000000;0.700000;0.469444;0.984038;
0.749992;1.000000;0.700000;0.469597;0.984031;
0.750504;1.000000;0.700000;0.469903;0.984016;
0.751528;1.000000;0.700000;0.470518;0.983987;
0.753576;1.000000;0.700000;0.471757;0.983930;
0.757672;1.000000;0.700000;0.474267;0.983816;
0.765864;1.000000;0.700000;0.479414;0.983592;
0.782248;1.000000;0.700000;0.490201;0.983162;
0.798632;0.999954;0.700000;0.501610;0.982754;
0.831400;1.000000;0.700000;0.526023;0.982014;
0.860891;0.999853;0.699998;0.549563;0.981436;
0.890383;1.000073;0.700001;0.574212;0.980948;
0.919874;1.000000;0.700000;0.599604;0.980552;
0.949365;0.998985;0.699976;0.625390;0.980251;
0.978856;0.996963;0.699993;0.651251;0.980045;
1.000000;0.995867;0.700013;0.669664;0.979955;
1.000000;1.013347;0.770126;0.669664;0.979955;
1.000001;1.013315;0.770105;0.669665;0.979955;
1.000002;1.013315;0.770105;0.669666;0.979955;
1.000004;1.013317;0.770106;0.669668;0.979955;
1.000008;1.013315;0.770105;0.669671;0.979955;
1.000016;1.013315;0.770105;0.669678;0.979955;
1.000032;1.013314;0.770104;0.669692;0.979955;
1.000064;1.013314;0.770103;0.669720;0.979955;
1.000128;1.013312;0.770101;0.669776;0.979954;
1.000256;1.013310;0.770097;0.669888;0.979952;
1.000512;1.013305;0.770090;0.670112;0.979949;
1.001024;1.013294;0.770074;0.670560;0.979943;
1.002048;1.013274;0.770043;0.671456;0.979931;
1.004096;1.013233;0.769981;0.673245;0.979907;
1.008192;1.013151;0.769857;0.676816;0.979861;
1.016384;1.012988;0.769609;0.683931;0.979774;
1.032768;1.012664;0.769116;0.698027;0.979622;
1.065536;1.012020;0.768139;0.725579;0.979407;
1.098304;1.009768;0.767167;0.752161;0.979306;
1.131072;1.005116;0.766265;0.777643;0.979316;
1.163840;1.000861;0.765423;0.801923;0.979431;
1.196608;1.005948;0.764575;0.824923;0.979647;
1.229376;1.028428;0.763754;0.846581;0.979957;
1.262144;1.036806;0.766107;0.866851;0.980347;
1.294912;1.007709;0.761608;0.885682;0.980828;
1.327680;1.007119;0.760718;0.903039;0.981388;
1.360448;1.006528;0.759838;0.918891;0.982020;
1.393216;1.006008;0.758993;0.933212;0.982717;
1.458752;1.004826;0.757259;0.957187;0.984272;
1.517734;1.003827;0.755754;0.973439;0.985828;
1.576717;1.002861;0.754287;0.984690;0.987494;
1.635699;1.001890;0.752838;0.991059;0.989232;
1.694681;1.000939;0.751426;0.992743;0.991009;
1.753664;1.000028;0.750042;0.990008;0.992789;
1.812646;0.998331;0.748457;0.983180;0.994543;
1.871629;0.998327;0.747235;0.972639;0.996240;
1.930611;0.998193;0.746027;0.958807;0.997854;
1.989593;0.996009;0.744695;0.942136;0.999363;
2.048576;0.996264;0.743480;0.923100;1.000748;
2.107558;0.996726;0.742484;0.902184;1.001993;
2.166541;0.993170;0.741132;0.879872;1.003085;
2.225523;0.993872;0.739940;0.856644;1.004018;
2.284505;0.992909;0.739074;0.832962;1.004784;
2.343488;0.991770;0.737646;0.809265;1.005384;
2.402470;0.990207;0.736682;0.785963;1.005819;
2.461453;0.989182;0.735540;0.763430;1.006093;
2.520435;0.988505;0.734463;0.742001;1.006213;
2.579417;0.986639;0.733462;0.721968;1.006188;
2.638400;0.984370;0.732448;0.703579;1.006030;
2.697382;0.987228;0.731358;0.687032;1.005752;
2.756365;0.994709;0.730411;0.672482;1.005367;
2.815347;0.986228;0.729484;0.660036;1.004891;
2.874329;0.985596;0.728543;0.649755;1.004339;
2.933312;0.984828;0.727620;0.641658;1.003728;
2.992294;0.984496;0.726774;0.635724;1.003072;
3.051277;0.983862;0.725886;0.631892;1.002388;
3.110259;0.983241;0.725003;0.630070;1.001692;
3.169241;0.982754;0.724187;0.630136;1.000996;
3.228224;0.982161;0.723341;0.631941;1.000314;
3.287206;0.981565;0.722540;0.635317;0.999659;
3.346189;0.981008;0.721730;0.640078;0.999040;
3.405171;0.980414;0.720957;0.646028;0.998468;
3.464153;0.979907;0.720189;0.652960;0.997949;
3.523136;0.979377;0.719447;0.660666;0.997491;
3.582118;0.978900;0.718718;0.668940;0.997097;
3.641101;0.978425;0.718008;0.677576;0.996772;
3.700083;0.977964;0.717314;0.686381;0.996516;
3.759065;0.977479;0.716594;0.695170;0.996331;
3.818048;0.976928;0.715932;0.703770;0.996214;
3.877030;0.976341;0.715303;0.712027;0.996165;
3.936013;0.975815;0.714675;0.719801;0.996179;
3.994995;0.975322;0.714049;0.726973;0.996252;
4.053977;0.974801;0.713447;0.733443;0.996380;
4.112960;0.974377;0.712856;0.739131;0.996557;
4.171942;0.974122;0.712249;0.743975;0.996776;
4.289907;0.973692;0.711057;0.750987;0.997308;
4.407872;0.972507;0.709957;0.754459;0.997929;
4.525837;0.971828;0.708920;0.754565;0.998588;
4.643801;0.971645;0.707886;0.751667;0.999241;
4.761766;0.970899;0.706891;0.746283;0.999846;
4.879731;0.970512;0.705953;0.739027;1.000372;
4.997696;0.970326;0.705043;0.730567;1.000796;
5.115661;0.969361;0.704170;0.721563;1.001105;
5.233625;0.968804;0.703341;0.712634;1.001295;
5.351590;0.968093;0.702536;0.704313;1.001372;
5.469555;0.967326;0.701772;0.697026;1.001347;
5.587520;0.966647;0.701040;0.691076;1.001237;
5.705485;0.966092;0.700336;0.686641;1.001063;
5.823449;0.965622;0.699658;0.683773;1.000846;
5.941414;0.965238;0.699006;0.682416;1.000609;
6.059379;0.964916;0.698377;0.682419;1.000372;
6.177344;0.964605;0.697772;0.683562;1.000153;
6.295309;0.964300;0.697190;0.685578;0.999966;
6.413273;0.963989;0.696632;0.688176;0.999821;
6.531238;0.963650;0.696096;0.691067;0.999724;
6.649203;0.963301;0.695583;0.693979;0.999677;
6.767168;0.962945;0.695091;0.696678;0.999678;
6.885133;0.962581;0.694619;0.698973;0.999721;
7.003097;0.962229;0.694167;0.700728;0.999801;
7.121062;0.961888;0.693731;0.701864;0.999908;
7.239027;0.961557;0.693313;0.702353;1.000032;
7.474957;0.960919;0.692524;0.701629;1.000287;
7.710886;0.960371;0.691795;0.699151;1.000513;
7.946816;0.959694;0.691122;0.695728;1.000675;
8.182745;0.958860;0.690500;0.692188;1.000757;
8.395082;0.959121;0.689987;0.689441;1.000767;
8.607419;0.958713;0.689505;0.687471;1.000730;
8.819755;0.958469;0.689060;0.686392;1.000667;
9.032092;0.958214;0.688641;0.686133;1.000598;
9.244429;0.957819;0.688255;0.686475;1.000541;
9.456765;0.957863;0.687891;0.687175;1.000507;
9.669102;0.957372;0.687558;0.687950;1.000500;
9.881439;0.957223;0.687244;0.688575;1.000518;
10.093775;0.956941;0.686956;0.688902;1.000555;
10.306112;0.956777;0.686687;0.688875;1.000603;
10.518448;0.956674;0.686434;0.688521;1.000653;
10.943122;0.956371;0.685983;0.687338;1.000725;
11.325328;0.956114;0.685629;0.686144;1.000755;
11.707534;0.955285;0.685313;0.685256;1.000756;
12.089740;0.954629;0.685048;0.684809;1.000743;
12.471946;0.955313;0.684815;0.684734;1.000729;
12.854151;0.956169;0.684591;0.684842;1.000725;
13.236357;0.954411;0.684404;0.684940;1.000733;
13.618563;0.955159;0.684246;0.684910;1.000750;
14.000769;0.955498;0.684173;0.684739;1.000765;
14.765181;0.954899;0.683867;0.684283;1.000787;
15.529593;0.954631;0.683689;0.683923;1.000793;
16.294005;0.954669;0.683543;0.683762;1.000793;
17.058417;0.953395;0.683408;0.683705;1.000796;
17.822829;0.951265;0.683349;0.683654;1.000800;
18.822829;0.954485;0.683272;0.683565;1.000805;
19.822829;0.954415;0.683219;0.683488;1.000807;
20.822829;0.954411;0.683175;0.683438;1.000809;
21.822829;0.954391;0.683147;0.683410;1.000810;
22.822829;0.954378;0.683128;0.683391;1.000811;
23.822829;0.954478;0.683119;0.683378;1.000811;
24.822829;0.954361;0.683104;0.683367;1.000812;
25.822829;0.954357;0.683098;0.683358;1.000812;
26.822829;0.954353;0.683093;0.683351;1.000812;
27.822829;0.954351;0.683090;0.683348;1.000812;
28.822829;0.954350;0.683087;0.683346;1.000812;
29.822829;0.954460;0.683091;0.683347;1.000812;
30.000000;0.954348;0.683086;0.683347;1.000812;
