time;NETWORK_B0_Urms;MACHINE_machine_omegaPu;MACHINE_machine_PGenPu;MACHINE_machine_UStatorPu;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;
0.141790;1.003587;0.999860;0.494349;1.003586;-0.584502;-0.036143;0.620644;
0.141800;1.003586;0.999860;0.494349;1.003586;-0.583308;-0.038328;0.621635;
0.141810;1.003586;0.999860;0.494348;1.003585;-0.582108;-0.040512;0.622620;
0.141820;1.003586;0.999860;0.494348;1.003585;-0.580903;-0.042695;0.623598;
0.141830;1.003586;0.999860;0.494347;1.003585;-0.579692;-0.044879;0.624570;
0.141840;1.003586;0.999860;0.494347;1.003585;-0.578475;-0.047062;0.625537;
0.141850;1.003586;0.999860;0.494347;1.003585;-0.577252;-0.049244;0.626496;
0.141860;1.003586;0.999860;0.494347;1.003585;-0.576024;-0.051426;0.627450;
0.141870;1.003586;0.999860;0.494347;1.003586;-0.574790;-0.053608;0.628398;
0.141880;1.003587;0.999860;0.494347;1.003586;-0.573550;-0.055789;0.629339;
0.141890;1.003587;0.999860;0.494347;1.003586;-0.572305;-0.057969;0.630274;
0.141900;1.003588;0.999860;0.494347;1.003587;-0.571054;-0.060149;0.631203;
0.141910;1.003588;0.999860;0.494347;1.003588;-0.569798;-0.062328;0.632126;
0.141920;1.003589;0.999860;0.494347;1.003589;-0.568536;-0.064507;0.633042;
0.141930;1.003590;0.999860;0.494347;1.003590;-0.567268;-0.066685;0.633953;
0.141940;1.003591;0.999860;0.494347;1.003591;-0.565994;-0.068862;0.634857;
0.141950;1.003592;0.999860;0.494347;1.003592;-0.564715;-0.071039;0.635754;
0.141960;1.003594;0.999860;0.494347;1.003593;-0.563431;-0.073215;0.636646;
0.141970;1.003595;0.999860;0.494348;1.003594;-0.562141;-0.075390;0.637531;
0.141980;1.003596;0.999860;0.494348;1.003596;-0.560845;-0.077565;0.638409;
0.141990;1.003598;0.999860;0.494348;1.003597;-0.559543;-0.079738;0.639282;
0.142000;1.003599;0.999860;0.494348;1.003598;-0.558237;-0.081911;0.640148;
0.142010;1.003601;0.999860;0.494349;1.003600;-0.556924;-0.084083;0.641008;
0.142020;1.003602;0.999860;0.494349;1.003602;-0.555606;-0.086255;0.641861;
0.142030;1.003604;0.999860;0.494349;1.003603;-0.554283;-0.088425;0.642708;
0.142040;1.003606;0.999860;0.494349;1.003605;-0.552954;-0.090595;0.643549;
0.142050;1.003607;0.999860;0.494350;1.003607;-0.551620;-0.092763;0.644383;
0.142060;1.003609;0.999860;0.494350;1.003608;-0.550280;-0.094931;0.645211;
0.142070;1.003611;0.999860;0.494350;1.003610;-0.548934;-0.097098;0.646032;
0.142080;1.003613;0.999860;0.494350;1.003612;-0.547584;-0.099264;0.646848;
0.142090;1.003615;0.999860;0.494350;1.003614;-0.546227;-0.101429;0.647656;
0.142100;1.003616;0.999860;0.494351;1.003616;-0.544866;-0.103593;0.648459;
0.142110;1.003618;0.999860;0.494351;1.003618;-0.543499;-0.105756;0.649254;
0.142120;1.003620;0.999860;0.494351;1.003619;-0.542126;-0.107917;0.650044;
0.142130;1.003622;0.999860;0.494351;1.003621;-0.540749;-0.110078;0.650827;
0.142140;1.003624;0.999860;0.494351;1.003623;-0.539365;-0.112238;0.651603;
0.142150;1.003626;0.999860;0.494351;1.003625;-0.537977;-0.114396;0.652373;
0.142160;1.003627;0.999860;0.494351;1.003627;-0.536583;-0.116554;0.653137;
0.142170;1.003629;0.999860;0.494351;1.003628;-0.535184;-0.118710;0.653894;
0.142180;1.003631;0.999860;0.494351;1.003630;-0.533780;-0.120865;0.654644;
0.142190;1.003632;0.999860;0.494351;1.003632;-0.532370;-0.123019;0.655389;
0.142200;1.003634;0.999860;0.494350;1.003633;-0.530955;-0.125171;0.656126;
0.142210;1.003635;0.999860;0.494350;1.003635;-0.529535;-0.127323;0.656857;
0.142220;1.003637;0.999860;0.494350;1.003636;-0.528109;-0.129473;0.657582;
0.142230;1.003638;0.999860;0.494349;1.003638;-0.526678;-0.131622;0.658300;
0.142240;1.003640;0.999860;0.494349;1.003639;-0.525242;-0.133769;0.659012;
0.142250;1.003641;0.999860;0.494349;1.003640;-0.523801;-0.135916;0.659717;
0.142260;1.003642;0.999860;0.494348;1.003641;-0.522355;-0.138060;0.660415;
0.142270;1.003643;0.999860;0.494347;1.003642;-0.520903;-0.140204;0.661107;
0.142280;1.003644;0.999860;0.494347;1.003643;-0.519447;-0.142346;0.661793;
0.142290;1.003645;0.999860;0.494346;1.003644;-0.517985;-0.144487;0.662472;
0.142300;1.003646;0.999860;0.494345;1.003645;-0.516518;-0.146626;0.663144;
0.142310;1.003647;0.999860;0.494344;1.003646;-0.515046;-0.148764;0.663810;
0.142320;1.003647;0.999860;0.494343;1.003646;-0.513569;-0.150900;0.664469;
0.142330;1.003648;0.999860;0.494343;1.003647;-0.512087;-0.153035;0.665122;
0.142340;1.003648;0.999860;0.494342;1.003647;-0.510599;-0.155168;0.665768;
0.142350;1.003649;0.999860;0.494340;1.003648;-0.509107;-0.157300;0.666407;
0.142360;1.003649;0.999860;0.494339;1.003648;-0.507610;-0.159430;0.667040;
0.142370;1.003649;0.999860;0.494338;1.003648;-0.506108;-0.161559;0.667666;
0.142380;1.003649;0.999860;0.494337;1.003648;-0.504600;-0.163686;0.668286;
0.142390;1.003649;0.999860;0.494336;1.003648;-0.503088;-0.165811;0.668899;
0.142400;1.003649;0.999860;0.494334;1.003648;-0.501571;-0.167935;0.669506;
0.142410;1.003648;0.999860;0.494333;1.003648;-0.500049;-0.170057;0.670106;
0.142420;1.003648;0.999860;0.494332;1.003647;-0.498522;-0.172178;0.670699;
0.142430;1.003647;0.999860;0.494330;1.003647;-0.496990;-0.174296;0.671286;
0.142440;1.003647;0.999860;0.494329;1.003646;-0.495453;-0.176413;0.671866;
0.142450;1.003646;0.999860;0.494327;1.003645;-0.493911;-0.178528;0.672440;
0.142460;1.003646;0.999860;0.494326;1.003645;-0.492365;-0.180642;0.673006;
0.142470;1.003645;0.999860;0.494324;1.003644;-0.490813;-0.182754;0.673567;
0.142480;1.003644;0.999860;0.494322;1.003643;-0.489257;-0.184863;0.674120;
0.142490;1.003643;0.999860;0.494321;1.003642;-0.487696;-0.186971;0.674667;
0.142500;1.003642;0.999860;0.494319;1.003641;-0.486130;-0.189078;0.675208;
0.142510;1.003640;0.999860;0.494317;1.003640;-0.484560;-0.191182;0.675741;
0.142520;1.003639;0.999860;0.494316;1.003638;-0.482984;-0.193284;0.676269;
0.142530;1.003638;0.999860;0.494314;1.003637;-0.481404;-0.195385;0.676789;
0.142540;1.003637;0.999860;0.494312;1.003636;-0.479819;-0.197483;0.677303;
0.142550;1.003635;0.999860;0.494310;1.003634;-0.478230;-0.199580;0.677810;
0.142560;1.003634;0.999860;0.494309;1.003633;-0.476636;-0.201675;0.678310;
0.142570;1.003632;0.999860;0.494307;1.003631;-0.475037;-0.203767;0.678804;
0.142580;1.003631;0.999860;0.494305;1.003630;-0.473434;-0.205858;0.679291;
0.142590;1.003629;0.999860;0.494304;1.003628;-0.471825;-0.207946;0.679772;
0.142600;1.003628;0.999860;0.494302;1.003627;-0.470213;-0.210033;0.680246;
0.142610;1.003626;0.999860;0.494300;1.003625;-0.468595;-0.212117;0.680713;
0.142620;1.003624;0.999860;0.494298;1.003623;-0.466973;-0.214200;0.681173;
0.142630;1.003623;0.999860;0.494297;1.003622;-0.465347;-0.216280;0.681627;
0.142640;1.003621;0.999860;0.494295;1.003620;-0.463716;-0.218358;0.682074;
0.142650;1.003619;0.999860;0.494293;1.003619;-0.462080;-0.220434;0.682514;
0.142660;1.003618;0.999860;0.494292;1.003617;-0.460440;-0.222508;0.682948;
0.142670;1.003616;0.999860;0.494290;1.003615;-0.458795;-0.224579;0.683375;
0.142680;1.003615;0.999860;0.494289;1.003614;-0.457146;-0.226649;0.683795;
0.142690;1.003613;0.999860;0.494287;1.003612;-0.455493;-0.228716;0.684209;
0.142700;1.003611;0.999860;0.494286;1.003610;-0.453835;-0.230781;0.684615;
0.142710;1.003610;0.999860;0.494284;1.003609;-0.452172;-0.232843;0.685015;
0.142720;1.003608;0.999860;0.494283;1.003607;-0.450505;-0.234904;0.685409;
0.142730;1.003607;0.999860;0.494282;1.003606;-0.448834;-0.236962;0.685795;
0.142740;1.003606;0.999860;0.494280;1.003605;-0.447158;-0.239017;0.686175;
0.142750;1.003604;0.999860;0.494279;1.003603;-0.445478;-0.241070;0.686548;
0.142760;1.003603;0.999860;0.494278;1.003602;-0.443793;-0.243121;0.686915;
0.142770;1.003602;0.999860;0.494277;1.003601;-0.442105;-0.245170;0.687274;
0.142780;1.003601;0.999860;0.494276;1.003600;-0.440411;-0.247216;0.687627;
0.142790;1.003600;0.999860;0.494275;1.003599;-0.438714;-0.249259;0.687973;
0.142800;1.003599;0.999860;0.494274;1.003598;-0.437012;-0.251301;0.688313;
0.142810;1.003598;0.999860;0.494273;1.003597;-0.435306;-0.253339;0.688645;
0.142820;1.003597;0.999860;0.494272;1.003596;-0.433596;-0.255376;0.688971;
0.142830;1.003596;0.999860;0.494271;1.003595;-0.431881;-0.257409;0.689290;
0.142840;1.003595;0.999860;0.494270;1.003594;-0.430162;-0.259440;0.689602;
0.142850;1.003595;0.999860;0.494269;1.003594;-0.428439;-0.261469;0.689908;
0.142860;1.003594;0.999860;0.494269;1.003593;-0.426712;-0.263495;0.690207;
0.142870;1.003594;0.999860;0.494268;1.003593;-0.424980;-0.265518;0.690498;
0.142880;1.003594;0.999860;0.494267;1.003593;-0.423244;-0.267539;0.690783;
0.142890;1.003593;0.999860;0.494267;1.003592;-0.421504;-0.269557;0.691062;
0.142900;1.003593;0.999860;0.494266;1.003592;-0.419760;-0.271573;0.691333;
0.142910;1.003593;0.999860;0.494266;1.003592;-0.418012;-0.273586;0.691598;
0.142920;1.003593;0.999860;0.494265;1.003592;-0.416260;-0.275596;0.691856;
0.142930;1.003593;0.999860;0.494265;1.003592;-0.414503;-0.277603;0.692107;
0.142940;1.003594;0.999860;0.494265;1.003593;-0.412743;-0.279608;0.692351;
0.142950;1.003594;0.999860;0.494264;1.003593;-0.410978;-0.281610;0.692588;
0.142960;1.003594;0.999860;0.494264;1.003593;-0.409210;-0.283609;0.692819;
0.142970;1.003595;0.999860;0.494264;1.003594;-0.407437;-0.285605;0.693042;
0.142980;1.003596;0.999860;0.494264;1.003594;-0.405660;-0.287599;0.693259;
0.142990;1.003596;0.999860;0.494263;1.003595;-0.403880;-0.289589;0.693469;
0.143000;1.003597;0.999860;0.494263;1.003596;-0.402095;-0.291577;0.693672;
0.143010;1.003598;0.999860;0.494263;1.003597;-0.400306;-0.293562;0.693868;
0.143020;1.003599;0.999860;0.494263;1.003597;-0.398514;-0.295544;0.694058;
0.143030;1.003600;0.999860;0.494263;1.003598;-0.396717;-0.297523;0.694240;
0.143040;1.003601;0.999860;0.494263;1.003599;-0.394916;-0.299499;0.694416;
0.143050;1.003602;0.999860;0.494263;1.003601;-0.393112;-0.301473;0.694585;
0.143060;1.003603;0.999860;0.494263;1.003602;-0.391304;-0.303443;0.694746;
0.143070;1.003604;0.999860;0.494263;1.003603;-0.389491;-0.305410;0.694901;
0.143080;1.003605;0.999860;0.494263;1.003604;-0.387675;-0.307374;0.695050;
0.143090;1.003607;0.999860;0.494263;1.003605;-0.385855;-0.309336;0.695191;
0.143100;1.003608;0.999860;0.494263;1.003607;-0.384032;-0.311294;0.695325;
0.143110;1.003609;0.999860;0.494263;1.003608;-0.382204;-0.313249;0.695453;
0.143120;1.003611;0.999860;0.494263;1.003610;-0.380373;-0.315201;0.695573;
0.143130;1.003612;0.999860;0.494263;1.003611;-0.378537;-0.317150;0.695687;
0.143140;1.003614;0.999860;0.494263;1.003613;-0.376698;-0.319095;0.695794;
0.143150;1.003615;0.999860;0.494263;1.003614;-0.374856;-0.321038;0.695894;
0.143160;1.003617;0.999860;0.494263;1.003615;-0.373009;-0.322977;0.695987;
0.143170;1.003618;0.999860;0.494263;1.003617;-0.371159;-0.324914;0.696073;
0.143180;1.003620;0.999860;0.494263;1.003618;-0.369306;-0.326847;0.696152;
0.143190;1.003621;0.999860;0.494262;1.003620;-0.367448;-0.328777;0.696225;
0.143200;1.003623;0.999860;0.494262;1.003621;-0.365587;-0.330703;0.696290;
0.143210;1.003624;0.999860;0.494262;1.003623;-0.363722;-0.332626;0.696349;
0.143220;1.003626;0.999860;0.494262;1.003624;-0.361854;-0.334546;0.696400;
0.143230;1.003627;0.999860;0.494262;1.003626;-0.359982;-0.336463;0.696445;
0.143240;1.003628;0.999860;0.494261;1.003627;-0.358106;-0.338377;0.696483;
0.143250;1.003630;0.999860;0.494261;1.003629;-0.356227;-0.340287;0.696514;
0.143260;1.003631;0.999860;0.494261;1.003630;-0.354345;-0.342193;0.696538;
0.143270;1.003632;0.999860;0.494260;1.003631;-0.352459;-0.344097;0.696555;
0.143280;1.003634;0.999860;0.494260;1.003632;-0.350569;-0.345997;0.696566;
0.143290;1.003635;0.999860;0.494260;1.003634;-0.348676;-0.347893;0.696569;
0.143300;1.003636;0.999860;0.494259;1.003635;-0.346779;-0.349786;0.696565;
0.143310;1.003637;0.999860;0.494258;1.003636;-0.344879;-0.351676;0.696555;
0.143320;1.003638;0.999860;0.494258;1.003637;-0.342976;-0.353562;0.696538;
0.143330;1.003639;0.999860;0.494257;1.003638;-0.341069;-0.355444;0.696514;
0.143340;1.003640;0.999860;0.494257;1.003639;-0.339159;-0.357324;0.696483;
0.143350;1.003641;0.999860;0.494256;1.003640;-0.337245;-0.359199;0.696445;
0.143360;1.003642;0.999860;0.494255;1.003640;-0.335328;-0.361071;0.696400;
0.143370;1.003642;0.999860;0.494254;1.003641;-0.333408;-0.362940;0.696348;
0.143380;1.003643;0.999860;0.494253;1.003642;-0.331485;-0.364805;0.696289;
0.143390;1.003643;0.999860;0.494253;1.003642;-0.329558;-0.366666;0.696224;
0.143400;1.003644;0.999860;0.494252;1.003643;-0.327628;-0.368524;0.696152;
0.143410;1.003644;0.999860;0.494251;1.003643;-0.325695;-0.370378;0.696072;
0.143420;1.003645;0.999860;0.494250;1.003643;-0.323758;-0.372228;0.695986;
0.143430;1.003645;0.999860;0.494248;1.003643;-0.321819;-0.374075;0.695893;
0.143440;1.003645;0.999860;0.494247;1.003644;-0.319876;-0.375918;0.695793;
0.143450;1.003645;0.999860;0.494246;1.003644;-0.317930;-0.377757;0.695687;
0.143460;1.003645;0.999860;0.494245;1.003644;-0.315981;-0.379592;0.695573;
0.143470;1.003645;0.999860;0.494244;1.003643;-0.314028;-0.381424;0.695453;
0.143480;1.003645;0.999860;0.494243;1.003643;-0.312073;-0.383252;0.695325;
0.143490;1.003644;0.999860;0.494241;1.003643;-0.310115;-0.385077;0.695191;
0.143500;1.003644;0.999860;0.494240;1.003643;-0.308153;-0.386897;0.695050;
0.143510;1.003644;0.999860;0.494239;1.003642;-0.306189;-0.388714;0.694902;
0.143520;1.003643;0.999860;0.494237;1.003642;-0.304221;-0.390526;0.694748;
0.143530;1.003643;0.999860;0.494236;1.003641;-0.302251;-0.392335;0.694586;
0.143540;1.003642;0.999860;0.494234;1.003641;-0.300277;-0.394140;0.694418;
0.143550;1.003641;0.999860;0.494233;1.003640;-0.298301;-0.395942;0.694242;
0.143560;1.003641;0.999860;0.494231;1.003639;-0.296321;-0.397739;0.694060;
0.143570;1.003640;0.999860;0.494230;1.003638;-0.294339;-0.399532;0.693871;
0.143580;1.003639;0.999860;0.494228;1.003638;-0.292354;-0.401321;0.693676;
0.143590;1.003638;0.999860;0.494227;1.003637;-0.290366;-0.403107;0.693473;
0.143600;1.003637;0.999860;0.494225;1.003636;-0.288375;-0.404888;0.693264;
0.143610;1.003636;0.999860;0.494224;1.003635;-0.286382;-0.406666;0.693048;
0.143620;1.003635;0.999860;0.494222;1.003634;-0.284385;-0.408439;0.692825;
0.143630;1.003634;0.999860;0.494221;1.003632;-0.282386;-0.410209;0.692595;
0.143640;1.003633;0.999860;0.494219;1.003631;-0.280384;-0.411974;0.692358;
0.143650;1.003632;0.999860;0.494218;1.003630;-0.278380;-0.413735;0.692115;
0.143660;1.003631;0.999860;0.494216;1.003629;-0.276372;-0.415492;0.691865;
0.143670;1.003629;0.999860;0.494215;1.003628;-0.274362;-0.417245;0.691608;
0.143680;1.003628;0.999860;0.494213;1.003627;-0.272349;-0.418994;0.691344;
0.143690;1.003627;0.999860;0.494212;1.003625;-0.270334;-0.420739;0.691073;
0.143700;1.003626;0.999860;0.494210;1.003624;-0.268316;-0.422480;0.690796;
0.143710;1.003624;0.999860;0.494209;1.003623;-0.266295;-0.424216;0.690512;
0.143720;1.003623;0.999860;0.494207;1.003622;-0.264272;-0.425949;0.690221;
0.143730;1.003622;0.999860;0.494206;1.003620;-0.262246;-0.427677;0.689923;
0.143740;1.003621;0.999860;0.494204;1.003619;-0.260218;-0.429401;0.689618;
0.143750;1.003620;0.999860;0.494203;1.003618;-0.258187;-0.431120;0.689307;
0.143760;1.003618;0.999860;0.494202;1.003617;-0.256153;-0.432836;0.688989;
0.143770;1.003617;0.999860;0.494200;1.003616;-0.254117;-0.434547;0.688664;
0.143780;1.003616;0.999860;0.494199;1.003614;-0.252079;-0.436254;0.688332;
0.143790;1.003615;0.999860;0.494198;1.003613;-0.250038;-0.437956;0.687994;
0.143800;1.003614;0.999860;0.494196;1.003612;-0.247995;-0.439654;0.687649;
0.143810;1.003613;0.999860;0.494195;1.003611;-0.245949;-0.441348;0.687297;
0.143820;1.003612;0.999860;0.494194;1.003610;-0.243901;-0.443038;0.686938;
0.143830;1.003611;0.999860;0.494193;1.003609;-0.241850;-0.444723;0.686573;
0.143840;1.003610;0.999860;0.494192;1.003608;-0.239797;-0.446403;0.686201;
0.143850;1.003609;0.999860;0.494191;1.003607;-0.237742;-0.448080;0.685822;
0.143860;1.003608;0.999860;0.494190;1.003607;-0.235685;-0.449752;0.685436;
0.143870;1.003607;0.999860;0.494189;1.003606;-0.233625;-0.451419;0.685044;
0.143880;1.003607;0.999860;0.494188;1.003605;-0.231562;-0.453082;0.684645;
0.143890;1.003606;0.999860;0.494187;1.003604;-0.229498;-0.454741;0.684239;
0.143900;1.003606;0.999860;0.494186;1.003604;-0.227431;-0.456395;0.683826;
0.143910;1.003605;0.999860;0.494185;1.003603;-0.225363;-0.458044;0.683407;
0.143920;1.003605;0.999860;0.494184;1.003603;-0.223291;-0.459689;0.682981;
0.143930;1.003604;0.999860;0.494184;1.003602;-0.221218;-0.461330;0.682548;
0.143940;1.003604;0.999860;0.494183;1.003602;-0.219143;-0.462966;0.682108;
0.143950;1.003604;0.999860;0.494182;1.003602;-0.217065;-0.464597;0.681662;
0.143960;1.003603;0.999860;0.494181;1.003602;-0.214985;-0.466224;0.681209;
0.143970;1.003603;0.999860;0.494181;1.003601;-0.212903;-0.467846;0.680750;
0.143980;1.003603;0.999860;0.494180;1.003601;-0.210819;-0.469464;0.680283;
0.143990;1.003603;0.999860;0.494180;1.003601;-0.208733;-0.471077;0.679810;
0.144000;1.003603;0.999860;0.494179;1.003601;-0.206645;-0.472685;0.679330;
0.144010;1.003603;0.999860;0.494179;1.003602;-0.204555;-0.474289;0.678844;
0.144020;1.003604;0.999860;0.494178;1.003602;-0.202463;-0.475888;0.678351;
0.144030;1.003604;0.999860;0.494178;1.003602;-0.200369;-0.477482;0.677851;
0.144040;1.003604;0.999860;0.494177;1.003602;-0.198273;-0.479071;0.677344;
0.144050;1.003605;0.999860;0.494177;1.003603;-0.196175;-0.480656;0.676831;
0.144060;1.003605;0.999860;0.494177;1.003603;-0.194074;-0.482236;0.676311;
0.144070;1.003606;0.999860;0.494176;1.003604;-0.191973;-0.483812;0.675784;
0.144080;1.003606;0.999860;0.494176;1.003604;-0.189869;-0.485382;0.675251;
0.144090;1.003607;0.999860;0.494176;1.003605;-0.187763;-0.486948;0.674711;
0.144100;1.003607;0.999860;0.494175;1.003606;-0.185655;-0.488509;0.674164;
0.144110;1.003608;0.999860;0.494175;1.003606;-0.183546;-0.490065;0.673611;
0.144120;1.003609;0.999860;0.494175;1.003607;-0.181434;-0.491616;0.673051;
0.144130;1.003610;0.999860;0.494174;1.003608;-0.179321;-0.493163;0.672484;
0.144140;1.003610;0.999860;0.494174;1.003609;-0.177206;-0.494704;0.671911;
0.144150;1.003611;0.999860;0.494174;1.003609;-0.175090;-0.496241;0.671331;
0.144160;1.003612;0.999860;0.494174;1.003610;-0.172971;-0.497773;0.670744;
0.144170;1.003613;0.999860;0.494174;1.003611;-0.170851;-0.499300;0.670151;
0.144180;1.003614;0.999860;0.494173;1.003612;-0.168729;-0.500822;0.669551;
0.144190;1.003615;0.999860;0.494173;1.003613;-0.166606;-0.502339;0.668945;
0.144200;1.003616;0.999860;0.494173;1.003614;-0.164481;-0.503851;0.668332;
0.144210;1.003617;0.999860;0.494173;1.003615;-0.162354;-0.505358;0.667712;
0.144220;1.003618;0.999860;0.494172;1.003616;-0.160225;-0.506860;0.667085;
0.144230;1.003619;0.999860;0.494172;1.003617;-0.158095;-0.508357;0.666452;
0.144240;1.003620;0.999860;0.494172;1.003618;-0.155964;-0.509849;0.665813;
0.144250;1.003621;0.999860;0.494171;1.003619;-0.153830;-0.511336;0.665167;
0.144260;1.003622;0.999860;0.494171;1.003620;-0.151696;-0.512818;0.664514;
0.144270;1.003623;0.999860;0.494171;1.003621;-0.149559;-0.514295;0.663855;
0.144280;1.003624;0.999860;0.494171;1.003622;-0.147421;-0.515767;0.663189;
0.144290;1.003625;0.999860;0.494170;1.003623;-0.145282;-0.517234;0.662516;
0.144300;1.003626;0.999860;0.494170;1.003624;-0.143141;-0.518696;0.661837;
0.144310;1.003627;0.999860;0.494169;1.003625;-0.140999;-0.520152;0.661152;
0.144320;1.003628;0.999860;0.494169;1.003626;-0.138856;-0.521604;0.660460;
0.144330;1.003629;0.999860;0.494169;1.003627;-0.136711;-0.523050;0.659761;
0.144340;1.003630;0.999860;0.494168;1.003628;-0.134564;-0.524491;0.659056;
0.144350;1.003631;0.999860;0.494168;1.003629;-0.132417;-0.525927;0.658344;
0.144360;1.003632;0.999860;0.494167;1.003630;-0.130268;-0.527358;0.657626;
0.144370;1.003633;0.999860;0.494166;1.003631;-0.128117;-0.528784;0.656901;
0.144380;1.003634;0.999860;0.494166;1.003632;-0.125966;-0.530204;0.656170;
0.144390;1.003634;0.999860;0.494165;1.003632;-0.123813;-0.531619;0.655432;
0.144400;1.003635;0.999860;0.494165;1.003633;-0.121659;-0.533029;0.654688;
0.144410;1.003636;0.999860;0.494164;1.003634;-0.119504;-0.534434;0.653937;
0.144420;1.003636;0.999860;0.494163;1.003634;-0.117347;-0.535833;0.653180;
0.144430;1.003637;0.999860;0.494163;1.003635;-0.115189;-0.537227;0.652416;
0.144440;1.003637;0.999860;0.494162;1.003635;-0.113031;-0.538616;0.651646;
0.144450;1.003638;0.999860;0.494161;1.003636;-0.110871;-0.539999;0.650870;
0.144460;1.003638;0.999860;0.494160;1.003636;-0.108710;-0.541377;0.650087;
0.144470;1.003638;0.999860;0.494162;1.003640;-0.106601;-0.542713;0.649314;
0.144480;1.003638;0.999860;0.494161;1.003640;-0.104441;-0.544078;0.648519;
0.144490;1.003639;0.999860;0.494160;1.003641;-0.102280;-0.545438;0.647718;
0.144500;1.003638;0.999860;0.494159;1.003640;-0.100117;-0.546793;0.646910;
0.144510;1.003638;0.999860;0.494158;1.003640;-0.097953;-0.548142;0.646096;
0.144520;1.003638;0.999860;0.494156;1.003640;-0.095789;-0.549487;0.645275;
0.144530;1.003638;0.999860;0.494155;1.003640;-0.093623;-0.550825;0.644449;
0.144540;1.003637;0.999860;0.494153;1.003639;-0.091457;-0.552159;0.643615;
0.144550;1.003637;0.999860;0.494152;1.003639;-0.089289;-0.553487;0.642776;
0.144560;1.003636;0.999860;0.494151;1.003638;-0.087120;-0.554809;0.641930;
0.144570;1.003636;0.999860;0.494149;1.003638;-0.084951;-0.556127;0.641078;
0.144580;1.003635;0.999860;0.494148;1.003637;-0.082781;-0.557438;0.640219;
0.144590;1.003634;0.999860;0.494146;1.003636;-0.080609;-0.558745;0.639354;
0.144600;1.003633;0.999860;0.494144;1.003635;-0.078437;-0.560046;0.638483;
0.144610;1.003632;0.999860;0.494143;1.003634;-0.076264;-0.561341;0.637605;
0.144620;1.003631;0.999860;0.494141;1.003634;-0.074090;-0.562631;0.636721;
0.144630;1.003630;0.999860;0.494140;1.003633;-0.071915;-0.563916;0.635831;
0.144640;1.003629;0.999860;0.494138;1.003631;-0.069740;-0.565195;0.634935;
0.144650;1.003628;0.999860;0.494137;1.003630;-0.067564;-0.566469;0.634032;
0.144660;1.003627;0.999860;0.494135;1.003629;-0.065387;-0.567737;0.633123;
0.144670;1.003626;0.999860;0.494133;1.003628;-0.063209;-0.568999;0.632208;
0.144680;1.003625;0.999860;0.494132;1.003627;-0.061031;-0.570256;0.631287;
0.144690;1.003623;0.999860;0.494130;1.003626;-0.058852;-0.571507;0.630359;
0.144700;1.003622;0.999860;0.494129;1.003624;-0.056672;-0.572753;0.629425;
0.144710;1.003621;0.999860;0.494127;1.003623;-0.054492;-0.573993;0.628485;
0.144720;1.003620;0.999860;0.494126;1.003622;-0.052311;-0.575228;0.627539;
0.144730;1.003619;0.999860;0.494124;1.003621;-0.050129;-0.576457;0.626587;
0.144740;1.003617;0.999860;0.494123;1.003620;-0.047948;-0.577680;0.625628;
0.144750;1.003616;0.999860;0.494121;1.003618;-0.045765;-0.578898;0.624663;
0.144760;1.003615;0.999860;0.494120;1.003617;-0.043582;-0.580110;0.623692;
0.144770;1.003614;0.999860;0.494119;1.003616;-0.041399;-0.581316;0.622715;
0.144780;1.003613;0.999860;0.494117;1.003615;-0.039215;-0.582517;0.621732;
0.144790;1.003611;0.999860;0.494116;1.003614;-0.037031;-0.583712;0.620743;
0.144800;1.003610;0.999860;0.494115;1.003613;-0.034846;-0.584901;0.619747;
0.144810;1.003609;0.999860;0.494114;1.003612;-0.032661;-0.586085;0.618746;
0.144820;1.003608;0.999860;0.494113;1.003611;-0.030476;-0.587262;0.617738;
0.144830;1.003608;0.999860;0.494111;1.003610;-0.028290;-0.588434;0.616725;
0.144840;1.003607;0.999860;0.494110;1.003609;-0.026104;-0.589600;0.615705;
0.144850;1.003606;0.999860;0.494109;1.003608;-0.023918;-0.590761;0.614679;
0.144860;1.003605;0.999860;0.494108;1.003608;-0.021732;-0.591915;0.613647;
0.144870;1.003605;0.999860;0.494108;1.003607;-0.019546;-0.593064;0.612609;
0.144880;1.003604;0.999860;0.494107;1.003606;-0.017359;-0.594207;0.611566;
0.144890;1.003604;0.999860;0.494106;1.003606;-0.015172;-0.595343;0.610516;
0.144900;1.003603;0.999860;0.494105;1.003606;-0.012985;-0.596474;0.609460;
0.144910;1.003603;0.999860;0.494104;1.003605;-0.010798;-0.597600;0.608398;
0.144920;1.003603;0.999860;0.494104;1.003605;-0.008611;-0.598719;0.607330;
0.144930;1.003603;0.999860;0.494103;1.003605;-0.006424;-0.599832;0.606256;
0.144940;1.003603;0.999860;0.494103;1.003605;-0.004237;-0.600939;0.605177;
0.144950;1.003603;0.999860;0.494102;1.003605;-0.002050;-0.602041;0.604091;
0.144960;1.003603;0.999860;0.494102;1.003605;0.000137;-0.603136;0.602999;
0.144970;1.003603;0.999860;0.494101;1.003606;0.002323;-0.604225;0.601902;
0.144980;1.003604;0.999860;0.494101;1.003606;0.004510;-0.605309;0.600798;
0.144990;1.003604;0.999860;0.494100;1.003607;0.006697;-0.606386;0.599689;
0.145000;1.003605;0.999860;0.494100;1.003607;0.008883;-0.607457;0.598574;
0.145010;1.003605;0.999860;0.494100;1.003608;0.011070;-0.608522;0.597453;
