time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.671820;-1.155442;0.937994;0.086345;-1.017473;0.999554;211.928795;0.722126;0.900605;0.985889;
0.671840;-1.151970;0.933995;0.093377;-1.020512;0.999554;211.935075;0.722118;0.900515;0.985900;
0.671860;-1.148441;0.929955;0.100392;-1.023521;0.999554;211.941356;0.722112;0.900444;0.985912;
0.671880;-1.144856;0.925874;0.107391;-1.026499;0.999553;211.947636;0.722106;0.900391;0.985925;
0.671900;-1.141213;0.921751;0.114375;-1.029446;0.999553;211.953916;0.722102;0.900359;0.985939;
0.671920;-1.137516;0.917586;0.121345;-1.032359;0.999553;211.960197;0.722097;0.900346;0.985954;
0.671940;-1.133763;0.913380;0.128303;-1.035239;0.999552;211.966477;0.722092;0.900354;0.985969;
0.671960;-1.129957;0.909133;0.135249;-1.038082;0.999552;211.972757;0.722086;0.900382;0.985984;
0.671980;-1.126099;0.904845;0.142186;-1.040888;0.999552;211.979038;0.722079;0.900428;0.985998;
0.672000;-1.122190;0.900517;0.149115;-1.043654;0.999551;211.985318;0.722070;0.900491;0.986011;
0.672020;-1.118230;0.896149;0.156039;-1.046380;0.999551;211.991598;0.722060;0.900570;0.986024;
0.672040;-1.114223;0.891742;0.162958;-1.049062;0.999551;211.997879;0.722048;0.900662;0.986035;
0.672060;-1.110167;0.887297;0.169876;-1.051700;0.999550;212.004159;0.722033;0.900766;0.986044;
0.672080;-1.106066;0.882814;0.176792;-1.054291;0.999550;212.010440;0.722017;0.900879;0.986051;
0.672100;-1.101919;0.878296;0.183710;-1.056835;0.999550;212.016720;0.721997;0.900999;0.986056;
0.672120;-1.097727;0.873742;0.190630;-1.059330;0.999549;212.023000;0.721976;0.901122;0.986059;
0.672140;-1.093492;0.869153;0.197553;-1.061775;0.999549;212.029281;0.721952;0.901247;0.986059;
0.672160;-1.089214;0.864531;0.204480;-1.064169;0.999548;212.035561;0.721926;0.901371;0.986058;
0.672180;-1.084893;0.859876;0.211411;-1.066511;0.999548;212.041841;0.721897;0.901491;0.986053;
0.672200;-1.080529;0.855188;0.218346;-1.068802;0.999548;212.048122;0.721866;0.901605;0.986047;
0.672220;-1.076124;0.850469;0.225286;-1.071040;0.999547;212.054402;0.721833;0.901711;0.986038;
0.672240;-1.071678;0.845720;0.232229;-1.073226;0.999547;212.060682;0.721799;0.901807;0.986027;
0.672260;-1.067191;0.840939;0.239175;-1.075360;0.999547;212.066963;0.721763;0.901891;0.986014;
0.672280;-1.062663;0.836129;0.246123;-1.077443;0.999546;212.073243;0.721726;0.901961;0.985999;
0.672300;-1.058095;0.831288;0.253070;-1.079476;0.999546;212.079523;0.721688;0.902018;0.985983;
0.672320;-1.053487;0.826418;0.260017;-1.081460;0.999546;212.085804;0.721650;0.902059;0.985966;
0.672340;-1.048841;0.821518;0.266959;-1.083396;0.999545;212.092084;0.721611;0.902084;0.985948;
0.672360;-1.044155;0.816589;0.273897;-1.085286;0.999545;212.098364;0.721573;0.902093;0.985929;
0.672380;-1.039433;0.811630;0.280826;-1.087130;0.999545;212.104645;0.721534;0.902086;0.985911;
0.672400;-1.034673;0.806641;0.287746;-1.088930;0.999544;212.110925;0.721496;0.902064;0.985892;
0.672420;-1.029877;0.801622;0.294654;-1.090688;0.999544;212.117205;0.721459;0.902028;0.985874;
0.672440;-1.025046;0.796574;0.301547;-1.092405;0.999544;212.123486;0.721423;0.901978;0.985856;
0.672460;-1.020181;0.791495;0.308423;-1.094082;0.999543;212.129766;0.721389;0.901915;0.985840;
0.672480;-1.015281;0.786386;0.315280;-1.095722;0.999543;212.136046;0.721355;0.901842;0.985825;
0.672500;-1.010348;0.781247;0.322117;-1.097324;0.999543;212.142327;0.721323;0.901760;0.985811;
0.672520;-1.005383;0.776077;0.328932;-1.098890;0.999542;212.148607;0.721293;0.901671;0.985799;
0.672540;-1.000384;0.770877;0.335722;-1.100421;0.999542;212.154887;0.721264;0.901576;0.985790;
0.672560;-0.995354;0.765647;0.342488;-1.101918;0.999542;212.161168;0.721237;0.901478;0.985782;
0.672580;-0.990291;0.760387;0.349228;-1.103380;0.999541;212.167448;0.721212;0.901380;0.985776;
0.672600;-0.985195;0.755098;0.355941;-1.104807;0.999541;212.173728;0.721188;0.901282;0.985773;
0.672620;-0.980065;0.749779;0.362627;-1.106200;0.999541;212.180008;0.721165;0.901187;0.985772;
0.672640;-0.974901;0.744430;0.369287;-1.107559;0.999540;212.186289;0.721144;0.901098;0.985773;
0.672660;-0.969701;0.739053;0.375920;-1.108882;0.999540;212.192569;0.721124;0.901015;0.985776;
0.672680;-0.964465;0.733648;0.382528;-1.110169;0.999540;212.198849;0.721105;0.900941;0.985781;
0.672700;-0.959190;0.728214;0.389110;-1.111419;0.999539;212.205130;0.721086;0.900877;0.985788;
0.672720;-0.953876;0.722754;0.395669;-1.112631;0.999539;212.211410;0.721069;0.900824;0.985796;
0.672740;-0.948520;0.717266;0.402205;-1.113803;0.999539;212.217690;0.721051;0.900784;0.985805;
0.672760;-0.943121;0.711752;0.408721;-1.114935;0.999538;212.223970;0.721034;0.900756;0.985816;
0.672780;-0.937677;0.706212;0.415217;-1.116023;0.999538;212.230251;0.721017;0.900742;0.985827;
0.672800;-0.932186;0.700646;0.421695;-1.117068;0.999538;212.236531;0.720999;0.900742;0.985838;
0.672820;-0.926648;0.695056;0.428157;-1.118068;0.999537;212.242811;0.720981;0.900754;0.985850;
0.672840;-0.921062;0.689440;0.434605;-1.119020;0.999537;212.249092;0.720962;0.900780;0.985861;
0.672860;-0.915426;0.683800;0.441041;-1.119924;0.999537;212.255372;0.720943;0.900819;0.985871;
0.672880;-0.909740;0.678135;0.447465;-1.120779;0.999536;212.261652;0.720922;0.900868;0.985880;
0.672900;-0.904004;0.672446;0.453880;-1.121583;0.999536;212.267932;0.720901;0.900928;0.985888;
0.672920;-0.898219;0.666732;0.460286;-1.122335;0.999536;212.274213;0.720878;0.900997;0.985895;
0.672940;-0.892385;0.660995;0.466685;-1.123034;0.999535;212.280493;0.720854;0.901072;0.985900;
0.672960;-0.886505;0.655232;0.473076;-1.123681;0.999535;212.286773;0.720828;0.901153;0.985903;
0.672980;-0.880579;0.649446;0.479461;-1.124274;0.999535;212.293053;0.720802;0.901238;0.985903;
0.673000;-0.874609;0.643635;0.485840;-1.124813;0.999534;212.299334;0.720774;0.901324;0.985902;
0.673020;-0.868599;0.637799;0.492212;-1.125299;0.999534;212.305614;0.720745;0.901410;0.985898;
0.673040;-0.862551;0.631938;0.498577;-1.125731;0.999534;212.311894;0.720716;0.901493;0.985892;
0.673060;-0.856468;0.626051;0.504934;-1.126111;0.999533;212.318175;0.720685;0.901573;0.985883;
0.673080;-0.850353;0.620139;0.511282;-1.126439;0.999533;212.324455;0.720653;0.901646;0.985872;
0.673100;-0.844210;0.614201;0.517620;-1.126716;0.999533;212.330735;0.720621;0.901713;0.985860;
0.673120;-0.838041;0.608237;0.523947;-1.126942;0.999532;212.337015;0.720588;0.901770;0.985845;
0.673140;-0.831850;0.602247;0.530260;-1.127121;0.999532;212.343296;0.720556;0.901818;0.985829;
0.673160;-0.825639;0.596231;0.536557;-1.127252;0.999532;212.349576;0.720522;0.901856;0.985811;
0.673180;-0.819410;0.590189;0.542837;-1.127337;0.999531;212.355856;0.720489;0.901882;0.985793;
0.673200;-0.813167;0.584120;0.549096;-1.127377;0.999531;212.362136;0.720457;0.901896;0.985773;
0.673220;-0.806910;0.578025;0.555334;-1.127375;0.999531;212.368416;0.720424;0.901899;0.985753;
0.673240;-0.800640;0.571905;0.561548;-1.127332;0.999530;212.374697;0.720392;0.901890;0.985733;
0.673260;-0.794359;0.565758;0.567736;-1.127248;0.999530;212.380977;0.720360;0.901870;0.985713;
0.673280;-0.788066;0.559587;0.573895;-1.127125;0.999530;212.387257;0.720330;0.901840;0.985694;
0.673300;-0.781760;0.553391;0.580023;-1.126966;0.999529;212.393537;0.720299;0.901801;0.985675;
0.673320;-0.775441;0.547170;0.586120;-1.126769;0.999529;212.399818;0.720270;0.901754;0.985658;
0.673340;-0.769106;0.540926;0.592183;-1.126537;0.999529;212.406098;0.720242;0.901701;0.985642;
0.673360;-0.762755;0.534659;0.598211;-1.126270;0.999528;212.412378;0.720214;0.901642;0.985627;
0.673380;-0.756383;0.528370;0.604203;-1.125968;0.999528;212.418658;0.720187;0.901580;0.985614;
0.673400;-0.749990;0.522059;0.610158;-1.125632;0.999528;212.424939;0.720160;0.901516;0.985604;
0.673420;-0.743571;0.515728;0.616076;-1.125261;0.999527;212.431219;0.720135;0.901452;0.985595;
0.673440;-0.737123;0.509376;0.621957;-1.124856;0.999527;212.437499;0.720109;0.901390;0.985588;
0.673460;-0.730645;0.503006;0.627800;-1.124416;0.999527;212.443779;0.720085;0.901330;0.985584;
0.673480;-0.724131;0.496617;0.633607;-1.123940;0.999526;212.450059;0.720060;0.901275;0.985581;
0.673500;-0.717581;0.490211;0.639378;-1.123427;0.999526;212.456340;0.720036;0.901225;0.985580;
0.673520;-0.710990;0.483789;0.645114;-1.122877;0.999526;212.462620;0.720011;0.901183;0.985581;
0.673540;-0.704358;0.477350;0.650816;-1.122288;0.999525;212.468900;0.719987;0.901147;0.985584;
0.673560;-0.697681;0.470896;0.656485;-1.121658;0.999525;212.475180;0.719962;0.901120;0.985588;
0.673580;-0.690959;0.464427;0.662124;-1.120987;0.999525;212.481460;0.719937;0.901101;0.985593;
0.673600;-0.684192;0.457944;0.667734;-1.120273;0.999524;212.487741;0.719912;0.901091;0.985598;
0.673620;-0.677377;0.451448;0.673316;-1.119514;0.999524;212.494021;0.719886;0.901090;0.985605;
0.673640;-0.670517;0.444937;0.678873;-1.118709;0.999524;212.500301;0.719860;0.901097;0.985611;
0.673660;-0.663612;0.438414;0.684405;-1.117857;0.999523;212.506581;0.719833;0.901111;0.985617;
0.673680;-0.656663;0.431877;0.689916;-1.116956;0.999523;212.512861;0.719806;0.901133;0.985623;
0.673700;-0.649672;0.425328;0.695405;-1.116005;0.999523;212.519142;0.719778;0.901162;0.985629;
0.673720;-0.642641;0.418765;0.700876;-1.115003;0.999522;212.525422;0.719750;0.901195;0.985633;
0.673740;-0.635573;0.412189;0.706328;-1.113949;0.999522;212.531702;0.719721;0.901233;0.985636;
0.673760;-0.628470;0.405600;0.711763;-1.112843;0.999522;212.537982;0.719692;0.901274;0.985638;
0.673780;-0.621335;0.398997;0.717182;-1.111683;0.999521;212.544262;0.719663;0.901317;0.985638;
0.673800;-0.614172;0.392380;0.722584;-1.110471;0.999521;212.550542;0.719633;0.901361;0.985636;
0.673820;-0.606983;0.385749;0.727970;-1.109205;0.999521;212.556823;0.719603;0.901405;0.985632;
0.673840;-0.599771;0.379103;0.733340;-1.107886;0.999520;212.563103;0.719574;0.901448;0.985627;
0.673860;-0.592539;0.372443;0.738693;-1.106515;0.999520;212.569383;0.719545;0.901488;0.985619;
0.673880;-0.585290;0.365766;0.744029;-1.105092;0.999520;212.575663;0.719515;0.901526;0.985610;
0.673900;-0.578025;0.359074;0.749346;-1.103619;0.999519;212.581943;0.719487;0.901559;0.985599;
0.673920;-0.570747;0.352365;0.754643;-1.102095;0.999519;212.588223;0.719458;0.901589;0.985586;
0.673940;-0.563458;0.345640;0.759919;-1.100523;0.999519;212.594504;0.719431;0.901613;0.985571;
0.673960;-0.556157;0.338897;0.765171;-1.098904;0.999518;212.600784;0.719403;0.901633;0.985555;
0.673980;-0.548847;0.332138;0.770398;-1.097240;0.999518;212.607064;0.719377;0.901648;0.985538;
0.674000;-0.541527;0.325361;0.775598;-1.095531;0.999518;212.613344;0.719351;0.901657;0.985519;
0.674020;-0.534198;0.318567;0.780769;-1.093779;0.999517;212.619624;0.719326;0.901662;0.985500;
0.674040;-0.526859;0.311756;0.785908;-1.091987;0.999517;212.625904;0.719301;0.901663;0.985481;
0.674060;-0.519510;0.304928;0.791013;-1.090154;0.999517;212.632185;0.719277;0.901660;0.985461;
0.674080;-0.512150;0.298083;0.796084;-1.088283;0.999516;212.638465;0.719254;0.901653;0.985441;
0.674100;-0.504778;0.291222;0.801116;-1.086375;0.999516;212.644745;0.719230;0.901644;0.985422;
0.674120;-0.497392;0.284346;0.806110;-1.084431;0.999516;212.651025;0.719207;0.901633;0.985403;
0.674140;-0.489993;0.277455;0.811063;-1.082452;0.999515;212.657305;0.719185;0.901620;0.985384;
0.674160;-0.482577;0.270550;0.815975;-1.080438;0.999515;212.663585;0.719162;0.901607;0.985367;
0.674180;-0.475145;0.263632;0.820843;-1.078390;0.999515;212.669865;0.719139;0.901594;0.985350;
0.674200;-0.467696;0.256703;0.825668;-1.076308;0.999514;212.676146;0.719115;0.901581;0.985335;
0.674220;-0.460227;0.249762;0.830449;-1.074192;0.999514;212.682426;0.719092;0.901570;0.985321;
0.674240;-0.452740;0.242813;0.835186;-1.072042;0.999514;212.688706;0.719067;0.901561;0.985309;
0.674260;-0.445232;0.235855;0.839878;-1.069857;0.999513;212.694986;0.719042;0.901553;0.985298;
0.674280;-0.437703;0.228890;0.844527;-1.067638;0.999513;212.701266;0.719016;0.901548;0.985288;
0.674300;-0.430154;0.221920;0.849133;-1.065382;0.999513;212.707546;0.718988;0.901545;0.985280;
0.674320;-0.422584;0.214945;0.853696;-1.063089;0.999512;212.713826;0.718960;0.901545;0.985273;
0.674340;-0.414993;0.207968;0.858219;-1.060758;0.999512;212.720106;0.718931;0.901547;0.985268;
0.674360;-0.407382;0.200989;0.862702;-1.058388;0.999512;212.726387;0.718900;0.901552;0.985263;
0.674380;-0.399750;0.194008;0.867147;-1.055978;0.999511;212.732667;0.718869;0.901558;0.985260;
0.674400;-0.392099;0.187028;0.871554;-1.053525;0.999511;212.738947;0.718836;0.901567;0.985258;
0.674420;-0.384429;0.180048;0.875927;-1.051030;0.999511;212.745227;0.718802;0.901576;0.985256;
0.674440;-0.376739;0.173070;0.880266;-1.048490;0.999510;212.751507;0.718767;0.901586;0.985256;
0.674460;-0.369032;0.166094;0.884572;-1.045905;0.999510;212.757787;0.718731;0.901597;0.985255;
0.674480;-0.361307;0.159119;0.888848;-1.043274;0.999510;212.764067;0.718694;0.901608;0.985255;
0.674500;-0.353565;0.152147;0.893094;-1.040596;0.999509;212.770347;0.718657;0.901617;0.985255;
0.674520;-0.345807;0.145176;0.897312;-1.037869;0.999509;212.776627;0.718620;0.901626;0.985254;
0.674540;-0.338032;0.138206;0.901503;-1.035095;0.999509;212.782908;0.718582;0.901633;0.985253;
0.674560;-0.330241;0.131238;0.905667;-1.032272;0.999508;212.789188;0.718545;0.901638;0.985252;
0.674580;-0.322435;0.124269;0.909805;-1.029400;0.999508;212.795468;0.718507;0.901640;0.985250;
0.674600;-0.314614;0.117299;0.913916;-1.026480;0.999508;212.801748;0.718470;0.901640;0.985247;
0.674620;-0.306778;0.110328;0.918002;-1.023512;0.999508;212.808028;0.718434;0.901637;0.985244;
0.674640;-0.298927;0.103353;0.922062;-1.020497;0.999507;212.814308;0.718399;0.901632;0.985239;
0.674660;-0.291062;0.096374;0.926095;-1.017435;0.999507;212.820588;0.718365;0.901623;0.985233;
0.674680;-0.283183;0.089390;0.930100;-1.014327;0.999507;212.826868;0.718332;0.901612;0.985226;
0.674700;-0.275290;0.082399;0.934077;-1.011175;0.999506;212.833148;0.718300;0.901599;0.985217;
0.674720;-0.267383;0.075401;0.938023;-1.007980;0.999506;212.839428;0.718271;0.901583;0.985207;
0.674740;-0.259465;0.068393;0.941939;-1.004743;0.999506;212.845708;0.718242;0.901566;0.985197;
0.674760;-0.251534;0.061376;0.945822;-1.001465;0.999505;212.851988;0.718216;0.901547;0.985185;
0.674780;-0.243593;0.054347;0.949671;-0.998148;0.999505;212.858269;0.718191;0.901528;0.985171;
0.674800;-0.235641;0.047308;0.953484;-0.994794;0.999505;212.864549;0.718167;0.901509;0.985157;
0.674820;-0.227681;0.040257;0.957259;-0.991404;0.999504;212.870829;0.718146;0.901490;0.985142;
0.674840;-0.219712;0.033194;0.960996;-0.987978;0.999504;212.877109;0.718126;0.901472;0.985126;
0.674860;-0.211738;0.026120;0.964691;-0.984519;0.999504;212.883389;0.718107;0.901456;0.985110;
0.674880;-0.203759;0.019034;0.968343;-0.981027;0.999503;212.889669;0.718090;0.901442;0.985093;
0.674900;-0.195776;0.011937;0.971952;-0.977504;0.999503;212.895949;0.718073;0.901432;0.985075;
0.674920;-0.187791;0.004830;0.975516;-0.973949;0.999503;212.902229;0.718057;0.901425;0.985058;
0.674940;-0.179805;-0.002285;0.979034;-0.970364;0.999502;212.908509;0.718042;0.901422;0.985040;
0.674960;-0.171819;-0.009408;0.982505;-0.966749;0.999502;212.914789;0.718027;0.901423;0.985023;
0.674980;-0.163835;-0.016536;0.985928;-0.963104;0.999502;212.921069;0.718012;0.901428;0.985005;
0.675000;-0.155854;-0.023669;0.989302;-0.959429;0.999501;212.927349;0.717997;0.901439;0.984989;
0.675020;-0.147875;-0.030804;0.992629;-0.955724;0.999501;212.933629;0.717981;0.901454;0.984972;
0.675040;-0.139900;-0.037939;0.995907;-0.951988;0.999501;212.939909;0.717964;0.901474;0.984957;
0.675060;-0.131929;-0.045072;0.999137;-0.948222;0.999500;212.946189;0.717947;0.901499;0.984942;
0.675080;-0.123961;-0.052201;1.002320;-0.944423;0.999500;212.952469;0.717927;0.901527;0.984928;
0.675100;-0.115996;-0.059324;1.005456;-0.940592;0.999500;212.958750;0.717906;0.901560;0.984915;
0.675120;-0.108034;-0.066439;1.008545;-0.936727;0.999499;212.965030;0.717884;0.901595;0.984903;
0.675140;-0.100073;-0.073544;1.011589;-0.932827;0.999499;212.971310;0.717859;0.901633;0.984891;
0.675160;-0.092112;-0.080638;1.014589;-0.928892;0.999499;212.977590;0.717832;0.901673;0.984881;
0.675180;-0.084149;-0.087718;1.017546;-0.924921;0.999498;212.983870;0.717804;0.901713;0.984872;
0.675200;-0.076183;-0.094784;1.020461;-0.920911;0.999498;212.990150;0.717773;0.901753;0.984863;
0.675220;-0.068213;-0.101834;1.023336;-0.916863;0.999498;212.996430;0.717740;0.901792;0.984856;
0.675240;-0.060235;-0.108867;1.026171;-0.912776;0.999497;213.002710;0.717705;0.901829;0.984849;
0.675260;-0.052250;-0.115884;1.028968;-0.908648;0.999497;213.008990;0.717669;0.901863;0.984843;
0.675280;-0.044254;-0.122884;1.031728;-0.904480;0.999497;213.015270;0.717630;0.901892;0.984837;
0.675300;-0.036246;-0.129868;1.034452;-0.900270;0.999496;213.021550;0.717591;0.901917;0.984832;
0.675320;-0.028225;-0.136834;1.037140;-0.896018;0.999496;213.027830;0.717550;0.901936;0.984826;
0.675340;-0.020191;-0.143786;1.039794;-0.891725;0.999496;213.034110;0.717509;0.901948;0.984821;
0.675360;-0.012142;-0.150722;1.042415;-0.887389;0.999495;213.040390;0.717467;0.901953;0.984816;
0.675380;-0.004077;-0.157645;1.045002;-0.883012;0.999495;213.046670;0.717425;0.901950;0.984811;
0.675400;0.004002;-0.164555;1.047556;-0.878593;0.999495;213.052950;0.717384;0.901940;0.984806;
0.675420;0.012096;-0.171455;1.050076;-0.874133;0.999494;213.059230;0.717343;0.901922;0.984800;
0.675440;0.020203;-0.178346;1.052564;-0.869632;0.999494;213.065510;0.717303;0.901897;0.984794;
0.675460;0.028323;-0.185229;1.055018;-0.865092;0.999494;213.071790;0.717264;0.901864;0.984787;
0.675480;0.036454;-0.192106;1.057438;-0.860513;0.999493;213.078070;0.717228;0.901825;0.984779;
0.675500;0.044592;-0.198979;1.059823;-0.855896;0.999493;213.084350;0.717193;0.901779;0.984771;
0.675520;0.052737;-0.205849;1.062173;-0.851242;0.999493;213.090630;0.717161;0.901729;0.984761;
0.675540;0.060886;-0.212718;1.064486;-0.846553;0.999492;213.096910;0.717131;0.901675;0.984751;
0.675560;0.069035;-0.219587;1.066762;-0.841829;0.999492;213.103190;0.717104;0.901617;0.984741;
0.675580;0.077182;-0.226456;1.068999;-0.837072;0.999492;213.109470;0.717079;0.901559;0.984729;
0.675600;0.085324;-0.233327;1.071196;-0.832282;0.999492;213.115750;0.717058;0.901500;0.984716;
0.675620;0.093458;-0.240200;1.073353;-0.827462;0.999491;213.122030;0.717039;0.901443;0.984703;
0.675640;0.101582;-0.247075;1.075467;-0.822612;0.999491;213.128310;0.717023;0.901388;0.984689;
0.675660;0.109692;-0.253952;1.077539;-0.817732;0.999491;213.134590;0.717009;0.901338;0.984675;
0.675680;0.117787;-0.260830;1.079565;-0.812825;0.999490;213.140870;0.716998;0.901294;0.984660;
0.675700;0.125865;-0.267710;1.081546;-0.807890;0.999490;213.147150;0.716988;0.901257;0.984645;
0.675720;0.133924;-0.274589;1.083481;-0.802928;0.999490;213.153430;0.716981;0.901228;0.984629;
0.675740;0.141962;-0.281466;1.085368;-0.797940;0.999489;213.159710;0.716975;0.901208;0.984613;
0.675760;0.149980;-0.288341;1.087208;-0.792926;0.999489;213.165990;0.716969;0.901198;0.984597;
0.675780;0.157977;-0.295211;1.088998;-0.787887;0.999489;213.172270;0.716965;0.901199;0.984581;
0.675800;0.165953;-0.302074;1.090739;-0.782822;0.999488;213.178550;0.716960;0.901211;0.984565;
0.675820;0.173909;-0.308928;1.092431;-0.777732;0.999488;213.184830;0.716955;0.901235;0.984549;
0.675840;0.181845;-0.315771;1.094073;-0.772616;0.999488;213.191110;0.716949;0.901269;0.984534;
0.675860;0.189763;-0.322601;1.095666;-0.767474;0.999487;213.197390;0.716942;0.901314;0.984519;
0.675880;0.197665;-0.329416;1.097209;-0.762306;0.999487;213.203670;0.716933;0.901368;0.984504;
0.675900;0.205551;-0.336213;1.098703;-0.757111;0.999487;213.209950;0.716922;0.901432;0.984489;
0.675920;0.213425;-0.342991;1.100149;-0.751889;0.999486;213.216229;0.716908;0.901504;0.984476;
0.675940;0.221288;-0.349748;1.101546;-0.746639;0.999486;213.222509;0.716892;0.901582;0.984462;
0.675960;0.229141;-0.356481;1.102897;-0.741360;0.999486;213.228789;0.716873;0.901665;0.984449;
0.675980;0.236988;-0.363190;1.104200;-0.736052;0.999485;213.235069;0.716851;0.901751;0.984437;
0.676000;0.244829;-0.369873;1.105458;-0.730715;0.999485;213.241349;0.716825;0.901839;0.984425;
0.676020;0.252666;-0.376529;1.106670;-0.725348;0.999485;213.247629;0.716796;0.901926;0.984413;
0.676040;0.260501;-0.383158;1.107839;-0.719949;0.999484;213.253909;0.716765;0.902011;0.984402;
0.676060;0.268334;-0.389758;1.108964;-0.714520;0.999484;213.260189;0.716730;0.902091;0.984390;
0.676080;0.276166;-0.396331;1.110047;-0.709058;0.999484;213.266469;0.716692;0.902165;0.984380;
0.676100;0.283998;-0.402875;1.111088;-0.703565;0.999483;213.272749;0.716652;0.902232;0.984369;
0.676120;0.291829;-0.409392;1.112088;-0.698040;0.999483;213.279029;0.716609;0.902288;0.984358;
0.676140;0.299660;-0.415883;1.113048;-0.692484;0.999483;213.285309;0.716565;0.902334;0.984348;
0.676160;0.307489;-0.422347;1.113967;-0.686895;0.999482;213.291589;0.716519;0.902368;0.984337;
0.676180;0.315316;-0.428787;1.114848;-0.681275;0.999482;213.297869;0.716472;0.902389;0.984327;
0.676200;0.323140;-0.435204;1.115688;-0.675623;0.999482;213.304149;0.716425;0.902397;0.984316;
0.676220;0.330959;-0.441599;1.116490;-0.669941;0.999481;213.310429;0.716378;0.902391;0.984305;
0.676240;0.338772;-0.447974;1.117253;-0.664229;0.999481;213.316709;0.716331;0.902371;0.984294;
0.676260;0.346577;-0.454331;1.117976;-0.658487;0.999481;213.322988;0.716286;0.902337;0.984282;
0.676280;0.354373;-0.460672;1.118660;-0.652718;0.999481;213.329268;0.716242;0.902291;0.984271;
0.676300;0.362157;-0.466997;1.119303;-0.646920;0.999480;213.335548;0.716200;0.902234;0.984259;
0.676320;0.369928;-0.473309;1.119906;-0.641097;0.999480;213.341828;0.716160;0.902165;0.984247;
0.676340;0.377684;-0.479609;1.120468;-0.635247;0.999480;213.348108;0.716123;0.902087;0.984234;
0.676360;0.385425;-0.485899;1.120988;-0.629374;0.999479;213.354388;0.716089;0.902002;0.984222;
0.676380;0.393147;-0.492179;1.121465;-0.623477;0.999479;213.360668;0.716058;0.901912;0.984209;
0.676400;0.400852;-0.498451;1.121899;-0.617558;0.999479;213.366948;0.716031;0.901817;0.984196;
0.676420;0.408536;-0.504715;1.122289;-0.611617;0.999478;213.373228;0.716007;0.901722;0.984183;
0.676440;0.416200;-0.510972;1.122633;-0.605656;0.999478;213.379508;0.715987;0.901626;0.984170;
0.676460;0.423843;-0.517221;1.122933;-0.599675;0.999478;213.385788;0.715970;0.901534;0.984157;
0.676480;0.431465;-0.523463;1.123185;-0.593676;0.999477;213.392068;0.715957;0.901446;0.984143;
0.676500;0.439064;-0.529696;1.123391;-0.587658;0.999477;213.398347;0.715946;0.901366;0.984130;
0.676520;0.446642;-0.535921;1.123550;-0.581622;0.999477;213.404627;0.715939;0.901294;0.984117;
0.676540;0.454198;-0.542136;1.123660;-0.575569;0.999476;213.410907;0.715934;0.901232;0.984104;
0.676560;0.461732;-0.548340;1.123722;-0.569499;0.999476;213.417187;0.715931;0.901182;0.984091;
0.676580;0.469244;-0.554530;1.123736;-0.563411;0.999476;213.423467;0.715930;0.901145;0.984078;
0.676600;0.476735;-0.560706;1.123701;-0.557306;0.999475;213.429747;0.715930;0.901123;0.984065;
0.676620;0.484204;-0.566866;1.123618;-0.551184;0.999475;213.436027;0.715931;0.901114;0.984052;
0.676640;0.491651;-0.573006;1.123487;-0.545043;0.999475;213.442307;0.715932;0.901121;0.984040;
0.676660;0.499078;-0.579125;1.123308;-0.538885;0.999474;213.448587;0.715933;0.901143;0.984028;
0.676680;0.506483;-0.585221;1.123081;-0.532707;0.999474;213.454866;0.715933;0.901180;0.984015;
0.676700;0.513867;-0.591290;1.122807;-0.526510;0.999474;213.461146;0.715932;0.901230;0.984003;
0.676720;0.521230;-0.597332;1.122487;-0.520293;0.999473;213.467426;0.715929;0.901294;0.983991;
0.676740;0.528571;-0.603344;1.122121;-0.514055;0.999473;213.473706;0.715924;0.901370;0.983979;
0.676760;0.535890;-0.609323;1.121710;-0.507796;0.999473;213.479986;0.715916;0.901456;0.983967;
0.676780;0.543188;-0.615269;1.121255;-0.501515;0.999473;213.486266;0.715906;0.901550;0.983954;
0.676800;0.550463;-0.621178;1.120756;-0.495212;0.999472;213.492546;0.715893;0.901652;0.983942;
0.676820;0.557715;-0.627050;1.120215;-0.488886;0.999472;213.498826;0.715876;0.901758;0.983930;
0.676840;0.564945;-0.632885;1.119631;-0.482536;0.999472;213.505105;0.715856;0.901866;0.983917;
0.676860;0.572151;-0.638679;1.119006;-0.476163;0.999471;213.511385;0.715833;0.901975;0.983904;
0.676880;0.579334;-0.644435;1.118339;-0.469766;0.999471;213.517665;0.715806;0.902081;0.983891;
0.676900;0.586494;-0.650150;1.117632;-0.463345;0.999471;213.523945;0.715776;0.902183;0.983878;
0.676920;0.593629;-0.655826;1.116884;-0.456901;0.999470;213.530225;0.715742;0.902278;0.983865;
0.676940;0.600742;-0.661463;1.116097;-0.450434;0.999470;213.536505;0.715706;0.902364;0.983851;
0.676960;0.607831;-0.667061;1.115270;-0.443943;0.999470;213.542785;0.715668;0.902440;0.983837;
0.676980;0.614896;-0.672622;1.114402;-0.437431;0.999469;213.549064;0.715627;0.902503;0.983823;
0.677000;0.621939;-0.678147;1.113495;-0.430897;0.999469;213.555344;0.715584;0.902552;0.983809;
0.677020;0.628959;-0.683637;1.112547;-0.424342;0.999469;213.561624;0.715540;0.902586;0.983795;
