time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
6.746922;2.975918;4.650314;1.000210;3.995673;2.841799;0.674920;1.054377;2.598883;0.892857;
6.881758;2.943810;4.612477;1.000215;3.996920;2.757302;0.684001;1.052737;2.589738;0.892857;
7.016595;2.915646;4.581523;1.000213;4.001925;2.679593;0.693019;1.051219;2.582639;0.892857;
7.286269;2.866176;4.526703;1.000188;4.008353;2.541814;0.709662;1.048520;2.573197;0.892857;
7.528975;2.827638;4.481658;1.000158;4.007803;2.435451;0.722647;1.046436;2.569631;0.892857;
7.771681;2.794149;4.441667;1.000135;4.004486;2.343718;0.733849;1.044636;2.569963;0.892857;
8.014387;2.766062;4.409199;1.000120;4.002602;2.265364;0.743684;1.043093;2.573323;0.892857;
8.257094;2.743216;4.384022;1.000106;4.002810;2.199303;0.752355;1.041786;2.578915;0.892857;
8.499800;2.724700;4.364167;1.000091;4.003714;2.144254;0.759873;1.040693;2.586016;0.892857;
8.742506;2.709515;4.347697;1.000075;4.003944;2.098832;0.766208;1.039790;2.594073;0.892857;
9.227918;2.686832;4.322403;1.000049;4.002815;2.030913;0.775823;1.038440;2.611062;0.892857;
9.664789;2.674058;4.307955;1.000032;4.001916;1.991820;0.781542;1.037662;2.626379;0.892857;
10.101661;2.666674;4.299479;1.000018;4.001459;1.968382;0.785140;1.037194;2.640425;0.892857;
10.538532;2.663221;4.295195;1.000008;4.001130;1.956688;0.787095;1.036961;2.652513;0.892857;
10.975403;2.662430;4.293690;1.000001;4.000754;1.953235;0.787845;1.036893;2.662347;0.892857;
11.412274;2.663358;4.294052;0.999996;4.000406;1.955188;0.787780;1.036932;2.669928;0.892857;
11.849145;2.665294;4.295603;0.999994;4.000168;1.960345;0.787216;1.037036;2.675441;0.892857;
12.286016;2.667698;4.297776;0.999993;4.000027;1.967057;0.786394;1.037170;2.679178;0.892857;
12.722888;2.670179;4.300133;0.999993;3.999937;1.974151;0.785482;1.037312;2.681476;0.892857;
13.159759;2.672486;4.302392;0.999994;3.999878;1.980859;0.784593;1.037446;2.682675;0.892857;
14.033501;2.676088;4.306024;0.999995;3.999838;1.991465;0.783153;1.037658;2.683223;0.892857;
14.907243;2.678354;4.308410;0.999997;3.999865;1.998265;0.782197;1.037794;2.682325;0.892857;
15.000000;2.678516;4.308588;0.999998;3.999872;1.998762;0.782124;1.037803;2.682157;0.892857;
