time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.306662;0.999779;10.448384;0.958185;1.488852;
1.339430;0.999696;10.366343;0.958364;1.488868;
1.372198;0.999631;10.272412;0.958519;1.488883;
1.437734;0.999567;10.070420;0.958800;1.488910;
1.496717;0.999581;9.890885;0.958992;1.488932;
1.555699;0.999655;9.738188;0.959104;1.488951;
1.614681;0.999776;9.631148;0.959121;1.488968;
1.673664;0.999921;9.580975;0.959035;1.488984;
1.732646;1.000072;9.589751;0.958869;1.488997;
1.791629;1.000206;9.651905;0.958631;1.489009;
1.871644;1.000333;9.796068;0.958224;1.489023;
1.951659;1.000379;9.972609;0.957785;1.489035;
2.031674;1.000339;10.137522;0.957374;1.489046;
2.111688;1.000217;10.224435;0.957102;1.489054;
2.170508;1.000119;10.248212;0.956966;1.489059;
2.229328;1.000028;10.235937;0.956887;1.489064;
2.282265;0.999958;10.201217;0.956849;1.489067;
2.335203;0.999907;10.150431;0.956831;1.489071;
2.388141;0.999876;10.092419;0.956816;1.489074;
2.441078;0.999866;10.033601;0.956794;1.489077;
2.546954;0.999902;9.950298;0.956672;1.489082;
2.642241;0.999955;9.913586;0.956495;1.489085;
2.737529;1.000008;9.911837;0.956265;1.489088;
2.832817;1.000045;9.933131;0.956006;1.489091;
2.928105;1.000070;9.962686;0.955739;1.489093;
3.023392;1.000077;9.995542;0.955473;1.489095;
3.213968;1.000052;10.039391;0.954996;1.489098;
3.404543;1.000014;10.028078;0.954619;1.489099;
3.558161;1.000002;10.009763;0.954330;1.489100;
3.711778;1.000003;9.997137;0.954035;1.489101;
4.019012;1.000013;9.993242;0.953436;1.489102;
4.326247;1.000017;9.997517;0.952848;1.489103;
4.940716;1.000014;9.998156;0.951812;1.489103;
5.555185;1.000012;9.997836;0.950879;1.489103;
6.169655;1.000011;9.997777;0.950037;1.489104;
6.213282;1.000011;9.997775;0.949979;1.489104;
6.213282;1.000011;9.997796;0.949979;1.489104;
6.213283;1.000011;9.997796;0.949979;1.489104;
6.213284;1.000011;9.997796;0.949979;1.489104;
6.213286;1.000011;9.997796;0.949979;1.489104;
6.213290;1.000011;9.997796;0.949979;1.489104;
6.213298;1.000011;9.997796;0.949979;1.489104;
6.213314;1.000011;9.997796;0.949979;1.489104;
6.213346;1.000011;9.997796;0.949979;1.489104;
6.213410;1.000011;9.997796;0.949979;1.489104;
6.213538;1.000011;9.997796;0.949979;1.489104;
6.213794;1.000011;9.997796;0.949978;1.489104;
6.214306;1.000011;9.997796;0.949977;1.489104;
6.215330;1.000011;9.997796;0.949976;1.489104;
6.217378;1.000011;9.997795;0.949973;1.489104;
6.221474;1.000011;9.997795;0.949968;1.489104;
6.229666;1.000011;9.997793;0.949957;1.489104;
6.246050;1.000011;9.997790;0.949935;1.489104;
6.278818;1.000011;9.997785;0.949890;1.489104;
6.344354;1.000011;9.997778;0.949803;1.489104;
6.475426;1.000011;9.997776;0.949631;1.489104;
6.737570;1.000010;9.997801;0.949298;1.489106;
7.261858;1.000009;9.997846;0.948678;1.489120;
8.310434;1.000008;9.997882;0.947595;1.489188;
10.000000;1.000006;9.997919;0.946224;1.489404;
