time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
0.000000;1.000000;0.700000;0.700000;1.000000;
0.000001;1.000000;0.700000;0.700000;1.000000;
0.000002;1.000000;0.700000;0.700000;1.000000;
0.000004;1.000000;0.700000;0.700000;1.000000;
0.000008;1.000000;0.700000;0.700000;1.000000;
0.000016;1.000000;0.700000;0.700000;1.000000;
0.000032;1.000000;0.700000;0.700000;1.000000;
0.000064;1.000000;0.700000;0.700000;1.000000;
0.000128;1.000000;0.700000;0.700000;1.000000;
0.000256;1.000000;0.700000;0.700000;1.000000;
0.000512;1.000000;0.700000;0.700000;1.000000;
0.001024;1.000000;0.700000;0.700000;1.000000;
0.002048;1.000000;0.700000;0.700000;1.000000;
0.004096;1.000000;0.700000;0.700000;1.000000;
0.008192;1.000000;0.700000;0.700000;1.000000;
0.016384;1.000000;0.700000;0.700000;1.000000;
0.032768;1.000000;0.700000;0.700000;1.000000;
0.065536;1.000000;0.700000;0.700000;1.000000;
0.131072;1.000000;0.700000;0.700000;1.000000;
0.262144;1.000000;0.700000;0.700000;1.000000;
0.524288;1.000000;0.700000;0.700000;1.000000;
1.000000;1.000000;0.700000;0.700000;1.000000;
1.000000;1.013306;0.770095;0.700000;1.000000;
1.000001;1.013315;0.770105;0.700000;1.000000;
1.000002;1.013315;0.770105;0.700000;1.000000;
1.000004;1.013314;0.770104;0.700000;1.000000;
1.000008;1.013315;0.770105;0.700000;1.000000;
1.000016;1.013315;0.770105;0.700000;1.000000;
1.000032;1.013314;0.770104;0.700000;1.000000;
1.000064;1.013314;0.770103;0.700000;0.999999;
1.000128;1.013312;0.770101;0.700001;0.999999;
1.000256;1.013310;0.770097;0.700001;0.999998;
1.000512;1.013305;0.770090;0.700002;0.999996;
1.001024;1.013294;0.770074;0.700004;0.999991;
1.002048;1.013274;0.770043;0.700009;0.999982;
1.004096;1.013233;0.769981;0.700018;0.999964;
1.008192;1.013151;0.769857;0.700036;0.999928;
1.016384;1.012988;0.769609;0.700071;0.999857;
1.032768;1.012664;0.769116;0.700142;0.999715;
1.065536;1.012020;0.768139;0.700283;0.999435;
1.131072;1.010754;0.766218;0.700567;0.998890;
1.196608;1.009507;0.764340;0.700882;0.998364;
1.262144;1.008276;0.762505;0.701272;0.997857;
1.327680;1.007063;0.760711;0.701799;0.997370;
1.393216;1.005859;0.758958;0.702535;0.996903;
1.458752;1.004647;0.757245;0.703550;0.996459;
1.524288;1.003413;0.755573;0.704909;0.996039;
1.589824;1.002146;0.753939;0.706663;0.995647;
1.655360;1.000828;0.752345;0.708848;0.995285;
1.720896;0.999442;0.750791;0.711483;0.994956;
1.786432;0.998016;0.749276;0.714566;0.994665;
1.851968;0.996640;0.747798;0.718085;0.994413;
1.917504;0.995322;0.746353;0.722011;0.994204;
1.983040;0.993628;0.744945;0.726301;0.994040;
2.048576;0.990713;0.743606;0.730908;0.993925;
2.114112;0.988187;0.742399;0.735772;0.993859;
2.179648;1.000688;0.741329;0.740831;0.993842;
2.245184;1.072628;0.741306;0.746018;0.993871;
2.310720;1.267238;0.768266;0.751340;0.993797;
2.332849;0.991889;0.737884;0.753127;0.993816;
2.343913;0.991748;0.737673;0.754016;0.993836;
2.366042;0.991469;0.737258;0.755786;0.993884;
2.410299;0.990916;0.736436;0.759295;0.994004;
2.454557;0.990306;0.735628;0.762749;0.994149;
2.498814;0.989685;0.734832;0.766129;0.994318;
2.543071;0.989122;0.734049;0.769418;0.994510;
2.587329;0.988571;0.733278;0.772595;0.994725;
2.675844;0.987770;0.731767;0.778510;0.995214;
2.755507;0.986865;0.730448;0.783254;0.995720;
2.835171;0.986067;0.729168;0.787338;0.996282;
2.914834;0.985291;0.727922;0.790660;0.996891;
2.994498;0.984365;0.726708;0.793133;0.997540;
3.074161;0.983573;0.725528;0.794680;0.998218;
3.153824;0.982791;0.724381;0.795243;0.998917;
3.233488;0.982023;0.723265;0.794781;0.999625;
3.313151;0.981409;0.722184;0.793269;1.000332;
3.472478;0.979863;0.720098;0.787139;1.001688;
3.610923;0.978706;0.718378;0.778591;1.002765;
3.735524;0.977568;0.716903;0.768559;1.003613;
3.847664;0.976714;0.715630;0.757889;1.004249;
3.948591;0.976060;0.714520;0.747185;1.004701;
4.039425;0.975293;0.713560;0.736853;1.005001;
4.121175;0.974570;0.712723;0.727146;1.005177;
4.202925;0.974344;0.711899;0.717212;1.005261;
4.276501;0.973777;0.711181;0.708198;1.005258;
4.350076;0.972850;0.710480;0.699235;1.005178;
4.423652;0.971936;0.709808;0.690437;1.005024;
4.497227;0.971366;0.709151;0.681915;1.004797;
4.570802;0.970821;0.708505;0.673779;1.004500;
4.644378;0.969831;0.707882;0.666132;1.004138;
4.717953;0.969559;0.707297;0.659072;1.003714;
4.784171;0.970706;0.706703;0.653293;1.003286;
4.850389;0.969848;0.706267;0.648124;1.002818;
4.916607;0.970040;0.705653;0.643620;1.002316;
4.982825;0.969871;0.705143;0.639828;1.001786;
5.049043;0.968794;0.704676;0.636788;1.001232;
5.115260;0.969006;0.704175;0.634531;1.000662;
5.181478;0.968966;0.703700;0.633081;1.000082;
5.247696;0.967760;0.703268;0.632451;0.999499;
5.380132;0.967715;0.702354;0.633645;0.998359;
5.499324;0.967175;0.701591;0.637449;0.997388;
5.606597;0.966672;0.700926;0.642969;0.996588;
5.699004;0.966263;0.700374;0.649199;0.995975;
5.782170;0.965904;0.699883;0.655849;0.995496;
5.857020;0.965720;0.699462;0.662579;0.995132;
5.931869;0.965117;0.699041;0.669912;0.994839;
6.006719;0.964224;0.698645;0.677737;0.994620;
6.081568;0.963590;0.698257;0.685940;0.994481;
6.156418;0.963054;0.697874;0.694399;0.994423;
6.231267;0.961495;0.697513;0.702989;0.994449;
6.306117;0.959352;0.697201;0.711582;0.994557;
6.380966;0.962860;0.696917;0.720048;0.994747;
6.455816;0.978738;0.696603;0.728261;0.995017;
6.530665;0.977151;0.697438;0.736100;0.995357;
6.605515;0.963173;0.695777;0.743440;0.995776;
6.680365;0.962942;0.695438;0.750169;0.996264;
6.755214;0.962767;0.695183;0.756186;0.996813;
6.830064;0.962665;0.694989;0.761394;0.997415;
6.904913;0.962359;0.694570;0.765712;0.998063;
6.979763;0.962204;0.694309;0.769067;0.998748;
7.054612;0.962082;0.694092;0.771402;0.999459;
7.129462;0.961835;0.693768;0.772673;1.000188;
7.204311;0.961569;0.693456;0.772851;1.000925;
7.354011;0.961195;0.692922;0.769918;1.002365;
7.503710;0.960843;0.692508;0.762746;1.003706;
7.638439;0.960566;0.692014;0.752927;1.004775;
7.756849;0.960206;0.691665;0.741965;1.005564;
7.860086;0.960116;0.691366;0.730895;1.006115;
7.953000;0.959901;0.691116;0.719965;1.006486;
8.036622;0.959833;0.690891;0.709534;1.006711;
8.111882;0.959644;0.690687;0.699815;1.006820;
8.187142;0.958602;0.690476;0.689930;1.006840;
8.254876;0.959438;0.690326;0.681000;1.006780;
8.322610;0.959279;0.690162;0.672150;1.006646;
8.383570;0.959142;0.690019;0.664333;1.006464;
8.444531;0.959025;0.689879;0.656736;1.006225;
8.505491;0.959098;0.689737;0.649432;1.005932;
8.566452;0.959008;0.689599;0.642490;1.005585;
8.627412;0.958795;0.689466;0.635977;1.005190;
8.688373;0.958508;0.689331;0.629954;1.004749;
8.749333;0.958325;0.689204;0.624480;1.004266;
8.810294;0.958233;0.689080;0.619607;1.003747;
8.871254;0.958125;0.688957;0.615384;1.003194;
8.932215;0.958100;0.688838;0.611852;1.002615;
8.993176;0.958226;0.688722;0.609047;1.002014;
9.054136;0.958107;0.688605;0.606997;1.001397;
9.115097;0.957778;0.688490;0.605723;1.000770;
9.176057;0.958338;0.688384;0.605240;1.000138;
9.297978;0.957891;0.688166;0.606657;0.998894;
9.419899;0.957818;0.687968;0.611181;0.997706;
9.541820;0.957242;0.687774;0.618650;0.996618;
9.644633;0.957349;0.687606;0.627065;0.995807;
9.736807;0.957401;0.687462;0.636076;0.995183;
9.817320;0.957232;0.687349;0.644939;0.994729;
9.889782;0.957068;0.687247;0.653584;0.994402;
9.954997;0.956880;0.687159;0.661810;0.994176;
10.013691;0.956967;0.687076;0.669495;0.994033;
10.072385;0.957056;0.686994;0.677376;0.993947;
10.131079;0.957019;0.686914;0.685384;0.993920;
10.189773;0.956679;0.686837;0.693447;0.993953;
10.248467;0.956341;0.686765;0.701493;0.994045;
10.307161;0.956195;0.686694;0.709451;0.994195;
10.365855;0.955938;0.686622;0.717250;0.994404;
10.424549;0.955429;0.686556;0.724820;0.994669;
10.483242;0.955714;0.686498;0.732091;0.994987;
10.541936;0.957526;0.686431;0.738998;0.995358;
10.600630;0.956219;0.686349;0.745479;0.995777;
10.659324;0.944629;0.686410;0.751472;0.996241;
10.718018;0.946283;0.687359;0.756926;0.996740;
10.776712;1.035853;0.693228;0.761802;0.997246;
10.835406;0.956452;0.686105;0.766028;0.997809;
10.894100;0.956411;0.686005;0.769570;0.998408;
10.952794;0.956344;0.686030;0.772401;0.999032;
11.011488;0.956269;0.686252;0.774492;0.999672;
11.070181;0.956285;0.686020;0.775824;1.000324;
11.187569;0.956215;0.685760;0.776153;1.001634;
11.304957;0.956146;0.685666;0.773381;1.002919;
11.422345;0.955934;0.685640;0.767585;1.004137;
11.539733;0.954302;0.685686;0.758939;1.005243;
11.644199;0.955948;0.685375;0.749046;1.006106;
11.738218;0.955787;0.685288;0.738578;1.006764;
11.821788;0.955853;0.685241;0.728207;1.007240;
11.897002;0.955793;0.685190;0.718163;1.007573;
11.964694;0.955663;0.685148;0.708667;1.007790;
12.025616;0.955753;0.685097;0.699843;1.007916;
12.086539;0.955060;0.685046;0.690843;1.007975;
12.141370;0.955777;0.685022;0.682662;1.007969;
12.196200;0.955730;0.684985;0.674469;1.007907;
12.251031;0.955649;0.684949;0.666328;1.007790;
12.305861;0.955177;0.684907;0.658303;1.007618;
12.360692;0.954674;0.684876;0.650454;1.007393;
12.415522;0.954620;0.684847;0.642844;1.007116;
12.470352;0.954606;0.684815;0.635530;1.006788;
12.525183;0.953613;0.684781;0.628571;1.006413;
12.580013;0.952994;0.684772;0.622021;1.005992;
12.634844;0.958306;0.684812;0.615931;1.005529;
12.689674;0.966887;0.684906;0.610352;1.005027;
12.744505;0.939166;0.685798;0.605328;1.004485;
12.799335;0.830565;0.695665;0.600923;1.003866;
12.854166;0.955409;0.684605;0.597132;1.003256;
12.881581;0.955399;0.684590;0.595477;1.002949;
12.936412;0.955379;0.684562;0.592685;1.002321;
12.991242;0.955351;0.684321;0.590598;1.001681;
13.100903;0.955323;0.684482;0.588624;1.000382;
13.210564;0.955289;0.684419;0.589606;0.999085;
13.320225;0.955210;0.684389;0.593524;0.997828;
13.429886;0.955016;0.684404;0.600271;0.996650;
13.539547;0.954187;0.684450;0.609655;0.995586;
13.638242;0.955160;0.684249;0.620144;0.994755;
13.727067;0.955103;0.684188;0.631037;0.994128;
13.807010;0.955141;0.684189;0.641839;0.993672;
13.886953;0.955095;0.684154;0.653402;0.993330;
13.958901;0.954949;0.684131;0.664315;0.993122;
14.030850;0.955082;0.684108;0.675555;0.993015;
14.095604;0.955044;0.684081;0.685833;0.993006;
14.160357;0.954365;0.684054;0.696146;0.993079;
14.218636;0.955084;0.684042;0.705371;0.993216;
14.276914;0.955010;0.684023;0.714455;0.993420;
14.335192;0.954989;0.684003;0.723317;0.993688;
14.393471;0.954611;0.683980;0.731879;0.994019;
14.451749;0.954387;0.683964;0.740064;0.994411;
14.510027;0.954484;0.683949;0.747800;0.994859;
14.568306;0.954267;0.683931;0.755018;0.995361;
14.626584;0.953825;0.683916;0.761651;0.995912;
14.684862;0.954884;0.683912;0.767641;0.996507;
14.743141;0.956477;0.683904;0.772932;0.997143;
14.801419;0.951832;0.683882;0.777474;0.997812;
14.859697;0.946459;0.684017;0.781226;0.998510;
