time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.151200;1.000169;10.691840;0.971554;2.089568;
1.159392;1.000132;10.679791;0.972844;2.103037;
1.167584;1.000096;10.668931;0.973934;2.115526;
1.175776;1.000060;10.659083;0.974865;2.126995;
1.183968;1.000025;10.650023;0.975673;2.137435;
1.192160;0.999991;10.641507;0.976383;2.146857;
1.200352;0.999957;10.633286;0.977018;2.155291;
1.208544;0.999924;10.625124;0.977594;2.162778;
1.224928;0.999859;10.607895;0.978629;2.175156;
1.241312;0.999796;10.588613;0.979544;2.184339;
1.257696;0.999736;10.566280;0.980383;2.190693;
1.274080;0.999679;10.540191;0.981174;2.194572;
1.290464;0.999625;10.509930;0.981935;2.196300;
1.306848;0.999574;10.475337;0.982677;2.196166;
1.323232;0.999528;10.436462;0.983405;2.194426;
1.339616;0.999486;10.393528;0.984123;2.191299;
1.356000;0.999449;10.346888;0.984831;2.186977;
1.372384;0.999418;10.297004;0.985530;2.181624;
1.388768;0.999391;10.244413;0.986217;2.175380;
1.421536;0.999357;10.134424;0.987555;2.160812;
1.451027;0.999346;10.032594;0.988710;2.145674;
1.480518;0.999354;9.932029;0.989811;2.129066;
1.510009;0.999381;9.836464;0.990852;2.111333;
1.539501;0.999424;9.749497;0.991826;2.092765;
1.568992;0.999483;9.674087;0.992734;2.073573;
1.598483;0.999553;9.612698;0.993571;2.053941;
1.657465;0.999715;9.539362;0.995036;2.014099;
1.716448;0.999888;9.532929;0.996229;1.974081;
1.775430;1.000049;9.588801;0.997169;1.934628;
1.834413;1.000177;9.694386;0.997881;1.896346;
1.893395;1.000259;9.831163;0.998397;1.859716;
1.952377;1.000288;9.977651;0.998754;1.825097;
2.011360;1.000265;10.112610;0.998994;1.792743;
2.070342;1.000199;10.217985;0.999155;1.762801;
2.129325;1.000104;10.281189;0.999268;1.735325;
2.188307;0.999996;10.296474;0.999353;1.710286;
2.247289;0.999893;10.265260;0.999415;1.687595;
2.306272;0.999811;10.195463;0.999446;1.667124;
2.365254;0.999759;10.099929;0.999433;1.648731;
2.424237;0.999746;9.994274;0.999358;1.632281;
2.483219;0.999770;9.894443;0.999208;1.617662;
2.542201;0.999826;9.814387;0.998974;1.604791;
2.601184;0.999905;9.764197;0.998655;1.593616;
2.660166;0.999994;9.748945;0.998255;1.584107;
2.719149;1.000081;9.768360;0.997786;1.576246;
2.837113;1.000197;9.873932;0.996735;1.565297;
2.943282;1.000224;10.003480;0.995738;1.560622;
