time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
5.210962;3.605818;5.472215;1.000454;4.040642;4.331043;0.544603;1.082420;2.950686;0.892857;
5.277262;3.572311;5.436156;1.000399;4.060903;4.246302;0.553310;1.080827;2.922298;0.892857;
5.343563;3.536944;5.390562;1.000331;4.063878;4.163377;0.560812;1.079289;2.895031;0.892857;
5.409864;3.499547;5.336367;1.000268;4.052017;4.081780;0.567041;1.077793;2.868994;0.892857;
5.476164;3.460750;5.276741;1.000224;4.030714;4.001267;0.572226;1.076328;2.844365;0.892857;
5.542465;3.421707;5.215981;1.000204;4.006554;3.921895;0.576786;1.074885;2.821306;0.892857;
5.608765;3.383724;5.158308;1.000208;3.985592;3.843966;0.581201;1.073460;2.799904;0.892857;
5.675066;3.347930;5.106915;1.000231;3.972068;3.767916;0.585887;1.072056;2.780141;0.892857;
5.741366;3.315035;5.063404;1.000264;3.967779;3.694176;0.591115;1.070678;2.761908;0.892857;
5.807667;3.285241;5.027693;1.000296;3.972122;3.623068;0.596973;1.069333;2.745033;0.892857;
5.940268;3.232560;4.970217;1.000330;3.992346;3.489017;0.609827;1.066771;2.714436;0.892857;
6.072869;3.185796;4.920183;1.000321;4.013103;3.364598;0.623019;1.064379;2.687528;0.892857;
6.205470;3.141196;4.867546;1.000284;4.022071;3.248484;0.635294;1.062153;2.663815;0.892857;
6.338072;3.097070;4.809976;1.000244;4.017997;3.139196;0.646149;1.060069;2.643225;0.892857;
6.470673;3.054132;4.751499;1.000219;4.007410;3.035998;0.655842;1.058105;2.625830;0.892857;
6.603274;3.014157;4.698146;1.000213;3.998468;2.939033;0.664983;1.056252;2.611542;0.892857;
6.735875;2.978498;4.653636;1.000217;3.995785;2.848762;0.674067;1.054512;2.600033;0.892857;
6.868476;2.947301;4.617769;1.000220;3.998970;2.765384;0.683217;1.052891;2.590860;0.892857;
7.001077;2.919649;4.587528;1.000215;4.004427;2.688608;0.692229;1.051390;2.583623;0.892857;
7.133679;2.894293;4.559474;1.000200;4.008365;2.617792;0.700782;1.050004;2.578054;0.892857;
7.266280;2.870379;4.531675;1.000181;4.008997;2.552236;0.708660;1.048722;2.574015;0.892857;
7.531482;2.827045;4.479660;1.000152;4.005623;2.434958;0.722602;1.046429;2.569975;0.892857;
7.796684;2.790725;4.436882;1.000134;4.002728;2.335402;0.734718;1.044475;2.570529;0.892857;
8.061887;2.761436;4.404245;1.000120;4.002879;2.251984;0.745399;1.042828;2.574576;0.892857;
8.327089;2.737957;4.378866;1.000102;4.003985;2.183006;0.754644;1.041461;2.581044;0.892857;
8.592291;2.718857;4.357969;1.000084;4.004116;2.126532;0.762385;1.040340;2.589115;0.892857;
8.857494;2.703371;4.340647;1.000067;4.003323;2.080831;0.768714;1.039433;2.598175;0.892857;
9.122696;2.691188;4.326982;1.000054;4.002551;2.044496;0.773830;1.038711;2.607712;0.892857;
9.387898;2.681951;4.316737;1.000043;4.002213;2.016281;0.777916;1.038149;2.617285;0.892857;
9.653100;2.675147;4.309187;1.000033;4.002067;1.994996;0.781096;1.037725;2.626550;0.892857;
9.918303;2.670270;4.303620;1.000024;4.001822;1.979513;0.783473;1.037416;2.635265;0.892857;
10.448707;2.664616;4.296720;1.000010;4.001174;1.961046;0.786447;1.037048;2.650390;0.892857;
10.979112;2.663090;4.294308;1.000001;4.000696;1.955199;0.787577;1.036932;2.662357;0.892857;
11.509517;2.664138;4.294742;0.999996;4.000357;1.957340;0.787520;1.036975;2.671141;0.892857;
12.039921;2.666526;4.296736;0.999994;4.000121;1.963779;0.786794;1.037104;2.677066;0.892857;
12.570326;2.669388;4.299380;0.999993;3.999968;1.971881;0.785775;1.037267;2.680650;0.892857;
13.100731;2.672173;4.302082;0.999994;3.999884;1.979945;0.784715;1.037428;2.682466;0.892857;
13.631135;2.674576;4.304491;0.999995;3.999852;1.987001;0.783761;1.037569;2.683055;0.892857;
14.161540;2.676467;4.306437;0.999996;3.999852;1.992619;0.782986;1.037681;2.682874;0.892857;
15.000000;2.678431;4.308516;0.999998;3.999880;1.998533;0.782150;1.037799;2.681943;0.892857;
