time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
7.697347;2.719590;4.352726;1.000030;4.000965;2.119600;0.765561;1.040208;2.673263;0.892857;
7.919485;2.714681;4.347442;1.000026;4.000868;2.105382;0.767461;1.039925;2.672419;0.892857;
8.363762;2.705925;4.338014;1.000021;4.000495;2.080275;0.770773;1.039427;2.671408;0.892857;
8.808038;2.698869;4.330546;1.000018;4.000362;2.059804;0.773508;1.039019;2.671181;0.892857;
9.696591;2.688809;4.320012;1.000011;4.000353;2.030175;0.777554;1.038429;2.671952;0.892857;
10.585145;2.682841;4.313700;1.000006;4.000262;2.012440;0.780019;1.038076;2.673568;0.892857;
11.473698;2.679646;4.310256;1.000003;4.000146;2.002868;0.781371;1.037885;2.675269;0.892857;
12.362251;2.678202;4.308658;1.000001;4.000075;1.998457;0.782013;1.037797;2.676680;0.892857;
13.250804;2.677747;4.308116;1.000000;4.000034;1.996999;0.782242;1.037768;2.677691;0.892857;
14.139358;2.677782;4.308104;1.000000;4.000009;1.997027;0.782256;1.037769;2.678336;0.892857;
15.000000;2.678005;4.308306;1.000000;3.999996;1.997639;0.782184;1.037781;2.678691;0.892857;
