time;NETWORK_B1_v_a;
0.082370;1.097632;
0.082380;1.094940;
0.082390;1.092238;
0.082400;1.089525;
0.082410;1.086802;
0.082420;1.084067;
0.082430;1.081322;
0.082440;1.078567;
0.082450;1.075800;
0.082460;1.073023;
0.082470;1.070236;
0.082480;1.067438;
0.082490;1.064629;
0.082500;1.061810;
0.082510;1.058980;
0.082520;1.056140;
0.082530;1.053290;
0.082540;1.050429;
0.082550;1.047558;
0.082560;1.044676;
0.082570;1.041784;
0.082580;1.038882;
0.082590;1.035969;
0.082600;1.033047;
0.082610;1.030114;
0.082620;1.027171;
0.082630;1.024218;
0.082640;1.021254;
0.082650;1.018281;
0.082660;1.015297;
0.082670;1.012304;
0.082680;1.009301;
0.082690;1.006287;
0.082700;1.003264;
0.082710;1.000231;
0.082720;0.997187;
0.082730;0.994135;
0.082740;0.991072;
0.082750;0.987999;
0.082760;0.984917;
0.082770;0.981825;
0.082780;0.978723;
0.082790;0.975612;
0.082800;0.972491;
0.082810;0.969360;
0.082820;0.966220;
0.082830;0.963070;
0.082840;0.959911;
0.082850;0.956743;
0.082860;0.953564;
0.082870;0.950377;
0.082880;0.947180;
0.082890;0.943974;
0.082900;0.940758;
0.082910;0.937533;
0.082920;0.934299;
0.082930;0.931056;
0.082940;0.927803;
0.082950;0.924542;
0.082960;0.921271;
0.082970;0.917991;
0.082980;0.914702;
0.082990;0.911404;
0.083000;0.908097;
0.083010;0.904781;
0.083020;0.901456;
0.083030;0.898123;
0.083040;0.894780;
0.083050;0.891429;
0.083060;0.888068;
0.083070;0.884699;
0.083080;0.881321;
0.083090;0.877935;
0.083100;0.874540;
0.083110;0.871136;
0.083120;0.867724;
0.083130;0.864303;
0.083140;0.860873;
0.083150;0.857436;
0.083160;0.853989;
0.083170;0.850534;
0.083180;0.847071;
0.083190;0.843600;
0.083200;0.840120;
0.083210;0.836631;
0.083220;0.833135;
0.083230;0.829630;
0.083240;0.826117;
0.083250;0.822596;
0.083260;0.819067;
0.083270;0.815530;
0.083280;0.811985;
0.083290;0.808431;
0.083300;0.804870;
0.083310;0.801301;
0.083320;0.797724;
0.083330;0.794139;
0.083340;0.790546;
0.083350;0.786945;
0.083360;0.783337;
0.083370;0.779721;
0.083380;0.776097;
0.083390;0.772466;
0.083400;0.768826;
0.083410;0.765180;
0.083420;0.761526;
0.083430;0.757864;
0.083440;0.754195;
0.083450;0.750518;
0.083460;0.746834;
0.083470;0.743142;
0.083480;0.739443;
0.083490;0.735737;
0.083500;0.732024;
0.083510;0.728303;
0.083520;0.724576;
0.083530;0.720841;
0.083540;0.717099;
0.083550;0.713350;
0.083560;0.709593;
0.083570;0.705830;
0.083580;0.702060;
0.083590;0.698283;
0.083600;0.694499;
0.083610;0.690708;
0.083620;0.686911;
0.083630;0.683106;
0.083640;0.679295;
0.083650;0.675477;
0.083660;0.671653;
0.083670;0.667822;
0.083680;0.663984;
0.083690;0.660140;
0.083700;0.656289;
0.083710;0.652432;
0.083720;0.648568;
0.083730;0.644698;
0.083740;0.640821;
0.083750;0.636939;
0.083760;0.633049;
0.083770;0.629154;
0.083780;0.625253;
0.083790;0.621345;
0.083800;0.617431;
0.083810;0.613511;
0.083820;0.609585;
0.083830;0.605653;
0.083840;0.601715;
0.083850;0.597771;
0.083860;0.593821;
0.083870;0.589866;
0.083880;0.585904;
0.083890;0.581937;
0.083900;0.577964;
0.083910;0.573985;
0.083920;0.570001;
0.083930;0.566011;
0.083940;0.562015;
0.083950;0.558014;
0.083960;0.554007;
0.083970;0.549995;
0.083980;0.545977;
0.083990;0.541954;
0.084000;0.537926;
0.084010;0.533892;
0.084020;0.529854;
0.084030;0.525809;
0.084040;0.521760;
0.084050;0.517706;
0.084060;0.513646;
0.084070;0.509581;
0.084080;0.505512;
0.084090;0.501437;
0.084100;0.497358;
0.084110;0.493273;
0.084120;0.489184;
0.084130;0.485089;
0.084140;0.480990;
0.084150;0.476887;
0.084160;0.472778;
0.084170;0.468665;
0.084180;0.464547;
0.084190;0.460425;
0.084200;0.456298;
0.084210;0.452167;
0.084220;0.448031;
0.084230;0.443891;
0.084240;0.439746;
0.084250;0.435597;
0.084260;0.431444;
0.084270;0.427286;
0.084280;0.423124;
0.084290;0.418959;
0.084300;0.414789;
0.084310;0.410614;
0.084320;0.406436;
0.084330;0.402254;
0.084340;0.398068;
0.084350;0.393878;
0.084360;0.389684;
0.084370;0.385486;
0.084380;0.381284;
0.084390;0.377079;
0.084400;0.372869;
0.084410;0.368657;
0.084420;0.364440;
0.084430;0.360220;
0.084440;0.355997;
0.084450;0.351769;
0.084460;0.347539;
0.084470;0.343305;
0.084480;0.339067;
0.084490;0.334827;
0.084500;0.330583;
0.084510;0.326335;
0.084520;0.322085;
0.084530;0.317831;
0.084540;0.313574;
0.084550;0.309314;
0.084560;0.305051;
0.084570;0.300785;
0.084580;0.296516;
0.084590;0.292244;
0.084600;0.287969;
0.084610;0.283692;
0.084620;0.279411;
0.084630;0.275128;
0.084640;0.270842;
0.084650;0.266553;
0.084660;0.262262;
0.084670;0.257968;
0.084680;0.253672;
0.084690;0.249373;
0.084700;0.245072;
0.084710;0.240768;
0.084720;0.236462;
0.084730;0.232154;
0.084740;0.227843;
0.084750;0.223530;
0.084760;0.219215;
0.084770;0.214897;
0.084780;0.210578;
0.084790;0.206256;
0.084800;0.201933;
0.084810;0.197607;
0.084820;0.193279;
0.084830;0.188950;
0.084840;0.184619;
0.084850;0.180286;
0.084860;0.175951;
0.084870;0.171614;
0.084880;0.167276;
0.084890;0.162936;
0.084900;0.158594;
0.084910;0.154251;
0.084920;0.149906;
0.084930;0.145560;
0.084940;0.141212;
0.084950;0.136863;
0.084960;0.132513;
0.084970;0.128161;
0.084980;0.123808;
0.084990;0.119454;
0.085000;0.115099;
0.085010;0.110742;
0.085020;0.106385;
0.085030;0.102026;
0.085040;0.097667;
0.085050;0.093306;
0.085060;0.088945;
0.085070;0.084582;
0.085080;0.080219;
0.085090;0.075855;
0.085100;0.071490;
0.085110;0.067125;
0.085120;0.062759;
0.085130;0.058392;
0.085140;0.054025;
0.085150;0.049657;
0.085160;0.045288;
0.085170;0.040920;
0.085180;0.036551;
0.085190;0.032181;
0.085200;0.027811;
0.085210;0.023441;
0.085220;0.019071;
0.085230;0.014700;
0.085240;0.010329;
0.085250;0.005958;
0.085260;0.001588;
0.085270;-0.002783;
0.085280;-0.007154;
0.085290;-0.011525;
0.085300;-0.015896;
0.085310;-0.020266;
0.085320;-0.024636;
0.085330;-0.029006;
0.085340;-0.033376;
0.085350;-0.037746;
0.085360;-0.042115;
0.085370;-0.046483;
0.085380;-0.050852;
0.085390;-0.055219;
0.085400;-0.059587;
0.085410;-0.063953;
0.085420;-0.068319;
0.085430;-0.072684;
0.085440;-0.077049;
0.085450;-0.081413;
0.085460;-0.085776;
0.085470;-0.090138;
0.085480;-0.094499;
0.085490;-0.098859;
0.085500;-0.103219;
0.085510;-0.107577;
0.085520;-0.111934;
0.085530;-0.116290;
0.085540;-0.120645;
0.085550;-0.124999;
0.085560;-0.129352;
0.085570;-0.133703;
0.085580;-0.138053;
0.085590;-0.142402;
0.085600;-0.146749;
0.085610;-0.151095;
0.085620;-0.155439;
0.085630;-0.159782;
0.085640;-0.164123;
0.085650;-0.168463;
0.085660;-0.172800;
0.085670;-0.177137;
0.085680;-0.181471;
0.085690;-0.185804;
0.085700;-0.190135;
0.085710;-0.194463;
0.085720;-0.198790;
0.085730;-0.203116;
0.085740;-0.207439;
0.085750;-0.211760;
0.085760;-0.216078;
0.085770;-0.220395;
0.085780;-0.224710;
0.085790;-0.229022;
0.085800;-0.233332;
0.085810;-0.237640;
0.085820;-0.241946;
0.085830;-0.246249;
0.085840;-0.250549;
0.085850;-0.254848;
0.085860;-0.259143;
0.085870;-0.263436;
0.085880;-0.267727;
0.085890;-0.272015;
0.085900;-0.276300;
0.085910;-0.280582;
0.085920;-0.284862;
0.085930;-0.289139;
0.085940;-0.293413;
0.085950;-0.297684;
0.085960;-0.301952;
0.085970;-0.306217;
0.085980;-0.310480;
0.085990;-0.314739;
0.086000;-0.318995;
0.086010;-0.323248;
0.086020;-0.327497;
0.086030;-0.331744;
0.086040;-0.335987;
0.086050;-0.340227;
0.086060;-0.344463;
0.086070;-0.348696;
0.086080;-0.352926;
0.086090;-0.357152;
0.086100;-0.361375;
0.086110;-0.365594;
0.086120;-0.369809;
0.086130;-0.374021;
0.086140;-0.378229;
0.086150;-0.382434;
0.086160;-0.386634;
0.086170;-0.390831;
0.086180;-0.395024;
0.086190;-0.399213;
0.086200;-0.403398;
0.086210;-0.407579;
0.086220;-0.411757;
0.086230;-0.415930;
0.086240;-0.420099;
0.086250;-0.424263;
0.086260;-0.428424;
0.086270;-0.432580;
0.086280;-0.436732;
0.086290;-0.440880;
0.086300;-0.445024;
0.086310;-0.449163;
0.086320;-0.453297;
0.086330;-0.457428;
0.086340;-0.461553;
0.086350;-0.465674;
0.086360;-0.469791;
0.086370;-0.473903;
0.086380;-0.478010;
0.086390;-0.482112;
0.086400;-0.486210;
0.086410;-0.490303;
0.086420;-0.494391;
0.086430;-0.498474;
0.086440;-0.502552;
0.086450;-0.506626;
0.086460;-0.510694;
0.086470;-0.514757;
0.086480;-0.518815;
0.086490;-0.522868;
0.086500;-0.526916;
0.086510;-0.530959;
0.086520;-0.534996;
0.086530;-0.539029;
0.086540;-0.543055;
0.086550;-0.547077;
0.086560;-0.551093;
0.086570;-0.555104;
0.086580;-0.559109;
0.086590;-0.563108;
0.086600;-0.567103;
0.086610;-0.571091;
0.086620;-0.575074;
0.086630;-0.579051;
0.086640;-0.583023;
0.086650;-0.586988;
0.086660;-0.590948;
0.086670;-0.594902;
0.086680;-0.598851;
0.086690;-0.602793;
0.086700;-0.606729;
0.086710;-0.610660;
0.086720;-0.614584;
0.086730;-0.618502;
0.086740;-0.622414;
0.086750;-0.626320;
0.086760;-0.630220;
0.086770;-0.634114;
0.086780;-0.638001;
0.086790;-0.641882;
0.086800;-0.645757;
0.086810;-0.649625;
0.086820;-0.653487;
0.086830;-0.657343;
0.086840;-0.661192;
0.086850;-0.665034;
0.086860;-0.668870;
0.086870;-0.672700;
0.086880;-0.676522;
0.086890;-0.680338;
0.086900;-0.684148;
0.086910;-0.687950;
0.086920;-0.691746;
0.086930;-0.695535;
0.086940;-0.699317;
0.086950;-0.703092;
0.086960;-0.706860;
0.086970;-0.710622;
0.086980;-0.714376;
0.086990;-0.718123;
0.087000;-0.721863;
0.087010;-0.725596;
0.087020;-0.729322;
0.087030;-0.733041;
0.087040;-0.736752;
0.087050;-0.740456;
0.087060;-0.744153;
0.087070;-0.747842;
0.087080;-0.751524;
0.087090;-0.755199;
0.087100;-0.758866;
0.087110;-0.762526;
0.087120;-0.766178;
0.087130;-0.769823;
0.087140;-0.773460;
0.087150;-0.777089;
0.087160;-0.780711;
0.087170;-0.784325;
0.087180;-0.787931;
0.087190;-0.791530;
0.087200;-0.795120;
0.087210;-0.798703;
0.087220;-0.802278;
0.087230;-0.805845;
0.087240;-0.809404;
0.087250;-0.812955;
0.087260;-0.816498;
0.087270;-0.820033;
0.087280;-0.823560;
0.087290;-0.827079;
0.087300;-0.830590;
0.087310;-0.834092;
0.087320;-0.837586;
0.087330;-0.841072;
0.087340;-0.844550;
0.087350;-0.848019;
0.087360;-0.851480;
0.087370;-0.854933;
0.087380;-0.858377;
0.087390;-0.861812;
0.087400;-0.865240;
0.087410;-0.868658;
0.087420;-0.872068;
0.087430;-0.875470;
0.087440;-0.878862;
0.087450;-0.882246;
0.087460;-0.885622;
0.087470;-0.888988;
0.087480;-0.892346;
0.087490;-0.895695;
0.087500;-0.899035;
0.087510;-0.902367;
0.087520;-0.905689;
0.087530;-0.909003;
0.087540;-0.912307;
0.087550;-0.915603;
0.087560;-0.918889;
0.087570;-0.922167;
0.087580;-0.925435;
0.087590;-0.928694;
0.087600;-0.931944;
0.087610;-0.935185;
0.087620;-0.938416;
0.087630;-0.941639;
0.087640;-0.944852;
0.087650;-0.948056;
0.087660;-0.951250;
0.087670;-0.954435;
0.087680;-0.957610;
0.087690;-0.960776;
0.087700;-0.963933;
0.087710;-0.967080;
0.087720;-0.970218;
0.087730;-0.973346;
0.087740;-0.976464;
0.087750;-0.979573;
0.087760;-0.982672;
0.087770;-0.985761;
0.087780;-0.988841;
0.087790;-0.991911;
0.087800;-0.994971;
0.087810;-0.998021;
0.087820;-1.001061;
0.087830;-1.004092;
0.087840;-1.007112;
0.087850;-1.010123;
0.087860;-1.013124;
0.087870;-1.016115;
0.087880;-1.019095;
0.087890;-1.022066;
0.087900;-1.025026;
0.087910;-1.027977;
0.087920;-1.030917;
0.087930;-1.033847;
0.087940;-1.036767;
0.087950;-1.039677;
0.087960;-1.042576;
0.087970;-1.045465;
0.087980;-1.048344;
0.087990;-1.051212;
0.088000;-1.054070;
0.088010;-1.056918;
0.088020;-1.059755;
0.088030;-1.062582;
0.088040;-1.065398;
0.088050;-1.068204;
0.088060;-1.070999;
0.088070;-1.073784;
0.088080;-1.076558;
0.088090;-1.079322;
0.088100;-1.082074;
0.088110;-1.084817;
0.088120;-1.087548;
0.088130;-1.090269;
0.088140;-1.092978;
0.088150;-1.095678;
0.088160;-1.098366;
0.088170;-1.101043;
0.088180;-1.103710;
0.088190;-1.106366;
0.088200;-1.109010;
0.088210;-1.111644;
0.088220;-1.114267;
0.088230;-1.116879;
0.088240;-1.119480;
0.088250;-1.122070;
0.088260;-1.124648;
0.088270;-1.127216;
0.088280;-1.129772;
0.088290;-1.132318;
0.088300;-1.134852;
0.088310;-1.137375;
0.088320;-1.139887;
0.088330;-1.142387;
0.088340;-1.144876;
0.088350;-1.147354;
0.088360;-1.149821;
0.088370;-1.152276;
0.088380;-1.154720;
0.088390;-1.157153;
0.088400;-1.159574;
0.088410;-1.161983;
0.088420;-1.164381;
0.088430;-1.166768;
0.088440;-1.169143;
0.088450;-1.171507;
0.088460;-1.173859;
0.088470;-1.176199;
0.088480;-1.178528;
0.088490;-1.180845;
0.088500;-1.183151;
0.088510;-1.185445;
0.088520;-1.187727;
0.088530;-1.189997;
0.088540;-1.192256;
0.088550;-1.194503;
0.088560;-1.196738;
0.088570;-1.198962;
0.088580;-1.201173;
0.088590;-1.203373;
0.088600;-1.205560;
0.088610;-1.207736;
0.088620;-1.209900;
0.088630;-1.212052;
0.088640;-1.214192;
0.088650;-1.216320;
0.088660;-1.218437;
0.088670;-1.220541;
0.088680;-1.222633;
0.088690;-1.224712;
0.088700;-1.226780;
0.088710;-1.228836;
0.088720;-1.230880;
0.088730;-1.232911;
0.088740;-1.234930;
0.088750;-1.236938;
0.088760;-1.238932;
0.088770;-1.240915;
0.088780;-1.242886;
0.088790;-1.244844;
0.088800;-1.246790;
0.088810;-1.248723;
0.088820;-1.250644;
0.088830;-1.252553;
0.088840;-1.254450;
0.088850;-1.256334;
0.088860;-1.258206;
0.088870;-1.260065;
0.088880;-1.261912;
0.088890;-1.263746;
0.088900;-1.265568;
0.088910;-1.267378;
0.088920;-1.269175;
0.088930;-1.270959;
0.088940;-1.272731;
0.088950;-1.274490;
0.088960;-1.276237;
0.088970;-1.277971;
0.088980;-1.279693;
0.088990;-1.281402;
0.089000;-1.283098;
0.089010;-1.284782;
0.089020;-1.286453;
0.089030;-1.288111;
0.089040;-1.289756;
0.089050;-1.291389;
0.089060;-1.293009;
0.089070;-1.294616;
0.089080;-1.296211;
0.089090;-1.297793;
0.089100;-1.299362;
0.089110;-1.300918;
0.089120;-1.302461;
0.089130;-1.303991;
0.089140;-1.305509;
0.089150;-1.307013;
0.089160;-1.308505;
0.089170;-1.309984;
0.089180;-1.311450;
0.089190;-1.312903;
0.089200;-1.314343;
0.089210;-1.315770;
0.089220;-1.317184;
0.089230;-1.318585;
0.089240;-1.319973;
0.089250;-1.321348;
0.089260;-1.322710;
0.089270;-1.324059;
0.089280;-1.325395;
0.089290;-1.326717;
0.089300;-1.328027;
0.089310;-1.329323;
0.089320;-1.330607;
0.089330;-1.331877;
0.089340;-1.333134;
0.089350;-1.334378;
0.089360;-1.335609;
0.089370;-1.336827;
0.089380;-1.338031;
0.089390;-1.339222;
0.089400;-1.340400;
0.089410;-1.341565;
0.089420;-1.342717;
0.089430;-1.343855;
0.089440;-1.344980;
0.089450;-1.346092;
0.089460;-1.347190;
0.089470;-1.348276;
0.089480;-1.349347;
0.089490;-1.350406;
0.089500;-1.351451;
0.089510;-1.352483;
0.089520;-1.353502;
0.089530;-1.354507;
0.089540;-1.355499;
0.089550;-1.356477;
0.089560;-1.357442;
0.089570;-1.358394;
0.089580;-1.359332;
0.089590;-1.360257;
0.089600;-1.361168;
0.089610;-1.362066;
0.089620;-1.362951;
0.089630;-1.363822;
0.089640;-1.364679;
0.089650;-1.365523;
0.089660;-1.366354;
0.089670;-1.367171;
0.089680;-1.367975;
0.089690;-1.368765;
0.089700;-1.369542;
0.089710;-1.370305;
0.089720;-1.371055;
0.089730;-1.371791;
0.089740;-1.372513;
0.089750;-1.373222;
0.089760;-1.373918;
0.089770;-1.374600;
0.089780;-1.375268;
0.089790;-1.375923;
0.089800;-1.376564;
0.089810;-1.377192;
0.089820;-1.377806;
0.089830;-1.378406;
0.089840;-1.378993;
0.089850;-1.379566;
0.089860;-1.380126;
0.089870;-1.380671;
0.089880;-1.381204;
0.089890;-1.381722;
0.089900;-1.382228;
0.089910;-1.382719;
0.089920;-1.383197;
0.089930;-1.383661;
0.089940;-1.384111;
0.089950;-1.384548;
0.089960;-1.384971;
0.089970;-1.385381;
0.089980;-1.385777;
0.089990;-1.386159;
0.090000;-1.386527;
0.090010;-1.386882;
0.090020;-1.387223;
0.090030;-1.387550;
0.090040;-1.387864;
0.090050;-1.388164;
0.090060;-1.388450;
0.090070;-1.388723;
0.090080;-1.388982;
0.090090;-1.389227;
0.090100;-1.389458;
0.090110;-1.389676;
0.090120;-1.389880;
0.090130;-1.390070;
0.090140;-1.390247;
0.090150;-1.390410;
0.090160;-1.390559;
0.090170;-1.390694;
0.090180;-1.390816;
0.090190;-1.390924;
0.090200;-1.391018;
0.090210;-1.391099;
0.090220;-1.391165;
0.090230;-1.391219;
0.090240;-1.391258;
0.090250;-1.391283;
0.090260;-1.391295;
0.090270;-1.391293;
0.090280;-1.391278;
0.090290;-1.391248;
0.090300;-1.391205;
0.090310;-1.391149;
0.090320;-1.391078;
0.090330;-1.390994;
0.090340;-1.390896;
0.090350;-1.390784;
0.090360;-1.390659;
0.090370;-1.390519;
0.090380;-1.390367;
0.090390;-1.390200;
0.090400;-1.390020;
0.090410;-1.389826;
0.090420;-1.389618;
0.090430;-1.389396;
0.090440;-1.389161;
0.090450;-1.388912;
0.090460;-1.388650;
0.090470;-1.388373;
0.090480;-1.388083;
0.090490;-1.387779;
0.090500;-1.387462;
0.090510;-1.387131;
0.090520;-1.386786;
0.090530;-1.386428;
0.090540;-1.386055;
0.090550;-1.385670;
0.090560;-1.385270;
0.090570;-1.384857;
0.090580;-1.384430;
0.090590;-1.383989;
0.090600;-1.383535;
0.090610;-1.383067;
0.090620;-1.382586;
0.090630;-1.382091;
0.090640;-1.381582;
0.090650;-1.381060;
0.090660;-1.380523;
0.090670;-1.379974;
0.090680;-1.379411;
0.090690;-1.378834;
0.090700;-1.378243;
0.090710;-1.377639;
0.090720;-1.377021;
0.090730;-1.376390;
0.090740;-1.375745;
0.090750;-1.375087;
0.090760;-1.374414;
0.090770;-1.373729;
0.090780;-1.373030;
0.090790;-1.372317;
0.090800;-1.371591;
0.090810;-1.370851;
0.090820;-1.370098;
0.090830;-1.369331;
0.090840;-1.368550;
0.090850;-1.367756;
0.090860;-1.366949;
0.090870;-1.366128;
0.090880;-1.365294;
0.090890;-1.364446;
0.090900;-1.363585;
0.090910;-1.362710;
0.090920;-1.361822;
0.090930;-1.360920;
0.090940;-1.360005;
0.090950;-1.359077;
0.090960;-1.358135;
0.090970;-1.357179;
0.090980;-1.356211;
0.090990;-1.355229;
0.091000;-1.354233;
0.091010;-1.353224;
0.091020;-1.352202;
0.091030;-1.351167;
0.091040;-1.350118;
0.091050;-1.349056;
0.091060;-1.347980;
0.091070;-1.346891;
0.091080;-1.345789;
0.091090;-1.344674;
0.091100;-1.343545;
0.091110;-1.342403;
0.091120;-1.341248;
0.091130;-1.340080;
0.091140;-1.338898;
0.091150;-1.337703;
0.091160;-1.336495;
0.091170;-1.335274;
0.091180;-1.334039;
0.091190;-1.332792;
0.091200;-1.331531;
0.091210;-1.330257;
0.091220;-1.328970;
0.091230;-1.327670;
0.091240;-1.326357;
0.091250;-1.325030;
0.091260;-1.323691;
0.091270;-1.322339;
0.091280;-1.320973;
0.091290;-1.319595;
0.091300;-1.318203;
0.091310;-1.316798;
0.091320;-1.315381;
0.091330;-1.313950;
0.091340;-1.312507;
0.091350;-1.311050;
0.091360;-1.309581;
0.091370;-1.308098;
0.091380;-1.306603;
0.091390;-1.305095;
0.091400;-1.303574;
0.091410;-1.302040;
0.091420;-1.300493;
0.091430;-1.298934;
0.091440;-1.297361;
0.091450;-1.295776;
0.091460;-1.294178;
0.091470;-1.292567;
0.091480;-1.290944;
0.091490;-1.289307;
0.091500;-1.287658;
0.091510;-1.285997;
0.091520;-1.284322;
0.091530;-1.282635;
0.091540;-1.280936;
0.091550;-1.279223;
0.091560;-1.277498;
0.091570;-1.275761;
0.091580;-1.274010;
0.091590;-1.272248;
0.091600;-1.270472;
0.091610;-1.268684;
0.091620;-1.266884;
0.091630;-1.265071;
0.091640;-1.263246;
0.091650;-1.261408;
0.091660;-1.259558;
0.091670;-1.257695;
0.091680;-1.255820;
0.091690;-1.253932;
0.091700;-1.252032;
0.091710;-1.250120;
0.091720;-1.248195;
0.091730;-1.246258;
0.091740;-1.244309;
0.091750;-1.242348;
0.091760;-1.240374;
0.091770;-1.238388;
0.091780;-1.236390;
0.091790;-1.234379;
0.091800;-1.232357;
0.091810;-1.230322;
0.091820;-1.228275;
0.091830;-1.226216;
0.091840;-1.224145;
0.091850;-1.222061;
0.091860;-1.219966;
0.091870;-1.217859;
0.091880;-1.215739;
0.091890;-1.213608;
0.091900;-1.211465;
0.091910;-1.209310;
0.091920;-1.207142;
0.091930;-1.204963;
0.091940;-1.202772;
0.091950;-1.200569;
0.091960;-1.198354;
0.091970;-1.196128;
0.091980;-1.193890;
0.091990;-1.191639;
0.092000;-1.189377;
0.092010;-1.187104;
0.092020;-1.184818;
0.092030;-1.182521;
0.092040;-1.180213;
0.092050;-1.177892;
0.092060;-1.175560;
0.092070;-1.173217;
0.092080;-1.170861;
0.092090;-1.168495;
0.092100;-1.166116;
0.092110;-1.163726;
0.092120;-1.161325;
0.092130;-1.158912;
0.092140;-1.156488;
0.092150;-1.154053;
0.092160;-1.151606;
0.092170;-1.149147;
0.092180;-1.146678;
0.092190;-1.144197;
0.092200;-1.141704;
0.092210;-1.139201;
0.092220;-1.136686;
0.092230;-1.134160;
0.092240;-1.131623;
0.092250;-1.129074;
0.092260;-1.126515;
0.092270;-1.123944;
0.092280;-1.121362;
0.092290;-1.118769;
0.092300;-1.116166;
0.092310;-1.113551;
0.092320;-1.110925;
0.092330;-1.108288;
0.092340;-1.105640;
0.092350;-1.102982;
0.092360;-1.100312;
0.092370;-1.097632;
0.092380;-1.094940;
0.092390;-1.092238;
0.092400;-1.089525;
0.092410;-1.086802;
0.092420;-1.084067;
0.092430;-1.081322;
0.092440;-1.078567;
0.092450;-1.075800;
0.092460;-1.073023;
0.092470;-1.070236;
0.092480;-1.067438;
0.092490;-1.064629;
0.092500;-1.061810;
0.092510;-1.058980;
0.092520;-1.056140;
0.092530;-1.053290;
0.092540;-1.050429;
0.092550;-1.047558;
0.092560;-1.044676;
0.092570;-1.041784;
0.092580;-1.038882;
0.092590;-1.035969;
0.092600;-1.033047;
0.092610;-1.030114;
0.092620;-1.027171;
0.092630;-1.024218;
0.092640;-1.021254;
0.092650;-1.018281;
0.092660;-1.015297;
0.092670;-1.012304;
0.092680;-1.009301;
0.092690;-1.006287;
0.092700;-1.003264;
0.092710;-1.000231;
0.092720;-0.997187;
0.092730;-0.994135;
0.092740;-0.991072;
0.092750;-0.987999;
0.092760;-0.984917;
0.092770;-0.981825;
0.092780;-0.978723;
0.092790;-0.975612;
0.092800;-0.972491;
0.092810;-0.969360;
0.092820;-0.966220;
0.092830;-0.963070;
0.092840;-0.959911;
0.092850;-0.956743;
0.092860;-0.953564;
0.092870;-0.950377;
0.092880;-0.947180;
0.092890;-0.943974;
0.092900;-0.940758;
0.092910;-0.937533;
0.092920;-0.934299;
0.092930;-0.931056;
0.092940;-0.927803;
0.092950;-0.924542;
0.092960;-0.921271;
0.092970;-0.917991;
0.092980;-0.914702;
0.092990;-0.911404;
0.093000;-0.908097;
0.093010;-0.904781;
0.093020;-0.901456;
0.093030;-0.898123;
0.093040;-0.894780;
0.093050;-0.891429;
0.093060;-0.888068;
0.093070;-0.884699;
0.093080;-0.881321;
0.093090;-0.877935;
0.093100;-0.874540;
0.093110;-0.871136;
0.093120;-0.867724;
0.093130;-0.864303;
0.093140;-0.860873;
0.093150;-0.857436;
0.093160;-0.853989;
0.093170;-0.850534;
0.093180;-0.847071;
0.093190;-0.843600;
0.093200;-0.840120;
0.093210;-0.836631;
0.093220;-0.833135;
0.093230;-0.829630;
0.093240;-0.826117;
0.093250;-0.822596;
0.093260;-0.819067;
0.093270;-0.815530;
0.093280;-0.811985;
0.093290;-0.808431;
0.093300;-0.804870;
0.093310;-0.801301;
0.093320;-0.797724;
0.093330;-0.794139;
0.093340;-0.790546;
0.093350;-0.786945;
0.093360;-0.783337;
0.093370;-0.779721;
0.093380;-0.776097;
0.093390;-0.772466;
0.093400;-0.768826;
0.093410;-0.765180;
0.093420;-0.761526;
0.093430;-0.757864;
0.093440;-0.754195;
0.093450;-0.750518;
0.093460;-0.746834;
0.093470;-0.743142;
0.093480;-0.739443;
0.093490;-0.735737;
0.093500;-0.732024;
0.093510;-0.728303;
0.093520;-0.724576;
0.093530;-0.720841;
0.093540;-0.717099;
0.093550;-0.713350;
0.093560;-0.709593;
0.093570;-0.705830;
0.093580;-0.702060;
0.093590;-0.698283;
0.093600;-0.694499;
0.093610;-0.690708;
0.093620;-0.686911;
0.093630;-0.683106;
0.093640;-0.679295;
0.093650;-0.675477;
0.093660;-0.671653;
0.093670;-0.667822;
0.093680;-0.663984;
0.093690;-0.660140;
0.093700;-0.656289;
0.093710;-0.652432;
0.093720;-0.648568;
0.093730;-0.644698;
0.093740;-0.640821;
0.093750;-0.636939;
0.093760;-0.633049;
0.093770;-0.629154;
0.093780;-0.625253;
0.093790;-0.621345;
0.093800;-0.617431;
0.093810;-0.613511;
0.093820;-0.609585;
0.093830;-0.605653;
0.093840;-0.601715;
0.093850;-0.597771;
0.093860;-0.593821;
0.093870;-0.589866;
0.093880;-0.585904;
0.093890;-0.581937;
0.093900;-0.577964;
0.093910;-0.573985;
0.093920;-0.570001;
0.093930;-0.566010;
0.093940;-0.562015;
0.093950;-0.558014;
0.093960;-0.554007;
0.093970;-0.549995;
0.093980;-0.545977;
0.093990;-0.541954;
0.094000;-0.537926;
0.094010;-0.533892;
0.094020;-0.529854;
0.094030;-0.525809;
0.094040;-0.521760;
0.094050;-0.517706;
0.094060;-0.513646;
0.094070;-0.509581;
0.094080;-0.505512;
0.094090;-0.501437;
0.094100;-0.497358;
0.094110;-0.493273;
0.094120;-0.489184;
0.094130;-0.485089;
0.094140;-0.480990;
0.094150;-0.476887;
0.094160;-0.472778;
0.094170;-0.468665;
0.094180;-0.464547;
0.094190;-0.460425;
0.094200;-0.456298;
0.094210;-0.452167;
0.094220;-0.448031;
0.094230;-0.443891;
0.094240;-0.439746;
0.094250;-0.435597;
