time;GEN1A_generator_omegaPu;GEN1A_generator_PGenPu;GEN1A_generator_UPu;GEN1B_generator_omegaPu;GEN1B_generator_PGenPu;GEN1B_generator_UPu;GEN2A_generator_omegaPu;GEN2A_generator_PGenPu;GEN2A_generator_UPu;GEN2B_generator_omegaPu;GEN2B_generator_PGenPu;GEN2B_generator_UPu;OMEGA_REF_omegaRef_grp_0_value;OMEGA_REF_omegaRef_grp_1_value;OMEGA_REF_omegaRef_grp_2_value;OMEGA_REF_omegaRef_grp_3_value;OMEGA_REF_omegaRef_0_value;OMEGA_REF_omegaRef_1_value;NETWORK_GEN1A_BUS_numcc_value;NETWORK_GEN2A_BUS_numcc_value;
4.421719;1.043771;4.638141;1.078241;1.043795;3.253193;1.076286;1.039757;3.993206;0.907635;1.039749;3.773748;0.900303;1.043782;1.043782;1.039753;1.039753;1.043782;1.039753;0.000000;1.000000;
4.493133;1.044685;4.636960;1.078269;1.044709;3.254526;1.076285;1.040612;3.996364;0.907694;1.040547;3.772041;0.900470;1.044695;1.044695;1.040580;1.040580;1.044695;1.040580;0.000000;1.000000;
4.564546;1.045602;4.636360;1.078283;1.045617;3.255199;1.076285;1.041444;3.999511;0.907751;1.041368;3.770322;0.900634;1.045608;1.045608;1.041407;1.041407;1.045608;1.041407;0.000000;1.000000;
4.707374;1.047434;4.636420;1.078282;1.047433;3.255134;1.076285;1.043076;4.002548;0.907806;1.043042;3.768659;0.900793;1.047434;1.047434;1.043060;1.043060;1.047434;1.043060;0.000000;1.000000;
4.850201;1.049262;4.636820;1.078273;1.049258;3.254684;1.076285;1.044712;4.002207;0.907801;1.044714;3.768854;0.900775;1.049261;1.049261;1.044713;1.044713;1.049261;1.044713;0.000000;1.000000;
4.993029;1.051088;4.637032;1.078268;1.051087;3.254444;1.076285;1.046360;4.000945;0.907776;1.046372;3.769520;0.900708;1.051088;1.051088;1.046366;1.046366;1.051088;1.046366;0.000000;1.000000;
5.278683;1.054741;4.636952;1.078269;1.054742;3.254534;1.076285;1.049672;4.000730;0.907773;1.049673;3.769653;0.900698;1.054742;1.054742;1.049673;1.049673;1.054742;1.049673;0.000000;1.000000;
5.564338;1.058395;4.636928;1.078270;1.058396;3.254561;1.076285;1.052980;4.000891;0.907776;1.052979;3.769565;0.900706;1.058395;1.058395;1.052979;1.052979;1.058395;1.052979;0.000000;1.000000;
6.135648;1.065703;4.636931;1.078270;1.065703;3.254557;1.076285;1.059593;4.000938;0.907777;1.059593;3.769539;0.900708;1.065703;1.065703;1.059593;1.059593;1.065703;1.059593;0.000000;1.000000;
7.278267;1.080319;4.636932;1.078270;1.080319;3.254556;1.076285;1.072819;4.000931;0.907777;1.072819;3.769542;0.900708;1.080319;1.080319;1.072819;1.072819;1.080319;1.072819;0.000000;1.000000;
9.563506;1.109550;4.636932;1.078270;1.109550;3.254556;1.076285;1.099273;4.000931;0.907777;1.099273;3.769543;0.900708;1.109550;1.109550;1.099273;1.099273;1.109550;1.099273;0.000000;1.000000;
10.999998;1.127925;4.636932;1.078270;1.127925;3.254556;1.076285;1.115901;4.000931;0.907777;1.115901;3.769543;0.900708;1.127925;1.127925;1.115901;1.115901;1.127925;1.115901;0.000000;1.000000;
10.999998;1.127925;4.762520;0.999237;1.127925;3.404007;0.997910;1.115901;4.000605;1.000096;1.115901;3.923621;0.996752;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
10.999999;1.127925;4.762528;0.999237;1.127925;3.404014;0.997910;1.115901;4.000596;1.000096;1.115901;3.923616;0.996752;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000000;1.127925;4.762535;0.999236;1.127925;3.404020;0.997910;1.115901;4.000587;1.000096;1.115901;3.923611;0.996752;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000002;1.127925;4.762550;0.999236;1.127924;3.404033;0.997909;1.115901;4.000568;1.000096;1.115901;3.923600;0.996752;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000006;1.127925;4.762580;0.999235;1.127924;3.404058;0.997908;1.115901;4.000532;1.000097;1.115901;3.923578;0.996753;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000014;1.127925;4.762640;0.999233;1.127924;3.404109;0.997907;1.115901;4.000459;1.000098;1.115901;3.923534;0.996754;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000030;1.127925;4.762759;0.999230;1.127924;3.404210;0.997904;1.115902;4.000313;1.000100;1.115901;3.923447;0.996756;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000062;1.127925;4.762998;0.999222;1.127924;3.404414;0.997898;1.115902;4.000020;1.000104;1.115900;3.923273;0.996760;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000126;1.127925;4.763476;0.999208;1.127924;3.404820;0.997886;1.115903;3.999435;1.000112;1.115899;3.922925;0.996769;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000254;1.127925;4.764432;0.999179;1.127923;3.405632;0.997861;1.115905;3.998266;1.000127;1.115898;3.922228;0.996786;1.121977;1.121977;1.121977;1.121977;1.121977;1.000000;0.000000;0.000000;
11.000510;1.127926;4.766342;0.999121;1.127921;3.407254;0.997813;1.115908;3.995927;1.000159;1.115895;3.920833;0.996820;1.121976;1.121976;1.121976;1.121976;1.121976;1.000000;0.000000;0.000000;
11.001022;1.127926;4.770156;0.999004;1.127917;3.410493;0.997714;1.115915;3.991248;1.000221;1.115888;3.918034;0.996887;1.121976;1.121976;1.121976;1.121976;1.121976;1.000000;0.000000;0.000000;
11.002046;1.127928;4.777760;0.998767;1.127909;3.416946;0.997515;1.115930;3.981890;1.000342;1.115876;3.912408;0.997019;1.121976;1.121976;1.121976;1.121976;1.121976;1.000000;0.000000;0.000000;
11.004094;1.127929;4.792871;0.998280;1.127889;3.429747;0.997102;1.115962;3.963177;1.000570;1.115855;3.901041;0.997269;1.121975;1.121975;1.121975;1.121975;1.121975;1.000000;0.000000;0.000000;
11.008190;1.127924;4.822668;0.997255;1.127841;3.454898;0.996229;1.116037;3.925811;1.000969;1.115825;3.877881;0.997717;1.121975;1.121975;1.121975;1.121975;1.121975;1.000000;0.000000;0.000000;
11.016382;1.127886;4.880325;0.995011;1.127707;3.503139;0.994297;1.116229;3.851706;1.001543;1.115813;3.830117;0.998410;1.121982;1.121982;1.121982;1.121982;1.121982;1.000000;0.000000;0.000000;
11.032766;1.127710;4.986302;0.989887;1.127306;3.589690;0.989834;1.116770;3.709036;1.001844;1.115991;3.731114;0.999008;1.122026;1.122026;1.122026;1.122026;1.122026;1.000000;0.000000;0.000000;
11.049150;1.127411;5.078370;0.984165;1.126747;3.661453;0.984821;1.117511;3.577889;1.001163;1.116440;3.630978;0.998680;1.122116;1.122116;1.122116;1.122116;1.122116;1.000000;0.000000;0.000000;
11.065534;1.127007;5.155711;0.978275;1.126061;3.717310;0.979689;1.118429;3.463435;0.999792;1.117152;3.534882;0.997687;1.122257;1.122257;1.122257;1.122257;1.122257;1.000000;0.000000;0.000000;
11.081918;1.126516;5.218739;0.972714;1.125280;3.757184;0.974928;1.119497;3.370070;0.998096;1.118109;3.448118;0.996375;1.122449;1.122449;1.122449;1.122449;1.122449;1.000000;0.000000;0.000000;
11.098302;1.125957;5.268365;0.967940;1.124436;3.781457;0.970985;1.120680;3.301048;0.996420;1.119278;3.375394;0.995068;1.122687;1.122687;1.122687;1.122687;1.122687;1.000000;0.000000;0.000000;
11.114686;1.125344;5.305819;0.964356;1.123561;3.790808;0.968245;1.121941;3.258595;0.995072;1.120615;3.320725;0.994063;1.122964;1.122964;1.122964;1.122964;1.122964;1.000000;0.000000;0.000000;
11.131070;1.124693;5.332268;0.962257;1.122685;3.785914;0.966979;1.123240;3.243814;0.994278;1.122068;3.287051;0.993576;1.123266;1.123266;1.123266;1.123266;1.123266;1.000000;0.000000;0.000000;
11.147454;1.124017;5.348380;0.961800;1.121836;3.767173;0.967314;1.124535;3.256826;0.994156;1.123577;3.276143;0.993718;1.123580;1.123580;1.123580;1.123580;1.123580;1.000000;0.000000;0.000000;
11.163838;1.123330;5.354118;0.962987;1.121044;3.734650;0.969217;1.125787;3.296806;0.994695;1.125080;3.288485;0.994475;1.123890;1.123890;1.123890;1.123890;1.123890;1.000000;0.000000;0.000000;
11.184452;1.122473;5.345120;0.966536;1.120174;3.674066;0.973495;1.127235;3.382255;0.996076;1.126858;3.335350;0.996052;1.124249;1.124249;1.124249;1.124249;1.124249;1.000000;0.000000;0.000000;
11.205066;1.121652;5.315809;0.971849;1.119494;3.591861;0.979286;1.128486;3.501779;0.997823;1.128418;3.412712;0.997902;1.124557;1.124557;1.124557;1.124557;1.124557;1.000000;0.000000;0.000000;
11.225679;1.120900;5.263045;0.978145;1.119054;3.489191;0.985742;1.129485;3.647833;0.999332;1.129673;3.513421;0.999419;1.124799;1.124799;1.124799;1.124799;1.124799;1.000000;0.000000;0.000000;
11.246293;1.120257;5.184402;0.984576;1.118902;3.369530;0.991972;1.130196;3.811089;0.999997;1.130562;3.628363;1.000000;1.124973;1.124973;1.124973;1.124973;1.124973;1.000000;0.000000;0.000000;
11.264846;1.119802;5.090830;0.989881;1.119036;3.252072;0.996777;1.130570;3.964752;0.999495;1.131022;3.736254;0.999354;1.125074;1.125074;1.125074;1.125074;1.125074;1.000000;0.000000;0.000000;
11.283398;1.119496;4.976814;0.994240;1.119443;3.131685;1.000340;1.130689;4.116541;0.997716;1.131160;3.840739;0.997380;1.125134;1.125134;1.125134;1.125134;1.125134;1.000000;0.000000;0.000000;
11.300095;1.119367;4.860759;0.997349;1.120037;3.027959;1.002514;1.130584;4.246705;0.995215;1.131020;3.928147;0.994686;1.125163;1.125163;1.125163;1.125163;1.125163;1.000000;0.000000;0.000000;
11.316793;1.119392;4.734776;0.999506;1.120833;2.933754;1.003556;1.130294;4.365560;0.991878;1.130655;4.005005;0.991156;1.125178;1.125178;1.125178;1.125178;1.125178;1.000000;0.000000;0.000000;
11.333490;1.119581;4.604156;1.000879;1.121804;2.854941;1.003681;1.129837;4.470188;0.988058;1.130096;4.069772;0.987162;1.125189;1.125189;1.125189;1.125189;1.125189;1.000000;0.000000;0.000000;
11.350187;1.119934;4.474192;1.001672;1.122912;2.796084;1.003135;1.129236;4.558665;0.984125;1.129376;4.121826;0.983094;1.125203;1.125203;1.125203;1.125203;1.125203;1.000000;0.000000;0.000000;
11.366884;1.120448;4.350315;1.002130;1.124114;2.760534;1.002205;1.128518;4.630015;0.980474;1.128532;4.161396;0.979359;1.125223;1.125223;1.125223;1.125223;1.125223;1.000000;0.000000;0.000000;
11.383582;1.121110;4.237726;1.002501;1.125359;2.750232;1.001175;1.127709;4.684028;0.977479;1.127596;4.189270;0.976341;1.125251;1.125251;1.125251;1.125251;1.125251;1.000000;0.000000;0.000000;
11.400279;1.121904;4.141143;1.002994;1.126594;2.765687;1.000285;1.126834;4.720913;0.975449;1.126600;4.206389;0.974352;1.125284;1.125284;1.125284;1.125284;1.125284;1.000000;0.000000;0.000000;
11.416976;1.122805;4.064619;1.003752;1.127767;2.806042;0.999699;1.125921;4.740992;0.974593;1.125572;4.213528;0.973603;1.125319;1.125319;1.125319;1.125319;1.125319;1.000000;0.000000;0.000000;
11.433673;1.123786;4.011398;1.004825;1.128829;2.869204;0.999488;1.124994;4.744474;0.974998;1.124541;4.211070;0.974176;1.125348;1.125348;1.125348;1.125348;1.125348;1.000000;0.000000;0.000000;
11.450371;1.124816;3.983805;1.006169;1.129738;2.952007;0.999625;1.124078;4.731346;0.976625;1.123533;4.198933;0.976024;1.125368;1.125368;1.125368;1.125368;1.125368;1.000000;0.000000;0.000000;
11.467068;1.125861;3.983134;1.007649;1.130456;3.050383;0.999997;1.123200;4.701416;0.979311;1.122575;4.176629;0.978975;1.125373;1.125373;1.125373;1.125373;1.125373;1.000000;0.000000;0.000000;
11.483765;1.126886;4.009534;1.009057;1.130959;3.159574;1.000420;1.122383;4.654466;0.982795;1.121698;4.143468;0.982752;1.125361;1.125361;1.125361;1.125361;1.125361;1.000000;0.000000;0.000000;
11.500462;1.127858;4.061911;1.010139;1.131229;3.274375;1.000676;1.121655;4.590508;0.986743;1.120932;4.098842;0.987010;1.125334;1.125334;1.125334;1.125334;1.125334;1.000000;0.000000;0.000000;
11.517159;1.128746;4.137886;1.010629;1.131261;3.389418;1.000540;1.121038;4.510060;0.990794;1.120308;4.042569;0.991365;1.125294;1.125294;1.125294;1.125294;1.125294;1.000000;0.000000;0.000000;
11.533857;1.129522;4.233853;1.010290;1.131061;3.499500;0.999819;1.120558;4.414394;0.994595;1.119858;3.975200;0.995448;1.125248;1.125248;1.125248;1.125248;1.125248;1.000000;0.000000;0.000000;
11.550554;1.130165;4.345185;1.008947;1.130645;3.599917;0.998387;1.120233;4.305697;0.997844;1.119608;3.898249;0.998938;1.125204;1.125204;1.125204;1.125204;1.125204;1.000000;0.000000;0.000000;
11.567251;1.130658;4.466576;1.006519;1.130037;3.686754;0.996207;1.120081;4.187095;1.000321;1.119581;3.814275;1.001598;1.125174;1.125174;1.125174;1.125174;1.125174;1.000000;0.000000;0.000000;
11.583948;1.130993;4.592506;1.003037;1.129269;3.757096;0.993345;1.120112;4.062545;1.001915;1.119790;3.726798;1.003302;1.125166;1.125166;1.125166;1.125166;1.125166;1.000000;0.000000;0.000000;
11.600646;1.131168;4.717734;0.998648;1.128376;3.809107;0.989967;1.120331;3.936606;1.002621;1.120238;3.640049;1.004035;1.125191;1.125191;1.125191;1.125191;1.125191;1.000000;0.000000;0.000000;
11.617343;1.131186;4.837753;0.993603;1.127399;3.841971;0.986322;1.120735;3.814127;1.002541;1.120916;3.558610;1.003894;1.125254;1.125254;1.125254;1.125254;1.125254;1.000000;0.000000;0.000000;
11.634040;1.131058;4.949080;0.988229;1.126377;3.855712;0.982714;1.121316;3.699926;1.001851;1.121801;3.486988;1.003057;1.125359;1.125359;1.125359;1.125359;1.125359;1.000000;0.000000;0.000000;
11.650737;1.130795;5.049364;0.982891;1.125349;3.850934;0.979463;1.122056;3.598477;1.000778;1.122862;3.429204;1.001751;1.125506;1.125506;1.125506;1.125506;1.125506;1.000000;0.000000;0.000000;
11.667435;1.130413;5.137283;0.977954;1.124353;3.828551;0.976862;1.122933;3.513674;0.999554;1.124054;3.388452;1.000216;1.125692;1.125692;1.125692;1.125692;1.125692;1.000000;0.000000;0.000000;
11.684132;1.129928;5.212289;0.973735;1.123424;3.789564;0.975145;1.123920;3.448656;0.998385;1.125329;3.366856;0.998665;1.125909;1.125909;1.125909;1.125909;1.125909;1.000000;0.000000;0.000000;
11.700829;1.129359;5.273725;0.970454;1.122597;3.735121;0.974436;1.124981;3.405664;0.997396;1.126629;3.365255;0.997235;1.126149;1.126149;1.126149;1.126149;1.126149;1.000000;0.000000;0.000000;
11.717526;1.128721;5.323162;0.968329;1.121901;3.665841;0.974820;1.126087;3.386188;0.996741;1.127905;3.383470;0.996081;1.126402;1.126402;1.126402;1.126402;1.126402;1.000000;0.000000;0.000000;
11.734223;1.128030;5.358858;0.967344;1.121365;3.583688;0.976206;1.127199;3.390427;0.996361;1.129100;3.419952;0.995168;1.126656;1.126656;1.126656;1.126656;1.126656;1.000000;0.000000;0.000000;
11.750921;1.127305;5.381191;0.967420;1.121016;3.488434;0.978369;1.128284;3.417949;0.996152;1.130174;3.471946;0.994388;1.126904;1.126904;1.126904;1.126904;1.126904;1.000000;0.000000;0.000000;
11.767618;1.126562;5.389112;0.968484;1.120876;3.383613;0.981170;1.129308;3.467382;0.996058;1.131085;3.536603;0.993718;1.127136;1.127136;1.127136;1.127136;1.127136;1.000000;0.000000;0.000000;
11.784315;1.125822;5.381802;0.970344;1.120961;3.271775;0.984326;1.130240;3.536433;0.995920;1.131806;3.609943;0.993017;1.127348;1.127348;1.127348;1.127348;1.127348;1.000000;0.000000;0.000000;
11.801012;1.125104;5.358316;0.972803;1.121281;3.156815;0.987581;1.131052;3.622114;0.995603;1.132318;3.687955;0.992178;1.127536;1.127536;1.127536;1.127536;1.127536;1.000000;0.000000;0.000000;
11.817710;1.124429;5.317951;0.975673;1.121836;3.043520;0.990715;1.131723;3.720847;0.995005;1.132613;3.766751;0.991131;1.127698;1.127698;1.127698;1.127698;1.127698;1.000000;0.000000;0.000000;
11.834407;1.123820;5.260415;0.978790;1.122615;2.937276;0.993564;1.132236;3.828699;0.994073;1.132695;3.842848;0.989855;1.127837;1.127837;1.127837;1.127837;1.127837;1.000000;0.000000;0.000000;
11.851104;1.123297;5.186014;0.982026;1.123599;2.843677;0.996023;1.132582;3.941604;0.992812;1.132576;3.913365;0.988387;1.127953;1.127953;1.127953;1.127953;1.127953;1.000000;0.000000;0.000000;
11.867801;1.122881;5.095760;0.985294;1.124753;2.768032;0.998052;1.132757;4.055588;0.991282;1.132274;3.976126;0.986811;1.128049;1.128049;1.128049;1.128049;1.128049;1.000000;0.000000;0.000000;
11.884499;1.122590;4.991425;0.988538;1.126035;2.714885;0.999657;1.132761;4.166959;0.989587;1.131812;4.029653;0.985252;1.128127;1.128127;1.128127;1.128127;1.128127;1.000000;0.000000;0.000000;
11.901196;1.122441;4.875539;0.991722;1.127395;2.687591;1.000876;1.132604;4.272434;0.987863;1.131218;4.073075;0.983849;1.128191;1.128191;1.128191;1.128191;1.128191;1.000000;0.000000;0.000000;
11.917893;1.122446;4.751345;0.994825;1.128779;2.688028;1.001759;1.132295;4.369220;0.986254;1.130520;4.105990;0.982745;1.128241;1.128241;1.128241;1.128241;1.128241;1.000000;0.000000;0.000000;
11.934590;1.122612;4.622718;0.997821;1.130127;2.716452;1.002353;1.131850;4.455021;0.984899;1.129748;4.128302;0.982060;1.128278;1.128278;1.128278;1.128278;1.128278;1.000000;0.000000;0.000000;
11.951287;1.122941;4.494058;1.000682;1.131385;2.771498;1.002694;1.131288;4.528020;0.983915;1.128931;4.140090;0.981884;1.128302;1.128302;1.128302;1.128302;1.128302;1.000000;0.000000;0.000000;
11.967985;1.123430;4.370133;1.003368;1.132500;2.850323;1.002799;1.130630;4.586822;0.983385;1.128097;4.141509;0.982267;1.128315;1.128315;1.128315;1.128315;1.128315;1.000000;0.000000;0.000000;
11.984682;1.124069;4.255898;1.005828;1.133429;2.948855;1.002672;1.129897;4.630397;0.983358;1.127277;4.132758;0.983214;1.128316;1.128316;1.128316;1.128316;1.128316;1.000000;0.000000;0.000000;
12.001379;1.124841;4.156248;1.008007;1.134137;3.062121;1.002305;1.129114;4.658029;0.983842;1.126496;4.114095;0.984688;1.128306;1.128306;1.128306;1.128306;1.128306;1.000000;0.000000;0.000000;
12.018076;1.125726;4.075741;1.009845;1.134599;3.184630;1.001692;1.128306;4.669274;0.984810;1.125782;4.085895;0.986616;1.128286;1.128286;1.128286;1.128286;1.128286;1.000000;0.000000;0.000000;
12.034774;1.126696;4.018283;1.011283;1.134804;3.310750;1.000832;1.127496;4.663943;0.986204;1.125161;4.048742;0.988898;1.128258;1.128258;1.128258;1.128258;1.128258;1.000000;0.000000;0.000000;
12.051471;1.127719;3.986824;1.012266;1.134750;3.435065;0.999733;1.126711;4.642105;0.987943;1.124655;4.003511;0.991409;1.128224;1.128224;1.128224;1.128224;1.128224;1.000000;0.000000;0.000000;
12.068168;1.128762;3.983089;1.012746;1.134446;3.552664;0.998419;1.125975;4.604110;0.989928;1.124285;3.951443;0.994018;1.128188;1.128188;1.128188;1.128188;1.128188;1.000000;0.000000;0.000000;
12.084865;1.129788;4.007405;1.012680;1.133912;3.659345;0.996924;1.125310;4.550634;0.992047;1.124067;3.894181;0.996587;1.128153;1.128153;1.128153;1.128153;1.128153;1.000000;0.000000;0.000000;
12.101563;1.130763;4.058628;1.012039;1.133173;3.751730;0.995295;1.124740;4.482736;0.994188;1.124012;3.833758;0.998988;1.128122;1.128122;1.128122;1.128122;1.128122;1.000000;0.000000;0.000000;
12.118260;1.131655;4.134216;1.010804;1.132264;3.827276;0.993587;1.124285;4.401924;0.996242;1.124124;3.772541;1.001101;1.128100;1.128100;1.128100;1.128100;1.128100;1.000000;0.000000;0.000000;
12.134957;1.132435;4.230424;1.008976;1.131220;3.884223;0.991858;1.123962;4.310205;0.998106;1.124402;3.713119;1.002827;1.128090;1.128090;1.128090;1.128090;1.128090;1.000000;0.000000;0.000000;
12.151654;1.133081;4.342613;1.006577;1.130082;3.921481;0.990172;1.123784;4.210118;0.999698;1.124836;3.658158;1.004092;1.128096;1.128096;1.128096;1.128096;1.128096;1.000000;0.000000;0.000000;
12.168351;1.133577;4.465625;1.003655;1.128892;3.938505;0.988589;1.123762;4.104717;1.000950;1.125410;3.610218;1.004845;1.128119;1.128119;1.128119;1.128119;1.128119;1.000000;0.000000;0.000000;
12.185049;1.133911;4.594175;1.000283;1.127691;3.935166;0.987165;1.123900;3.997497;1.001822;1.126102;3.571567;1.005067;1.128162;1.128162;1.128162;1.128162;1.128162;1.000000;0.000000;0.000000;
12.201746;1.134081;4.723216;0.996558;1.126523;3.911665;0.985950;1.124197;3.892264;1.002293;1.126882;3.544001;1.004761;1.128226;1.128226;1.128226;1.128226;1.128226;1.000000;0.000000;0.000000;
12.218443;1.134089;4.848220;0.992597;1.125427;3.868495;0.984981;1.124647;3.792941;1.002364;1.127719;3.528690;1.003953;1.128311;1.128311;1.128311;1.128311;1.128311;1.000000;0.000000;0.000000;
12.235140;1.133943;4.965374;0.988531;1.124445;3.806460;0.984280;1.125236;3.703348;1.002052;1.128579;3.526084;1.002687;1.128415;1.128415;1.128415;1.128415;1.128415;1.000000;0.000000;0.000000;
12.251838;1.133656;5.071660;0.984494;1.123613;3.726745;0.983851;1.125948;3.626965;1.001388;1.129426;3.535876;1.001019;1.128539;1.128539;1.128539;1.128539;1.128539;1.000000;0.000000;0.000000;
12.268535;1.133243;5.164855;0.980623;1.122966;3.631039;0.983682;1.126759;3.566712;1.000411;1.130229;3.557041;0.999014;1.128679;1.128679;1.128679;1.128679;1.128679;1.000000;0.000000;0.000000;
12.285232;1.132721;5.243459;0.977046;1.122534;3.521655;0.983749;1.127644;3.524772;0.999166;1.130958;3.587942;0.996745;1.128836;1.128836;1.128836;1.128836;1.128836;1.000000;0.000000;0.000000;
12.301929;1.132111;5.306591;0.973890;1.122342;3.401635;0.984025;1.128574;3.502483;0.997709;1.131591;3.626498;0.994299;1.129005;1.129005;1.129005;1.129005;1.129005;1.000000;0.000000;0.000000;
12.318627;1.131432;5.353856;0.971273;1.122406;3.274794;0.984488;1.129518;3.500291;0.996104;1.132109;3.670389;0.991773;1.129185;1.129185;1.129185;1.129185;1.129185;1.000000;0.000000;0.000000;
12.335324;1.130707;5.384817;0.969291;1.122735;3.145959;0.985105;1.130446;3.517750;0.994417;1.132502;3.717085;0.989270;1.129374;1.129374;1.129374;1.129374;1.129374;1.000000;0.000000;0.000000;
12.352021;1.129954;5.400426;0.968077;1.123326;3.019924;0.985909;1.131330;3.553634;0.992755;1.132765;3.764529;0.986933;1.129568;1.129568;1.129568;1.129568;1.129568;1.000000;0.000000;0.000000;
12.368718;1.129193;5.400763;0.967715;1.124167;2.902212;0.986922;1.132145;3.606097;0.991210;1.132899;3.810876;0.984890;1.129764;1.129764;1.129764;1.129764;1.129764;1.000000;0.000000;0.000000;
12.385416;1.128444;5.385931;0.968268;1.125232;2.798396;0.988175;1.132867;3.672938;0.989875;1.132910;3.854616;0.983271;1.129959;1.129959;1.129959;1.129959;1.129959;1.000000;0.000000;0.000000;
12.402113;1.127726;5.356152;0.969775;1.126488;2.713647;0.989699;1.133479;3.751580;0.988840;1.132806;3.894570;0.982191;1.130147;1.130147;1.130147;1.130147;1.130147;1.000000;0.000000;0.000000;
12.418810;1.127058;5.311514;0.972222;1.127889;2.652482;0.991502;1.133963;3.839218;0.988171;1.132599;3.929838;0.981731;1.130324;1.130324;1.130324;1.130324;1.130324;1.000000;0.000000;0.000000;
12.435507;1.126459;5.252008;0.975536;1.129383;2.618441;0.993558;1.134310;3.932920;0.987898;1.132304;3.959700;0.981927;1.130485;1.130485;1.130485;1.130485;1.130485;1.000000;0.000000;0.000000;
12.452204;1.125948;5.177716;0.979585;1.130911;2.613771;0.995794;1.134514;4.029660;0.988012;1.131936;3.983536;0.982760;1.130624;1.130624;1.130624;1.130624;1.130624;1.000000;0.000000;0.000000;
12.468902;1.125542;5.089002;0.984176;1.132413;2.639204;0.998087;1.134572;4.126368;0.988461;1.131512;4.000772;0.984153;1.130739;1.130739;1.130739;1.130739;1.130739;1.000000;0.000000;0.000000;
12.485599;1.125260;4.986753;0.989066;1.133826;2.693828;1.000274;1.134488;4.219992;0.989157;1.131053;4.010868;0.985983;1.130825;1.130825;1.130825;1.130825;1.130825;1.000000;0.000000;0.000000;
12.502296;1.125118;4.872629;0.993987;1.135096;2.775076;1.002168;1.134269;4.307583;0.989983;1.130578;4.013365;0.988085;1.130884;1.130884;1.130884;1.130884;1.130884;1.000000;0.000000;0.000000;
12.518993;1.125127;4.749259;0.998669;1.136171;2.878850;1.003582;1.133926;4.386411;0.990821;1.130109;4.007978;0.990284;1.130916;1.130916;1.130916;1.130916;1.130916;1.000000;0.000000;0.000000;
12.535691;1.125296;4.620310;1.002869;1.137012;2.999812;1.004358;1.133475;4.454089;0.991560;1.129667;3.994707;0.992409;1.130923;1.130923;1.130923;1.130923;1.130923;1.000000;0.000000;0.000000;
12.552388;1.125629;4.490410;1.006399;1.137591;3.131816;1.004392;1.132935;4.508697;0.992124;1.129273;3.973936;0.994322;1.130912;1.130912;1.130912;1.130912;1.130912;1.000000;0.000000;0.000000;
12.569085;1.126124;4.364899;1.009142;1.137892;3.268431;1.003661;1.132326;4.548865;0.992482;1.128947;3.946508;0.995929;1.130887;1.130887;1.130887;1.130887;1.130887;1.000000;0.000000;0.000000;
12.585782;1.126769;4.249441;1.011062;1.137913;3.403486;1.002223;1.131670;4.573811;0.992651;1.128704;3.913724;0.997197;1.130855;1.130855;1.130855;1.130855;1.130855;1.000000;0.000000;0.000000;
12.602480;1.127548;4.150613;1.012308;1.137661;3.532252;1.000312;1.130991;4.583674;0.992785;1.128556;3.877394;0.998232;1.130820;1.130820;1.130820;1.130820;1.130820;1.000000;0.000000;0.000000;
12.619177;1.128439;4.070919;1.012767;1.137157;3.649352;0.997941;1.130310;4.577992;0.992812;1.128511;3.839236;0.998932;1.130789;1.130789;1.130789;1.130789;1.130789;1.000000;0.000000;0.000000;
12.635874;1.129413;4.015764;1.012669;1.136428;3.751570;0.995430;1.129652;4.557666;0.992923;1.128569;3.801492;0.999460;1.130764;1.130764;1.130764;1.130764;1.130764;1.000000;0.000000;0.000000;
12.652571;1.130436;3.987870;1.012166;1.135507;3.836697;0.993024;1.129038;4.523705;0.993230;1.128728;3.766266;0.999915;1.130749;1.130749;1.130749;1.130749;1.130749;1.000000;0.000000;0.000000;
12.669268;1.131473;3.988624;1.011391;1.134431;3.903359;0.990940;1.128487;4.477229;0.993814;1.128976;3.735428;1.000379;1.130742;1.130742;1.130742;1.130742;1.130742;1.000000;0.000000;0.000000;
12.685966;1.132489;4.017903;1.010440;1.133241;3.950834;0.989343;1.128016;4.419578;0.994709;1.129299;3.710516;1.000901;1.130744;1.130744;1.130744;1.130744;1.130744;1.000000;0.000000;0.000000;
12.702663;1.133447;4.074178;1.009359;1.131976;3.978736;0.988329;1.127642;4.352269;0.995900;1.129681;3.692629;1.001482;1.130751;1.130751;1.130751;1.130751;1.130751;1.000000;0.000000;0.000000;
