time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_PGenPu;BUSGEN_bus_p_v_0_;BUSHV_bus_p_v_0_;
0.073300;0.999910;0.870238;0.568524;-0.372620;-0.461711;
0.073320;0.999910;0.870609;0.570245;-0.365063;-0.454223;
0.073340;0.999910;0.871112;0.572044;-0.357623;-0.446783;
0.073360;0.999910;0.871745;0.573919;-0.350297;-0.439390;
0.073380;0.999910;0.872506;0.575866;-0.343085;-0.432047;
0.073400;0.999910;0.873394;0.577882;-0.335983;-0.424753;
0.073420;0.999910;0.874405;0.579962;-0.328989;-0.417510;
0.073440;0.999909;0.875539;0.582102;-0.322100;-0.410320;
0.073460;0.999909;0.876790;0.584299;-0.315311;-0.403184;
0.073480;0.999909;0.878157;0.586548;-0.308618;-0.396103;
0.073500;0.999909;0.879636;0.588845;-0.302016;-0.389078;
0.073520;0.999909;0.881224;0.591185;-0.295501;-0.382111;
0.073540;0.999909;0.882916;0.593563;-0.289066;-0.375203;
0.073560;0.999909;0.884710;0.595976;-0.282705;-0.368356;
0.073580;0.999909;0.886600;0.598417;-0.276414;-0.361570;
0.073600;0.999909;0.888583;0.600882;-0.270184;-0.354846;
0.073620;0.999909;0.890654;0.603366;-0.264011;-0.348185;
0.073640;0.999909;0.892809;0.605863;-0.257886;-0.341588;
0.073660;0.999909;0.895042;0.608369;-0.251805;-0.335055;
0.073680;0.999909;0.897350;0.610878;-0.245759;-0.328586;
0.073700;0.999909;0.899728;0.613384;-0.239742;-0.322181;
0.073720;0.999909;0.902169;0.615883;-0.233747;-0.315839;
0.073740;0.999908;0.904670;0.618369;-0.227769;-0.309559;
0.073760;0.999908;0.907224;0.620837;-0.221800;-0.303341;
0.073780;0.999908;0.909828;0.623281;-0.215833;-0.297182;
0.073800;0.999908;0.912474;0.625696;-0.209864;-0.291081;
0.073820;0.999908;0.915159;0.628077;-0.203885;-0.285034;
0.073840;0.999908;0.917875;0.630419;-0.197892;-0.279040;
0.073860;0.999908;0.920619;0.632716;-0.191879;-0.273094;
0.073880;0.999908;0.923384;0.634963;-0.185841;-0.267194;
0.073900;0.999908;0.926165;0.637156;-0.179772;-0.261334;
0.073920;0.999908;0.928956;0.639289;-0.173669;-0.255511;
0.073940;0.999908;0.931752;0.641359;-0.167528;-0.249720;
0.073960;0.999908;0.934547;0.643360;-0.161345;-0.243954;
0.073980;0.999907;0.937335;0.645288;-0.155116;-0.238209;
0.074000;0.999907;0.940112;0.647139;-0.148838;-0.232477;
0.074020;0.999907;0.942872;0.648908;-0.142509;-0.226754;
0.074040;0.999907;0.945608;0.650593;-0.136126;-0.221032;
0.074060;0.999907;0.948316;0.652188;-0.129687;-0.215304;
0.074080;0.999907;0.950991;0.653691;-0.123191;-0.209563;
0.074100;0.999907;0.953628;0.655099;-0.116636;-0.203802;
0.074120;0.999907;0.956220;0.656408;-0.110020;-0.198013;
0.074140;0.999907;0.958764;0.657616;-0.103344;-0.192188;
0.074160;0.999907;0.961254;0.658720;-0.096606;-0.186321;
0.074180;0.999907;0.963685;0.659718;-0.089805;-0.180402;
0.074200;0.999907;0.966053;0.660608;-0.082942;-0.174425;
0.074220;0.999906;0.968353;0.661388;-0.076017;-0.168381;
0.074240;0.999906;0.970581;0.662057;-0.069029;-0.162265;
0.074260;0.999906;0.972732;0.662613;-0.061979;-0.156067;
0.074280;0.999906;0.974803;0.663056;-0.054866;-0.149781;
0.074300;0.999906;0.976789;0.663385;-0.047691;-0.143401;
0.074320;0.999906;0.978688;0.663600;-0.040455;-0.136920;
0.074340;0.999906;0.980494;0.663700;-0.033156;-0.130331;
0.074360;0.999906;0.982206;0.663687;-0.025796;-0.123630;
0.074380;0.999906;0.983819;0.663560;-0.018375;-0.116810;
0.074400;0.999906;0.985332;0.663320;-0.010893;-0.109868;
0.074420;0.999906;0.986741;0.662970;-0.003349;-0.102797;
0.074440;0.999906;0.988044;0.662509;0.004256;-0.095596;
0.074460;0.999906;0.989240;0.661941;0.011923;-0.088260;
0.074480;0.999906;0.990325;0.661267;0.019652;-0.080788;
0.074500;0.999906;0.991299;0.660489;0.027444;-0.073175;
0.074520;0.999906;0.992160;0.659611;0.035299;-0.065423;
0.074540;0.999905;0.992907;0.658634;0.043219;-0.057528;
0.074560;0.999905;0.993539;0.657563;0.051203;-0.049492;
0.074580;0.999905;0.994056;0.656401;0.059254;-0.041313;
0.074600;0.999905;0.994458;0.655151;0.067373;-0.032994;
0.074620;0.999905;0.994745;0.653818;0.075560;-0.024536;
0.074640;0.999905;0.994917;0.652406;0.083817;-0.015941;
0.074660;0.999905;0.994974;0.650918;0.092146;-0.007211;
0.074680;0.999905;0.994918;0.649360;0.100548;0.001651;
0.074700;0.999905;0.994751;0.647737;0.109025;0.010640;
0.074720;0.999905;0.994473;0.646053;0.117578;0.019753;
0.074740;0.999905;0.994086;0.644313;0.126209;0.028986;
0.074760;0.999905;0.993592;0.642522;0.134919;0.038332;
0.074780;0.999905;0.992995;0.640686;0.143710;0.047788;
0.074800;0.999905;0.992296;0.638810;0.152583;0.057346;
0.074820;0.999905;0.991498;0.636900;0.161540;0.067002;
0.074840;0.999905;0.990604;0.634960;0.170580;0.076748;
0.074860;0.999905;0.989619;0.632997;0.179705;0.086579;
0.074880;0.999905;0.988544;0.631015;0.188915;0.096488;
0.074900;0.999905;0.987385;0.629020;0.198211;0.106468;
0.074920;0.999905;0.986145;0.627018;0.207593;0.116513;
0.074940;0.999905;0.984828;0.625013;0.217059;0.126615;
0.074960;0.999905;0.983439;0.623011;0.226610;0.136767;
0.074980;0.999905;0.981982;0.621016;0.236245;0.146963;
0.075000;0.999905;0.980461;0.619035;0.245961;0.157196;
0.075020;0.999905;0.978882;0.617070;0.255756;0.167460;
0.075040;0.999905;0.977249;0.615127;0.265629;0.177748;
0.075060;0.999905;0.975567;0.613210;0.275577;0.188053;
0.075080;0.999905;0.973840;0.611323;0.285596;0.198369;
0.075100;0.999905;0.972075;0.609471;0.295683;0.208692;
0.075120;0.999905;0.970275;0.607655;0.305833;0.219014;
0.075140;0.999905;0.968446;0.605881;0.316042;0.229331;
0.075160;0.999905;0.966592;0.604151;0.326305;0.239637;
0.075180;0.999905;0.964718;0.602467;0.336617;0.249929;
0.075200;0.999905;0.962830;0.600833;0.346971;0.260200;
0.075220;0.999905;0.960931;0.599251;0.357361;0.270448;
0.075240;0.999905;0.959026;0.597722;0.367781;0.280667;
0.075260;0.999905;0.957119;0.596249;0.378224;0.290856;
0.075280;0.999905;0.955216;0.594833;0.388682;0.301009;
0.075300;0.999905;0.953319;0.593474;0.399148;0.311125;
0.075320;0.999905;0.951433;0.592175;0.409615;0.321200;
0.075340;0.999905;0.949562;0.590936;0.420073;0.331231;
0.075360;0.999905;0.947708;0.589757;0.430515;0.341218;
0.075380;0.999905;0.945875;0.588638;0.440933;0.351157;
0.075400;0.999905;0.944067;0.587581;0.451318;0.361046;
0.075420;0.999906;0.942286;0.586583;0.461661;0.370884;
0.075440;0.999906;0.940535;0.585647;0.471955;0.380669;
0.075460;0.999906;0.938817;0.584770;0.482191;0.390401;
0.075480;0.999906;0.937132;0.583952;0.492360;0.400076;
0.075500;0.999906;0.935485;0.583193;0.502455;0.409694;
0.075520;0.999906;0.933875;0.582492;0.512468;0.419254;
0.075540;0.999906;0.932306;0.581848;0.522390;0.428754;
0.075560;0.999906;0.930779;0.581261;0.532215;0.438194;
0.075580;0.999906;0.929294;0.580729;0.541936;0.447571;
0.075600;0.999906;0.927854;0.580251;0.551545;0.456884;
0.075620;0.999906;0.926458;0.579826;0.561036;0.466132;
0.075640;0.999906;0.925108;0.579454;0.570403;0.475312;
0.075660;0.999906;0.923806;0.579134;0.579642;0.484425;
0.075680;0.999906;0.922550;0.578864;0.588746;0.493466;
0.075700;0.999906;0.921343;0.578644;0.597712;0.502436;
0.075720;0.999906;0.920184;0.578472;0.606534;0.511330;
0.075740;0.999906;0.919074;0.578349;0.615211;0.520148;
0.075760;0.999906;0.918014;0.578273;0.623739;0.528887;
0.075780;0.999906;0.917003;0.578243;0.632116;0.537543;
0.075800;0.999906;0.916043;0.578259;0.640339;0.546115;
0.075820;0.999906;0.915134;0.578321;0.648408;0.554599;
0.075840;0.999906;0.914276;0.578427;0.656322;0.562993;
0.075860;0.999906;0.913470;0.578578;0.664080;0.571293;
0.075880;0.999906;0.912715;0.578773;0.671684;0.579497;
0.075900;0.999906;0.912013;0.579011;0.679134;0.587601;
0.075920;0.999906;0.911364;0.579293;0.686431;0.595601;
0.075940;0.999906;0.910768;0.579617;0.693578;0.603495;
0.075960;0.999906;0.910226;0.579983;0.700576;0.611278;
0.075980;0.999906;0.909738;0.580392;0.707428;0.618949;
0.076000;0.999906;0.909305;0.580842;0.714138;0.626504;
0.076020;0.999906;0.908928;0.581334;0.720709;0.633939;
0.076040;0.999906;0.908606;0.581866;0.727144;0.641251;
0.076060;0.999906;0.908340;0.582439;0.733448;0.648439;
0.076080;0.999906;0.908130;0.583052;0.739625;0.655499;
0.076100;0.999906;0.907977;0.583704;0.745679;0.662428;
0.076120;0.999906;0.907881;0.584394;0.751616;0.669226;
0.076140;0.999906;0.907843;0.585122;0.757439;0.675890;
0.076160;0.999906;0.907861;0.585886;0.763154;0.682418;
0.076180;0.999906;0.907937;0.586687;0.768766;0.688810;
0.076200;0.999906;0.908069;0.587522;0.774279;0.695065;
0.076220;0.999906;0.908258;0.588390;0.779698;0.701183;
0.076240;0.999906;0.908504;0.589289;0.785029;0.707163;
0.076260;0.999906;0.908805;0.590219;0.790276;0.713006;
0.076280;0.999906;0.909161;0.591178;0.795443;0.718714;
0.076300;0.999906;0.909570;0.592163;0.800536;0.724288;
0.076320;0.999906;0.910033;0.593172;0.805559;0.729729;
0.076340;0.999906;0.910547;0.594204;0.810515;0.735041;
0.076360;0.999906;0.911110;0.595255;0.815408;0.740226;
0.076380;0.999906;0.911722;0.596324;0.820244;0.745288;
0.076400;0.999906;0.912379;0.597408;0.825024;0.750231;
0.076420;0.999906;0.913081;0.598504;0.829753;0.755059;
0.076440;0.999906;0.913824;0.599608;0.834433;0.759778;
0.076460;0.999906;0.914606;0.600719;0.839068;0.764392;
0.076480;0.999906;0.915425;0.601832;0.843659;0.768907;
0.076500;0.999905;0.916278;0.602946;0.848210;0.773329;
0.076520;0.999905;0.917160;0.604055;0.852722;0.777665;
0.076540;0.999905;0.918071;0.605158;0.857197;0.781922;
0.076560;0.999905;0.919005;0.606250;0.861638;0.786107;
0.076580;0.999905;0.919959;0.607328;0.866045;0.790226;
0.076600;0.999905;0.920931;0.608389;0.870420;0.794289;
0.076620;0.999905;0.921916;0.609430;0.874765;0.798302;
0.076640;0.999905;0.922911;0.610446;0.879081;0.802273;
0.076660;0.999905;0.923912;0.611435;0.883368;0.806210;
0.076680;0.999905;0.924915;0.612394;0.887628;0.810122;
0.076700;0.999905;0.925916;0.613319;0.891862;0.814016;
0.076720;0.999905;0.926912;0.614207;0.896070;0.817901;
0.076740;0.999905;0.927900;0.615056;0.900254;0.821783;
0.076760;0.999905;0.928874;0.615862;0.904415;0.825671;
0.076780;0.999905;0.929833;0.616624;0.908553;0.829573;
0.076800;0.999905;0.930773;0.617338;0.912670;0.833495;
0.076820;0.999905;0.931689;0.618003;0.916767;0.837444;
0.076840;0.999905;0.932580;0.618617;0.920845;0.841428;
0.076860;0.999905;0.933442;0.619178;0.924906;0.845452;
0.076880;0.999905;0.934273;0.619685;0.928952;0.849523;
0.076900;0.999905;0.935069;0.620137;0.932984;0.853646;
0.076920;0.999905;0.935829;0.620533;0.937004;0.857825;
0.076940;0.999905;0.936551;0.620873;0.941014;0.862066;
0.076960;0.999905;0.937232;0.621156;0.945017;0.866373;
0.076980;0.999905;0.937872;0.621383;0.949016;0.870749;
0.077000;0.999905;0.938468;0.621553;0.953012;0.875198;
0.077020;0.999905;0.939021;0.621668;0.957010;0.879721;
0.077040;0.999905;0.939528;0.621729;0.961011;0.884322;
0.077060;0.999905;0.939990;0.621737;0.965020;0.889001;
0.077080;0.999905;0.940407;0.621694;0.969040;0.893759;
0.077100;0.999905;0.940778;0.621602;0.973075;0.898597;
0.077120;0.999905;0.941105;0.621463;0.977128;0.903516;
0.077140;0.999904;0.941387;0.621279;0.981203;0.908513;
0.077160;0.999904;0.941625;0.621053;0.985304;0.913589;
0.077180;0.999904;0.941822;0.620789;0.989435;0.918741;
0.077200;0.999904;0.941978;0.620489;0.993600;0.923969;
0.077220;0.999904;0.942095;0.620157;0.997803;0.929269;
0.077240;0.999904;0.942176;0.619796;1.002048;0.934640;
0.077260;0.999904;0.942221;0.619410;1.006339;0.940077;
0.077280;0.999904;0.942234;0.619003;1.010680;0.945578;
0.077300;0.999904;0.942217;0.618579;1.015075;0.951139;
0.077320;0.999904;0.942173;0.618141;1.019526;0.956757;
0.077340;0.999904;0.942104;0.617695;1.024038;0.962427;
0.077360;0.999904;0.942013;0.617242;1.028613;0.968146;
0.077380;0.999904;0.941904;0.616789;1.033254;0.973909;
0.077400;0.999904;0.941780;0.616338;1.037964;0.979712;
0.077420;0.999904;0.941644;0.615894;1.042745;0.985551;
0.077440;0.999904;0.941498;0.615460;1.047599;0.991421;
0.077460;0.999904;0.941347;0.615040;1.052527;0.997318;
0.077480;0.999904;0.941192;0.614638;1.057530;1.003238;
0.077500;0.999904;0.941039;0.614256;1.062609;1.009176;
0.077520;0.999904;0.940888;0.613898;1.067764;1.015130;
0.077540;0.999904;0.940745;0.613567;1.072994;1.021094;
0.077560;0.999904;0.940610;0.613262;1.078300;1.027066;
0.077580;0.999904;0.940488;0.612992;1.083679;1.033041;
0.077600;0.999904;0.940380;0.612756;1.089130;1.039017;
0.077620;0.999904;0.940289;0.612555;1.094650;1.044991;
0.077640;0.999904;0.940219;0.612392;1.100238;1.050959;
0.077660;0.999904;0.940169;0.612267;1.105889;1.056919;
0.077680;0.999904;0.940144;0.612181;1.111601;1.062869;
0.077700;0.999904;0.940143;0.612136;1.117368;1.068807;
0.077720;0.999904;0.940170;0.612131;1.123187;1.074731;
0.077740;0.999904;0.940224;0.612166;1.129053;1.080639;
0.077760;0.999904;0.940308;0.612241;1.134959;1.086530;
0.077780;0.999904;0.940421;0.612356;1.140901;1.092402;
0.077800;0.999903;0.940564;0.612509;1.146871;1.098255;
0.077820;0.999903;0.940739;0.612700;1.152865;1.104087;
0.077840;0.999903;0.940944;0.612927;1.158874;1.109899;
0.077860;0.999903;0.941180;0.613188;1.164893;1.115688;
0.077880;0.999903;0.941446;0.613481;1.170914;1.121456;
0.077900;0.999903;0.941742;0.613805;1.176929;1.127201;
0.077920;0.999903;0.942068;0.614157;1.182933;1.132923;
0.077940;0.999903;0.942421;0.614535;1.188916;1.138621;
0.077960;0.999903;0.942802;0.614936;1.194871;1.144295;
0.077980;0.999903;0.943208;0.615357;1.200792;1.149946;
0.078000;0.999903;0.943639;0.615797;1.206670;1.155571;
0.078020;0.999903;0.944093;0.616251;1.212498;1.161171;
0.078040;0.999903;0.944569;0.616717;1.218270;1.166744;
0.078060;0.999903;0.945064;0.617193;1.223977;1.172290;
0.078080;0.999903;0.945577;0.617675;1.229614;1.177808;
0.078100;0.999903;0.946107;0.618161;1.235173;1.183296;
0.078120;0.999903;0.946652;0.618648;1.240649;1.188753;
0.078140;0.999903;0.947209;0.619133;1.246035;1.194177;
0.078160;0.999903;0.947777;0.619613;1.251326;1.199565;
0.078180;0.999903;0.948355;0.620086;1.256517;1.204917;
0.078200;0.999903;0.948940;0.620550;1.261601;1.210228;
0.078220;0.999903;0.949531;0.621002;1.266576;1.215497;
0.078240;0.999903;0.950126;0.621440;1.271436;1.220720;
0.078260;0.999903;0.950724;0.621862;1.276179;1.225893;
0.078280;0.999903;0.951323;0.622266;1.280800;1.231014;
0.078300;0.999903;0.951922;0.622650;1.285296;1.236077;
0.078320;0.999903;0.952519;0.623014;1.289667;1.241080;
0.078340;0.999902;0.953114;0.623355;1.293908;1.246017;
0.078360;0.999902;0.953705;0.623672;1.298019;1.250884;
0.078380;0.999902;0.954291;0.623964;1.301998;1.255675;
0.078400;0.999902;0.954871;0.624231;1.305845;1.260387;
0.078420;0.999902;0.955445;0.624472;1.309559;1.265013;
0.078440;0.999902;0.956011;0.624685;1.313140;1.269549;
0.078460;0.999902;0.956568;0.624870;1.316588;1.273990;
0.078480;0.999902;0.957117;0.625028;1.319903;1.278329;
0.078500;0.999902;0.957656;0.625158;1.323087;1.282561;
0.078520;0.999902;0.958185;0.625259;1.326140;1.286682;
0.078540;0.999902;0.958702;0.625332;1.329063;1.290685;
0.078560;0.999902;0.959208;0.625376;1.331858;1.294566;
0.078580;0.999902;0.959702;0.625391;1.334526;1.298319;
0.078600;0.999902;0.960183;0.625379;1.337068;1.301940;
0.078620;0.999902;0.960651;0.625338;1.339488;1.305424;
0.078640;0.999902;0.961104;0.625270;1.341786;1.308766;
0.078660;0.999902;0.961542;0.625173;1.343964;1.311962;
0.078680;0.999902;0.961965;0.625049;1.346023;1.315009;
0.078700;0.999902;0.962370;0.624898;1.347966;1.317903;
0.078720;0.999902;0.962758;0.624719;1.349795;1.320640;
0.078740;0.999902;0.963127;0.624513;1.351510;1.323219;
0.078760;0.999902;0.963475;0.624280;1.353114;1.325637;
0.078780;0.999902;0.963802;0.624020;1.354607;1.327892;
0.078800;0.999902;0.964107;0.623733;1.355991;1.329982;
0.078820;0.999902;0.964386;0.623419;1.357267;1.331907;
0.078840;0.999902;0.964640;0.623077;1.358435;1.333667;
0.078860;0.999902;0.964866;0.622709;1.359497;1.335260;
0.078880;0.999902;0.965062;0.622313;1.360453;1.336689;
0.078900;0.999902;0.965227;0.621889;1.361302;1.337954;
0.078920;0.999902;0.965357;0.621437;1.362046;1.339057;
0.078940;0.999902;0.965452;0.620957;1.362684;1.339999;
0.078960;0.999902;0.965509;0.620448;1.363216;1.340783;
0.078980;0.999902;0.965526;0.619910;1.363641;1.341413;
0.079000;0.999902;0.965500;0.619342;1.363959;1.341890;
0.079020;0.999902;0.965429;0.618745;1.364168;1.342220;
0.079040;0.999902;0.965311;0.618117;1.364270;1.342406;
0.079060;0.999902;0.965144;0.617459;1.364261;1.342453;
0.079080;0.999902;0.964925;0.616769;1.364142;1.342365;
0.079100;0.999902;0.964651;0.616048;1.363911;1.342148;
0.079120;0.999902;0.964322;0.615296;1.363567;1.341807;
0.079140;0.999902;0.963934;0.614512;1.363109;1.341347;
0.079160;0.999902;0.963486;0.613696;1.362536;1.340774;
0.079180;0.999902;0.962976;0.612849;1.361848;1.340094;
0.079200;0.999902;0.962403;0.611970;1.361042;1.339312;
0.079220;0.999902;0.961764;0.611059;1.360120;1.338436;
0.079240;0.999902;0.961059;0.610118;1.359079;1.337469;
0.079260;0.999902;0.960287;0.609146;1.357920;1.336419;
0.079280;0.999902;0.959446;0.608144;1.356643;1.335292;
0.079300;0.999902;0.958537;0.607113;1.355247;1.334092;
0.079320;0.999902;0.957558;0.606055;1.353733;1.332825;
0.079340;0.999902;0.956511;0.604970;1.352102;1.331498;
0.079360;0.999902;0.955394;0.603861;1.350354;1.330114;
0.079380;0.999902;0.954210;0.602727;1.348492;1.328679;
0.079400;0.999902;0.952958;0.601572;1.346516;1.327198;
0.079420;0.999902;0.951640;0.600397;1.344428;1.325674;
0.079440;0.999902;0.950258;0.599205;1.342232;1.324112;
0.079460;0.999902;0.948813;0.597998;1.339929;1.322516;
0.079480;0.999902;0.947308;0.596778;1.337523;1.320889;
0.079500;0.999902;0.945746;0.595548;1.335017;1.319233;
0.079520;0.999902;0.944129;0.594312;1.332416;1.317553;
0.079540;0.999902;0.942460;0.593072;1.329722;1.315849;
0.079560;0.999902;0.940744;0.591831;1.326942;1.314125;
0.079580;0.999902;0.938983;0.590593;1.324080;1.312381;
0.079600;0.999902;0.937183;0.589361;1.321140;1.310619;
0.079620;0.999902;0.935347;0.588139;1.318129;1.308839;
0.079640;0.999902;0.933480;0.586931;1.315053;1.307044;
0.079660;0.999902;0.931587;0.585740;1.311916;1.305233;
0.079680;0.999902;0.929674;0.584570;1.308726;1.303406;
0.079700;0.999902;0.927744;0.583425;1.305489;1.301563;
0.079720;0.999902;0.925804;0.582309;1.302212;1.299704;
0.079740;0.999902;0.923859;0.581225;1.298900;1.297829;
0.079760;0.999902;0.921915;0.580178;1.295561;1.295937;
0.079780;0.999902;0.919977;0.579171;1.292201;1.294026;
0.079800;0.999902;0.918052;0.578208;1.288827;1.292098;
0.079820;0.999902;0.916145;0.577293;1.285446;1.290149;
0.079840;0.999902;0.914261;0.576429;1.282065;1.288181;
0.079860;0.999903;0.912406;0.575620;1.278688;1.286191;
0.079880;0.999903;0.910587;0.574869;1.275324;1.284179;
0.079900;0.999903;0.908808;0.574180;1.271977;1.282145;
0.079920;0.999903;0.907074;0.573554;1.268654;1.280088;
0.079940;0.999903;0.905392;0.572996;1.265360;1.278006;
0.079960;0.999903;0.903766;0.572507;1.262100;1.275901;
0.079980;0.999903;0.902201;0.572091;1.258879;1.273771;
0.080000;0.999903;0.900701;0.571750;1.255702;1.271618;
0.080020;0.999903;0.899271;0.571485;1.252572;1.269440;
0.080040;0.999903;0.897915;0.571298;1.249493;1.267240;
0.080060;0.999903;0.896637;0.571191;1.246468;1.265017;
0.080080;0.999903;0.895440;0.571165;1.243500;1.262772;
0.080100;0.999903;0.894328;0.571222;1.240591;1.260507;
0.080120;0.999903;0.893303;0.571362;1.237743;1.258224;
0.080140;0.999903;0.892369;0.571585;1.234957;1.255925;
0.080160;0.999903;0.891527;0.571892;1.232234;1.253610;
0.080180;0.999903;0.890779;0.572283;1.229575;1.251284;
0.080200;0.999903;0.890127;0.572758;1.226979;1.248948;
0.080220;0.999903;0.889573;0.573316;1.224445;1.246605;
0.080240;0.999903;0.889117;0.573957;1.221974;1.244258;
0.080260;0.999903;0.888761;0.574679;1.219562;1.241911;
0.080280;0.999903;0.888504;0.575481;1.217209;1.239566;
0.080300;0.999903;0.888347;0.576363;1.214911;1.237228;
0.080320;0.999903;0.888289;0.577322;1.212668;1.234899;
0.080340;0.999903;0.888331;0.578356;1.210475;1.232583;
0.080360;0.999903;0.888472;0.579465;1.208330;1.230284;
0.080380;0.999903;0.888711;0.580644;1.206229;1.228006;
0.080400;0.999902;0.889046;0.581893;1.204169;1.225751;
0.080420;0.999902;0.889477;0.583208;1.202145;1.223524;
0.080440;0.999902;0.890002;0.584586;1.200154;1.221328;
0.080460;0.999902;0.890620;0.586026;1.198192;1.219165;
0.080480;0.999902;0.891329;0.587524;1.196254;1.217040;
0.080500;0.999902;0.892127;0.589077;1.194337;1.214954;
0.080520;0.999902;0.893012;0.590681;1.192436;1.212910;
0.080540;0.999902;0.893982;0.592335;1.190547;1.210911;
0.080560;0.999902;0.895035;0.594033;1.188666;1.208958;
0.080580;0.999902;0.896169;0.595774;1.186788;1.207052;
0.080600;0.999902;0.897381;0.597553;1.184911;1.205195;
0.080620;0.999902;0.898670;0.599368;1.183030;1.203387;
0.080640;0.999902;0.900032;0.601213;1.181141;1.201629;
0.080660;0.999902;0.901466;0.603087;1.179242;1.199920;
0.080680;0.999902;0.902970;0.604986;1.177329;1.198260;
0.080700;0.999902;0.904540;0.606905;1.175399;1.196648;
0.080720;0.999902;0.906174;0.608842;1.173450;1.195082;
0.080740;0.999902;0.907871;0.610792;1.171478;1.193560;
0.080760;0.999902;0.909627;0.612753;1.169483;1.192079;
0.080780;0.999901;0.911440;0.614720;1.167460;1.190637;
0.080800;0.999901;0.913308;0.616690;1.165410;1.189230;
0.080820;0.999901;0.915227;0.618660;1.163330;1.187854;
0.080840;0.999901;0.917196;0.620626;1.161220;1.186504;
0.080860;0.999901;0.919213;0.622584;1.159077;1.185177;
0.080880;0.999901;0.921273;0.624530;1.156902;1.183867;
0.080900;0.999901;0.923376;0.626463;1.154693;1.182569;
0.080920;0.999901;0.925517;0.628377;1.152450;1.181276;
0.080940;0.999901;0.927695;0.630269;1.150173;1.179983;
0.080960;0.999901;0.929906;0.632137;1.147860;1.178684;
0.080980;0.999901;0.932148;0.633976;1.145513;1.177372;
0.081000;0.999901;0.934417;0.635783;1.143131;1.176041;
0.081020;0.999901;0.936710;0.637555;1.140713;1.174683;
0.081040;0.999900;0.939025;0.639287;1.138260;1.173292;
0.081060;0.999900;0.941358;0.640978;1.135772;1.171862;
0.081080;0.999900;0.943705;0.642624;1.133248;1.170384;
0.081100;0.999900;0.946064;0.644220;1.130687;1.168853;
0.081120;0.999900;0.948429;0.645764;1.128090;1.167262;
0.081140;0.999900;0.950798;0.647253;1.125456;1.165603;
0.081160;0.999900;0.953167;0.648683;1.122785;1.163872;
0.081180;0.999900;0.955531;0.650051;1.120074;1.162060;
0.081200;0.999900;0.957887;0.651354;1.117324;1.160163;
0.081220;0.999900;0.960230;0.652589;1.114532;1.158175;
0.081240;0.999900;0.962556;0.653752;1.111697;1.156090;
0.081260;0.999900;0.964861;0.654841;1.108817;1.153903;
0.081280;0.999899;0.967139;0.655853;1.105890;1.151610;
0.081300;0.999899;0.969386;0.656784;1.102914;1.149205;
0.081320;0.999899;0.971598;0.657632;1.099885;1.146686;
0.081340;0.999899;0.973770;0.658394;1.096801;1.144049;
0.081360;0.999899;0.975896;0.659068;1.093658;1.141289;
0.081380;0.999899;0.977973;0.659650;1.090452;1.138406;
0.081400;0.999899;0.979994;0.660140;1.087181;1.135396;
0.081420;0.999899;0.981956;0.660535;1.083839;1.132257;
0.081440;0.999899;0.983852;0.660832;1.080423;1.128989;
0.081460;0.999899;0.985680;0.661030;1.076927;1.125589;
0.081480;0.999899;0.987432;0.661128;1.073347;1.122058;
0.081500;0.999899;0.989106;0.661123;1.069678;1.118395;
0.081520;0.999899;0.990695;0.661015;1.065916;1.114601;
0.081540;0.999899;0.992196;0.660802;1.062054;1.110674;
0.081560;0.999899;0.993604;0.660485;1.058088;1.106618;
0.081580;0.999899;0.994915;0.660063;1.054012;1.102431;
0.081600;0.999898;0.996125;0.659534;1.049822;1.098116;
0.081620;0.999898;0.997229;0.658901;1.045512;1.093675;
0.081640;0.999898;0.998225;0.658162;1.041077;1.089108;
0.081660;0.999898;0.999107;0.657319;1.036513;1.084419;
0.081680;0.999898;0.999874;0.656373;1.031814;1.079608;
0.081700;0.999898;1.000523;0.655325;1.026975;1.074678;
0.081720;0.999898;1.001050;0.654177;1.021994;1.069631;
0.081740;0.999898;1.001453;0.652930;1.016865;1.064470;
0.081760;0.999898;1.001730;0.651587;1.011585;1.059197;
0.081780;0.999898;1.001880;0.650150;1.006152;1.053813;
0.081800;0.999898;1.001900;0.648623;1.000561;1.048322;
0.081820;0.999898;1.001791;0.647008;0.994811;1.042725;
0.081840;0.999898;1.001550;0.645310;0.988899;1.037025;
0.081860;0.999898;1.001179;0.643530;0.982825;1.031222;
0.081880;0.999898;1.000676;0.641675;0.976586;1.025320;
0.081900;0.999898;1.000043;0.639747;0.970183;1.019320;
0.081920;0.999898;0.999279;0.637751;0.963616;1.013223;
0.081940;0.999898;0.998387;0.635693;0.956885;1.007030;
0.081960;0.999898;0.997368;0.633576;0.949992;1.000743;
0.081980;0.999898;0.996224;0.631406;0.942938;0.994363;
0.082000;0.999898;0.994957;0.629188;0.935725;0.987890;
0.082020;0.999898;0.993569;0.626927;0.928356;0.981326;
0.082040;0.999898;0.992064;0.624623;0.920834;0.974669;
0.082060;0.999898;0.990445;0.622293;0.913164;0.967922;
0.082080;0.999898;0.988716;0.619937;0.905349;0.961084;
0.082100;0.999898;0.986880;0.617560;0.897394;0.954154;
0.082120;0.999898;0.984943;0.615168;0.889306;0.947134;
0.082140;0.999898;0.982908;0.612767;0.881088;0.940022;
0.082160;0.999898;0.980780;0.610362;0.872748;0.932819;
