time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.100356;1.000250;10.785080;0.977133;2.794574;
1.100484;1.000249;10.785024;0.977221;2.795274;
1.100740;1.000248;10.784908;0.977396;2.796673;
1.101252;1.000245;10.784657;0.977742;2.799474;
1.102276;1.000240;10.784086;0.978420;2.805071;
1.104324;1.000229;10.782694;0.979722;2.816218;
1.108420;1.000208;10.779129;0.982125;2.838067;
1.112516;1.000187;10.774759;0.984284;2.859077;
1.116612;1.000167;10.769871;0.986229;2.878973;
1.120708;1.000146;10.764705;0.987986;2.897569;
1.124804;1.000126;10.759451;0.989578;2.914751;
1.128900;1.000106;10.754254;0.991026;2.930470;
1.132996;1.000086;10.749218;0.992347;2.944721;
1.141188;1.000046;10.739942;0.994688;2.969036;
1.149380;1.000007;10.731809;0.996685;2.988138;
1.157572;0.999968;10.724844;0.998411;3.002598;
1.165764;0.999930;10.718927;0.999926;3.013036;
1.173956;0.999892;10.713838;1.001277;3.020063;
1.182148;0.999854;10.709302;1.002499;3.024245;
1.190340;0.999817;10.705020;1.003621;3.026082;
1.206724;0.999744;10.695724;1.005660;3.024804;
1.223108;0.999672;10.684179;1.007488;3.018399;
1.239492;0.999602;10.668832;1.009175;3.008596;
1.255876;0.999534;10.648502;1.010767;2.996604;
1.272260;0.999468;10.622417;1.012295;2.983204;
1.288644;0.999407;10.590168;1.013775;2.968856;
1.305028;0.999349;10.551657;1.015220;2.953803;
1.337796;0.999249;10.457361;1.018025;2.921901;
1.370564;0.999171;10.342976;1.020724;2.887456;
1.403332;0.999120;10.213633;1.023316;2.850205;
1.436100;0.999097;10.075589;1.025793;2.809852;
1.468868;0.999104;9.935655;1.028144;2.766179;
1.501636;0.999139;9.800696;1.030355;2.719096;
1.534404;0.999200;9.677193;1.032415;2.668627;
1.567172;0.999285;9.570870;1.034314;2.614897;
1.599940;0.999389;9.486398;1.036043;2.558101;
1.632708;0.999506;9.427162;1.037596;2.498481;
1.665476;0.999633;9.395126;1.038969;2.436311;
1.731012;0.999880;9.409987;1.041165;2.305902;
1.789995;1.000078;9.502900;1.042518;2.182840;
1.848977;1.000229;9.649981;1.043292;2.056184;
1.907960;1.000319;9.824291;1.043513;1.927636;
1.966942;1.000344;9.997050;1.043216;1.798819;
2.025924;1.000311;10.142101;1.042446;1.671244;
2.084907;1.000237;10.239325;1.041236;1.546363;
2.143889;1.000139;10.279106;1.039656;1.425355;
2.202872;1.000040;10.260432;1.037724;1.309336;
2.261854;0.999958;10.191014;1.035449;1.199334;
2.320836;0.999909;10.085471;1.032843;1.096333;
2.379819;0.999903;9.962589;1.029913;1.001284;
2.438801;0.999940;9.842165;1.026671;0.915115;
2.497784;1.000016;9.741977;1.023139;0.838718;
2.556766;1.000120;9.675343;1.019349;0.772923;
2.615748;1.000240;9.649619;1.015344;0.718466;
2.674731;1.000358;9.665752;1.011174;0.675956;
2.733713;1.000462;9.718835;1.006898;0.645848;
2.792696;1.000541;9.799430;1.002581;0.628415;
2.851678;1.000586;9.895362;0.998290;0.623742;
2.910660;1.000595;9.993661;0.994094;0.631709;
2.969643;1.000570;10.082363;0.990058;0.651998;
3.028625;1.000517;10.151960;0.986242;0.684098;
3.087608;1.000445;10.196364;0.982697;0.727329;
3.146590;1.000362;10.213325;0.979460;0.780866;
3.205572;1.000279;10.204342;0.976560;0.843772;
3.264555;1.000205;10.174098;0.974011;0.915034;
3.323537;1.000145;10.129574;0.971822;0.993595;
3.382520;1.000104;10.078942;0.969995;1.078378;
3.441502;1.000080;10.030410;0.968526;1.168305;
3.500484;1.000073;9.991154;0.967416;1.262305;
3.559467;1.000078;9.966468;0.966660;1.359319;
3.618449;1.000088;9.959219;0.966259;1.458295;
3.677432;1.000097;9.969649;0.966210;1.558190;
3.736414;1.000099;9.995522;0.966513;1.657966;
3.795396;1.000090;10.032575;0.967165;1.756587;
3.854379;1.000066;10.075192;0.968164;1.853029;
3.913361;1.000027;10.117200;0.969502;1.946276;
3.972344;0.999976;10.152703;0.971168;2.035337;
4.031326;0.999914;10.176830;0.973147;2.119255;
4.090308;0.999848;10.186326;0.975417;2.197123;
4.149291;0.999782;10.179918;0.977948;2.268102;
4.208273;0.999723;10.158409;0.980707;2.331441;
4.267256;0.999674;10.124502;0.983654;2.386489;
4.326238;0.999641;10.082381;0.986748;2.432714;
4.385220;0.999624;10.037095;0.989943;2.469709;
4.444203;0.999623;9.993852;0.993198;2.497199;
4.503185;0.999636;9.957305;0.996469;2.515033;
4.562168;0.999661;9.930946;0.999719;2.523189;
4.680132;0.999723;9.912757;1.005974;2.511285;
4.798097;0.999781;9.931393;1.011743;2.463597;
4.916062;0.999820;9.965895;1.016823;2.383470;
5.022230;0.999836;9.991776;1.020660;2.287062;
5.117782;0.999842;9.999603;1.023427;2.183839;
5.203778;0.999848;9.990523;1.025299;2.080318;
5.289774;0.999862;9.968658;1.026540;1.969571;
5.367171;0.999885;9.943035;1.027092;1.865874;
5.444568;0.999920;9.918129;1.027098;1.760639;
5.521965;0.999964;9.899392;1.026561;1.656015;
5.599361;1.000014;9.890410;1.025497;1.554100;
5.669018;1.000059;9.891513;1.024114;1.466322;
5.738675;1.000102;9.900624;1.022361;1.383738;
5.808332;1.000138;9.915687;1.020275;1.307608;
5.877989;1.000166;9.933791;1.017900;1.239052;
5.947646;1.000186;9.951876;1.015285;1.179035;
6.017303;1.000199;9.967346;1.012481;1.128348;
6.086960;1.000206;9.978509;1.009539;1.087601;
6.156618;1.000209;9.984796;1.006511;1.057225;
6.226275;1.000210;9.986736;1.003448;1.037470;
6.295932;1.000211;9.985719;1.000397;1.028414;
6.435246;1.000213;9.984229;0.994565;1.041351;
6.560628;1.000214;9.988647;0.989792;1.086540;
6.673473;1.000207;10.000666;0.986053;1.151718;
6.775033;1.000193;10.017460;0.983258;1.227543;
