time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
8.709972;2.696848;4.328509;1.000019;4.000481;2.053813;0.774308;1.038900;2.672195;0.892857;
9.296093;2.690747;4.322515;1.000012;4.001172;2.035254;0.776935;1.038529;2.671972;0.892857;
9.882214;2.685914;4.316961;1.000008;4.000356;2.021507;0.778774;1.038256;2.672633;0.892857;
10.468335;2.682611;4.313351;1.000006;4.000091;2.011866;0.780088;1.038065;2.673707;0.892857;
11.054456;2.680535;4.311204;1.000004;4.000171;2.005524;0.780996;1.037938;2.674876;0.892857;
11.640578;2.679259;4.309822;1.000002;4.000150;2.001613;0.781566;1.037860;2.675954;0.892857;
12.226699;2.678537;4.308991;1.000001;4.000078;1.999405;0.781891;1.037816;2.676856;0.892857;
13.398941;2.677964;4.308305;1.000000;4.000018;1.997583;0.782175;1.037780;2.678101;0.892857;
14.571184;2.678057;4.308358;1.000000;3.999998;1.997784;0.782165;1.037784;2.678747;0.892857;
15.000000;2.678192;4.308489;1.000000;3.999995;1.998169;0.782115;1.037791;2.678855;0.892857;
