time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
0.000000;1.000000;10.104236;0.979159;1.488752;
0.000001;1.000000;10.104236;0.979159;1.488752;
0.000002;1.000000;10.104236;0.979158;1.488752;
0.000004;1.000000;10.104235;0.979158;1.488752;
0.000008;1.000000;10.104235;0.979157;1.488752;
0.000016;1.000000;10.104233;0.979156;1.488752;
0.000032;1.000000;10.104230;0.979153;1.488752;
0.000064;1.000000;10.104224;0.979147;1.488752;
0.000128;1.000000;10.104213;0.979135;1.488753;
0.000256;1.000000;10.104190;0.979111;1.488753;
0.000512;1.000000;10.104148;0.979064;1.488754;
0.001024;0.999999;10.104074;0.978971;1.488755;
0.002048;0.999999;10.103963;0.978790;1.488758;
0.004096;0.999997;10.103881;0.978442;1.488763;
0.008192;0.999994;10.104178;0.977803;1.488775;
0.016384;0.999989;10.106033;0.976718;1.488800;
0.032768;0.999977;10.111723;0.975110;1.488858;
0.049152;0.999965;10.117564;0.974053;1.488929;
0.065536;0.999952;10.121389;0.973343;1.489012;
0.081920;0.999939;10.122248;0.972844;1.489108;
0.098304;0.999926;10.119965;0.972471;1.489219;
0.131072;0.999903;10.107509;0.971898;1.489489;
0.163840;0.999883;10.086660;0.971476;1.489826;
0.229376;0.999861;10.033194;0.970775;1.490732;
0.294912;0.999862;9.974395;0.970184;1.491973;
0.360448;0.999884;9.922538;0.969629;1.493579;
0.425984;0.999924;9.886353;0.969085;1.495578;
0.491520;0.999974;9.870698;0.968548;1.497987;
0.622592;1.000060;9.895254;0.967520;1.504076;
0.753664;1.000104;9.965581;0.966594;1.511830;
0.884736;1.000093;10.038767;0.965832;1.521163;
1.000000;1.000051;10.076571;0.965340;1.530547;
1.000000;1.000051;8.792203;0.886838;1.530748;
1.000001;1.000051;8.792210;0.886837;1.530748;
1.000002;1.000051;8.792217;0.886836;1.530748;
1.000004;1.000051;8.792230;0.886835;1.530748;
1.000008;1.000051;8.792257;0.886832;1.530749;
1.000016;1.000051;8.792311;0.886826;1.530749;
1.000032;1.000051;8.792419;0.886815;1.530751;
1.000064;1.000051;8.792635;0.886792;1.530754;
1.000128;1.000052;8.793066;0.886747;1.530760;
1.000256;1.000053;8.793930;0.886656;1.530772;
1.000512;1.000055;8.795662;0.886476;1.530797;
1.001024;1.000058;8.799136;0.886119;1.530846;
1.002048;1.000066;8.806126;0.885421;1.530945;
1.004096;1.000082;8.820249;0.884082;1.531143;
1.008192;1.000112;8.848894;0.881619;1.531543;
1.016384;1.000170;8.906753;0.877413;1.532352;
1.024576;1.000224;8.964402;0.874023;1.533177;
1.032768;1.000276;9.020871;0.871274;1.534017;
1.040960;1.000325;9.075591;0.869025;1.534873;
1.049152;1.000370;9.128314;0.867164;1.535745;
1.057344;1.000413;9.179014;0.865602;1.536634;
1.073728;1.000491;9.275112;0.863074;1.538464;
1.090112;1.000559;9.365328;0.861145;1.540366;
1.100000;1.000595;9.417652;0.860168;1.541550;
1.100000;1.000595;10.804947;0.936843;1.541353;
1.100001;1.000595;10.804946;0.936844;1.541353;
1.100002;1.000595;10.804945;0.936844;1.541353;
1.100004;1.000595;10.804943;0.936845;1.541354;
1.100008;1.000595;10.804940;0.936848;1.541354;
1.100016;1.000595;10.804933;0.936853;1.541355;
1.100032;1.000595;10.804919;0.936863;1.541357;
1.100064;1.000594;10.804891;0.936884;1.541360;
1.100128;1.000594;10.804836;0.936924;1.541367;
1.100256;1.000593;10.804723;0.937005;1.541382;
1.100512;1.000592;10.804492;0.937166;1.541410;
1.101024;1.000589;10.804011;0.937485;1.541467;
1.102048;1.000584;10.802971;0.938107;1.541581;
1.104096;1.000573;10.800615;0.939297;1.541810;
1.108192;1.000551;10.795014;0.941473;1.542270;
1.116384;1.000508;10.781555;0.945139;1.543196;
1.124576;1.000466;10.766299;0.948026;1.544132;
1.132768;1.000425;10.750562;0.950299;1.545078;
1.140960;1.000384;10.735203;0.952093;1.546032;
1.149152;1.000345;10.720683;0.953514;1.546996;
1.165536;1.000268;10.694607;0.955621;1.548949;
1.181920;1.000195;10.671542;0.956983;1.550936;
1.198304;1.000124;10.650148;0.957873;1.552955;
1.214688;1.000055;10.628858;0.958471;1.555007;
1.231072;0.999990;10.606196;0.958892;1.557089;
1.247456;0.999927;10.580998;0.959205;1.559200;
1.280224;0.999812;10.519841;0.959694;1.563503;
1.312992;0.999712;10.443863;0.960068;1.567909;
1.345760;0.999631;10.353993;0.960402;1.572406;
1.378528;0.999571;10.253098;0.960724;1.576985;
1.444064;0.999517;10.041705;0.961354;1.586333;
1.503046;0.999543;9.859407;0.961880;1.594921;
1.562029;0.999629;9.709597;0.962344;1.603613;
1.621011;0.999758;9.610463;0.962734;1.612353;
1.679993;0.999910;9.571785;0.963047;1.621083;
1.738976;1.000061;9.594044;0.963304;1.629755;
1.856941;1.000273;9.765667;0.963727;1.646698;
1.958315;1.000330;9.986010;0.964079;1.660697;
2.049553;1.000271;10.171378;0.964483;1.672712;
2.099594;1.000191;10.238880;0.964793;1.678926;
2.149635;1.000099;10.274210;0.965166;1.684931;
2.199676;1.000007;10.277910;0.965601;1.690702;
2.299758;0.999850;10.228246;0.966579;1.701649;
2.389831;0.999758;10.124579;0.967560;1.710692;
2.485016;0.999762;10.001034;0.968617;1.718888;
2.562847;0.999802;9.927632;0.969437;1.724952;
2.640678;0.999859;9.888946;0.970205;1.730379;
2.718509;0.999918;9.883635;0.970932;1.735183;
2.874170;1.000007;9.923634;0.972331;1.743381;
3.008286;1.000032;9.994065;0.973500;1.748679;
3.142402;1.000007;10.054874;0.974688;1.752345;
3.276519;0.999954;10.077069;0.975920;1.754464;
3.410635;0.999903;10.055205;0.977184;1.755139;
3.544751;0.999883;10.006509;0.978441;1.754493;
3.678867;0.999898;9.964237;0.979628;1.752660;
3.812983;0.999934;9.946338;0.980716;1.749762;
3.947099;0.999971;9.957809;0.981703;1.745913;
4.081215;0.999990;9.988338;0.982600;1.741239;
4.215331;0.999985;10.017070;0.983436;1.735862;
4.349447;0.999965;10.028588;0.984228;1.729895;
4.483563;0.999945;10.019416;0.984977;1.723446;
