time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
2.924756;1.000113;9.915764;0.997082;1.801316;
3.029512;1.000120;10.032699;0.997601;1.783898;
3.134267;1.000066;10.117379;0.998048;1.766972;
3.239022;0.999984;10.145070;0.998454;1.750690;
3.343777;0.999908;10.114047;0.998841;1.735129;
3.448532;0.999864;10.044194;0.999172;1.720343;
3.553287;0.999867;9.965470;0.999401;1.706368;
3.658042;0.999909;9.906205;0.999503;1.693246;
3.762797;0.999973;9.884054;0.999471;1.681022;
3.867552;1.000035;9.901439;0.999315;1.669749;
3.972307;1.000076;9.946860;0.999059;1.659473;
4.077063;1.000086;10.000900;0.998741;1.650223;
4.181818;1.000067;10.044026;0.998397;1.642006;
4.286573;1.000031;10.063239;0.998054;1.634803;
4.391328;0.999994;10.055551;0.997720;1.628571;
4.496083;0.999969;10.027578;0.997388;1.623254;
4.645379;0.999967;9.981527;0.996886;1.617126;
4.794675;0.999991;9.950895;0.996336;1.612556;
4.943971;1.000026;9.948227;0.995736;1.609425;
5.093267;1.000052;9.968587;0.995110;1.607609;
5.294723;1.000054;10.006381;0.994287;1.607010;
5.496179;1.000031;10.024441;0.993543;1.608214;
5.697635;1.000007;10.016029;0.992910;1.610833;
5.899091;0.999999;9.996200;0.992363;1.614489;
6.100547;1.000008;9.983745;0.991879;1.618850;
6.302003;1.000019;9.985896;0.991453;1.623642;
6.503459;1.000022;9.996535;0.991097;1.628641;
6.906370;1.000011;10.005746;0.990629;1.638333;
7.248990;1.000001;10.001562;0.990450;1.645815;
7.591609;0.999999;9.996124;0.990419;1.652108;
7.934229;1.000000;9.995065;0.990487;1.657008;
8.276849;1.000000;9.997142;0.990624;1.660500;
8.619468;0.999998;9.998630;0.990803;1.662687;
8.962088;0.999996;9.998171;0.990999;1.663744;
9.647327;0.999996;9.996666;0.991347;1.663626;
10.000000;0.999997;9.996504;0.991493;1.662628;
