time;L_circuit_vBusA;L_circuit_vBusB;L_circuit_vBusC;L_circuit_iGenA;L_circuit_iGenB;L_circuit_iGenC;L_circuit_Wr;L_circuit_dtheta;L_circuit_Te;
0.793720;-0.615610;-0.669631;1.285215;0.149394;0.167759;-0.314860;0.999114;1.922829;0.610424;
0.793740;-0.608508;-0.676512;1.284993;0.147637;0.169417;-0.314762;0.999114;1.922823;0.610369;
0.793760;-0.601381;-0.683365;1.284720;0.145874;0.171068;-0.314651;0.999114;1.922818;0.610314;
0.793780;-0.594231;-0.690192;1.284396;0.144106;0.172712;-0.314527;0.999114;1.922812;0.610259;
0.793800;-0.587056;-0.696992;1.284021;0.142333;0.174349;-0.314392;0.999114;1.922807;0.610204;
0.793820;-0.579859;-0.703764;1.283596;0.140554;0.175979;-0.314243;0.999114;1.922801;0.610149;
0.793840;-0.572639;-0.710508;1.283120;0.138770;0.177602;-0.314083;0.999114;1.922796;0.610094;
0.793860;-0.565396;-0.717224;1.282593;0.136980;0.179218;-0.313910;0.999114;1.922790;0.610038;
0.793880;-0.558130;-0.723912;1.282015;0.135185;0.180827;-0.313725;0.999114;1.922784;0.609983;
0.793900;-0.550843;-0.730571;1.281387;0.133385;0.182429;-0.313527;0.999114;1.922779;0.609928;
0.793920;-0.543534;-0.737201;1.280708;0.131580;0.184024;-0.313317;0.999114;1.922773;0.609872;
0.793940;-0.536203;-0.743802;1.279978;0.129770;0.185611;-0.313095;0.999114;1.922768;0.609816;
0.793960;-0.528851;-0.750374;1.279198;0.127955;0.187190;-0.312860;0.999114;1.922762;0.609761;
0.793980;-0.521479;-0.756916;1.278368;0.126135;0.188763;-0.312613;0.999114;1.922757;0.609705;
0.794000;-0.514086;-0.763428;1.277487;0.124311;0.190327;-0.312354;0.999114;1.922751;0.609649;
0.794020;-0.506673;-0.769910;1.276557;0.122481;0.191884;-0.312082;0.999114;1.922745;0.609593;
0.794040;-0.499241;-0.776361;1.275575;0.120647;0.193434;-0.311798;0.999114;1.922740;0.609537;
0.794060;-0.491789;-0.782782;1.274544;0.118809;0.194976;-0.311502;0.999114;1.922734;0.609481;
0.794080;-0.484317;-0.789172;1.273463;0.116966;0.196510;-0.311193;0.999114;1.922729;0.609425;
0.794100;-0.476827;-0.795530;1.272331;0.115118;0.198036;-0.310873;0.999114;1.922723;0.609369;
0.794120;-0.469319;-0.801857;1.271149;0.113266;0.199554;-0.310540;0.999114;1.922718;0.609313;
0.794140;-0.461792;-0.808153;1.269918;0.111410;0.201065;-0.310195;0.999114;1.922712;0.609257;
0.794160;-0.454247;-0.814416;1.268636;0.109550;0.202567;-0.309837;0.999114;1.922706;0.609201;
0.794180;-0.446685;-0.820647;1.267305;0.107686;0.204061;-0.309468;0.999114;1.922701;0.609144;
0.794200;-0.439105;-0.826846;1.265924;0.105817;0.205547;-0.309086;0.999114;1.922695;0.609088;
0.794220;-0.431507;-0.833012;1.264493;0.103945;0.207025;-0.308692;0.999114;1.922690;0.609032;
0.794240;-0.423893;-0.839145;1.263012;0.102068;0.208495;-0.308286;0.999114;1.922684;0.608976;
0.794260;-0.416263;-0.845245;1.261481;0.100188;0.209956;-0.307868;0.999114;1.922679;0.608919;
0.794280;-0.408616;-0.851311;1.259901;0.098305;0.211409;-0.307437;0.999114;1.922673;0.608863;
0.794300;-0.400952;-0.857345;1.258271;0.096417;0.212853;-0.306995;0.999114;1.922667;0.608807;
0.794320;-0.393273;-0.863344;1.256591;0.094526;0.214289;-0.306541;0.999114;1.922662;0.608750;
0.794340;-0.385579;-0.869309;1.254861;0.092631;0.215717;-0.306074;0.999114;1.922656;0.608694;
0.794360;-0.377868;-0.875240;1.253082;0.090733;0.217136;-0.305595;0.999114;1.922651;0.608637;
0.794380;-0.370143;-0.881137;1.251254;0.088832;0.218546;-0.305105;0.999114;1.922645;0.608581;
0.794400;-0.362403;-0.886999;1.249376;0.086927;0.219947;-0.304602;0.999114;1.922640;0.608524;
0.794420;-0.354648;-0.892826;1.247448;0.085019;0.221340;-0.304088;0.999114;1.922634;0.608468;
0.794440;-0.346879;-0.898618;1.245471;0.083108;0.222724;-0.303561;0.999114;1.922628;0.608412;
0.794460;-0.339096;-0.904375;1.243445;0.081194;0.224099;-0.303023;0.999114;1.922623;0.608355;
0.794480;-0.331299;-0.910096;1.241369;0.079277;0.225465;-0.302472;0.999113;1.922617;0.608299;
0.794500;-0.323489;-0.915782;1.239244;0.077357;0.226822;-0.301910;0.999113;1.922612;0.608242;
0.794520;-0.315666;-0.921431;1.237070;0.075435;0.228170;-0.301336;0.999113;1.922606;0.608185;
0.794540;-0.307830;-0.927044;1.234848;0.073509;0.229509;-0.300750;0.999113;1.922601;0.608129;
0.794560;-0.299981;-0.932621;1.232576;0.071581;0.230839;-0.300152;0.999113;1.922595;0.608072;
0.794580;-0.292121;-0.938161;1.230255;0.069650;0.232159;-0.299542;0.999113;1.922590;0.608016;
0.794600;-0.284248;-0.943664;1.227886;0.067717;0.233471;-0.298921;0.999113;1.922584;0.607959;
0.794620;-0.276364;-0.949130;1.225468;0.065781;0.234773;-0.298287;0.999113;1.922578;0.607903;
0.794640;-0.268469;-0.954559;1.223002;0.063842;0.236065;-0.297642;0.999113;1.922573;0.607846;
0.794660;-0.260564;-0.959950;1.220488;0.061902;0.237348;-0.296986;0.999113;1.922567;0.607789;
0.794680;-0.252648;-0.965304;1.217925;0.059959;0.238622;-0.296317;0.999113;1.922562;0.607733;
0.794700;-0.244721;-0.970619;1.215314;0.058014;0.239886;-0.295637;0.999113;1.922556;0.607676;
0.794720;-0.236786;-0.975896;1.212655;0.056067;0.241141;-0.294945;0.999113;1.922551;0.607620;
0.794740;-0.228841;-0.981135;1.209949;0.054118;0.242386;-0.294242;0.999113;1.922545;0.607563;
0.794760;-0.220887;-0.986335;1.207195;0.052167;0.243621;-0.293527;0.999113;1.922539;0.607506;
0.794780;-0.212924;-0.991495;1.204393;0.050215;0.244847;-0.292800;0.999113;1.922534;0.607450;
0.794800;-0.204953;-0.996617;1.201544;0.048260;0.246063;-0.292062;0.999113;1.922528;0.607393;
0.794820;-0.196974;-1.001700;1.198648;0.046304;0.247269;-0.291313;0.999113;1.922523;0.607336;
0.794840;-0.188988;-1.006743;1.195704;0.044347;0.248465;-0.290552;0.999113;1.922517;0.607280;
0.794860;-0.180994;-1.011746;1.192714;0.042387;0.249651;-0.289780;0.999113;1.922512;0.607223;
0.794880;-0.172994;-1.016709;1.189676;0.040427;0.250827;-0.288996;0.999113;1.922506;0.607167;
0.794900;-0.164986;-1.021632;1.186592;0.038465;0.251994;-0.288201;0.999113;1.922500;0.607110;
0.794920;-0.156973;-1.026514;1.183461;0.036502;0.253150;-0.287394;0.999113;1.922495;0.607053;
0.794940;-0.148953;-1.031356;1.180283;0.034537;0.254296;-0.286577;0.999113;1.922489;0.606997;
0.794960;-0.140928;-1.036158;1.177059;0.032572;0.255432;-0.285748;0.999113;1.922484;0.606940;
0.794980;-0.132897;-1.040918;1.173788;0.030605;0.256558;-0.284907;0.999113;1.922478;0.606884;
0.795000;-0.124861;-1.045637;1.170472;0.028638;0.257673;-0.284056;0.999113;1.922473;0.606827;
0.795020;-0.116820;-1.050315;1.167109;0.026669;0.258778;-0.283194;0.999113;1.922467;0.606771;
0.795040;-0.108774;-1.054952;1.163700;0.024700;0.259873;-0.282320;0.999113;1.922461;0.606714;
0.795060;-0.100724;-1.059547;1.160245;0.022730;0.260958;-0.281435;0.999113;1.922456;0.606658;
0.795080;-0.092670;-1.064100;1.156744;0.020760;0.262032;-0.280539;0.999113;1.922450;0.606601;
0.795100;-0.084612;-1.068611;1.153197;0.018789;0.263095;-0.279633;0.999113;1.922445;0.606545;
0.795120;-0.076551;-1.073080;1.149605;0.016817;0.264149;-0.278715;0.999113;1.922439;0.606489;
0.795140;-0.068487;-1.077506;1.145967;0.014845;0.265191;-0.277786;0.999113;1.922434;0.606432;
0.795160;-0.060419;-1.081891;1.142284;0.012873;0.266223;-0.276846;0.999113;1.922428;0.606376;
0.795180;-0.052349;-1.086232;1.138555;0.010901;0.267245;-0.275896;0.999113;1.922422;0.606320;
0.795200;-0.044277;-1.090531;1.134782;0.008928;0.268255;-0.274935;0.999113;1.922417;0.606263;
0.795220;-0.036203;-1.094786;1.130963;0.006955;0.269255;-0.273962;0.999113;1.922411;0.606207;
0.795240;-0.028127;-1.098999;1.127100;0.004983;0.270244;-0.272979;0.999113;1.922406;0.606151;
0.795260;-0.020050;-1.103168;1.123192;0.003010;0.271223;-0.271986;0.999113;1.922400;0.606095;
0.795280;-0.011972;-1.107293;1.119239;0.001037;0.272191;-0.270982;0.999113;1.922395;0.606039;
0.795300;-0.003893;-1.111375;1.115242;-0.000935;0.273147;-0.269967;0.999113;1.922389;0.605983;
0.795320;0.004185;-1.115413;1.111201;-0.002907;0.274093;-0.268941;0.999113;1.922383;0.605926;
0.795340;0.012264;-1.119407;1.107117;-0.004879;0.275028;-0.267905;0.999113;1.922378;0.605870;
0.795360;0.020343;-1.123357;1.102988;-0.006850;0.275952;-0.266858;0.999113;1.922372;0.605814;
0.795380;0.028420;-1.127262;1.098816;-0.008821;0.276866;-0.265801;0.999113;1.922367;0.605758;
0.795400;0.036496;-1.131123;1.094600;-0.010791;0.277768;-0.264734;0.999113;1.922361;0.605703;
0.795420;0.044571;-1.134939;1.090341;-0.012761;0.278659;-0.263656;0.999113;1.922356;0.605647;
0.795440;0.052644;-1.138710;1.086040;-0.014729;0.279538;-0.262567;0.999113;1.922350;0.605591;
0.795460;0.060715;-1.142436;1.081695;-0.016697;0.280407;-0.261469;0.999113;1.922344;0.605535;
0.795480;0.068783;-1.146117;1.077308;-0.018664;0.281265;-0.260360;0.999113;1.922339;0.605479;
0.795500;0.076848;-1.149752;1.072878;-0.020630;0.282111;-0.259241;0.999113;1.922333;0.605424;
0.795520;0.084909;-1.153342;1.068407;-0.022595;0.282946;-0.258111;0.999113;1.922328;0.605368;
0.795540;0.092967;-1.156886;1.063893;-0.024559;0.283770;-0.256972;0.999113;1.922322;0.605313;
0.795560;0.101021;-1.160385;1.059337;-0.026522;0.284582;-0.255822;0.999113;1.922317;0.605257;
0.795580;0.109071;-1.163837;1.054740;-0.028483;0.285384;-0.254663;0.999113;1.922311;0.605202;
0.795600;0.117116;-1.167243;1.050102;-0.030443;0.286173;-0.253493;0.999113;1.922305;0.605146;
0.795620;0.125156;-1.170603;1.045422;-0.032402;0.286952;-0.252314;0.999113;1.922300;0.605091;
0.795640;0.133190;-1.173917;1.040701;-0.034359;0.287719;-0.251124;0.999113;1.922294;0.605036;
0.795660;0.141219;-1.177184;1.035939;-0.036314;0.288475;-0.249925;0.999113;1.922289;0.604981;
0.795680;0.149243;-1.180405;1.031136;-0.038268;0.289219;-0.248716;0.999113;1.922283;0.604926;
0.795700;0.157260;-1.183579;1.026293;-0.040220;0.289951;-0.247497;0.999113;1.922277;0.604871;
0.795720;0.165270;-1.186706;1.021410;-0.042170;0.290672;-0.246269;0.999113;1.922272;0.604816;
0.795740;0.173274;-1.189786;1.016486;-0.044118;0.291382;-0.245031;0.999113;1.922266;0.604761;
0.795760;0.181271;-1.192819;1.011522;-0.046064;0.292080;-0.243783;0.999113;1.922261;0.604707;
0.795780;0.189261;-1.195805;1.006518;-0.048009;0.292766;-0.242526;0.999113;1.922255;0.604652;
0.795800;0.197243;-1.198743;1.001474;-0.049951;0.293440;-0.241259;0.999113;1.922250;0.604598;
0.795820;0.205217;-1.201634;0.996391;-0.051890;0.294103;-0.239982;0.999113;1.922244;0.604544;
0.795840;0.213184;-1.204478;0.991269;-0.053828;0.294755;-0.238697;0.999113;1.922238;0.604489;
0.795860;0.221142;-1.207274;0.986107;-0.055763;0.295394;-0.237402;0.999113;1.922233;0.604435;
0.795880;0.229091;-1.210023;0.980906;-0.057695;0.296022;-0.236098;0.999113;1.922227;0.604381;
0.795900;0.237031;-1.212724;0.975666;-0.059626;0.296638;-0.234784;0.999113;1.922222;0.604327;
0.795920;0.244962;-1.215377;0.970388;-0.061553;0.297242;-0.233461;0.999113;1.922216;0.604273;
0.795940;0.252884;-1.217981;0.965071;-0.063478;0.297834;-0.232129;0.999113;1.922211;0.604220;
0.795960;0.260796;-1.220538;0.959716;-0.065400;0.298415;-0.230788;0.999113;1.922205;0.604166;
0.795980;0.268698;-1.223047;0.954323;-0.067319;0.298984;-0.229438;0.999113;1.922199;0.604113;
0.796000;0.276589;-1.225508;0.948893;-0.069236;0.299540;-0.228079;0.999113;1.922194;0.604059;
0.796020;0.284469;-1.227920;0.943424;-0.071149;0.300085;-0.226711;0.999113;1.922188;0.604006;
0.796040;0.292339;-1.230284;0.937919;-0.073060;0.300618;-0.225334;0.999113;1.922183;0.603953;
0.796060;0.300197;-1.232599;0.932376;-0.074967;0.301139;-0.223949;0.999113;1.922177;0.603900;
0.796080;0.308043;-1.234865;0.926796;-0.076871;0.301648;-0.222554;0.999113;1.922172;0.603848;
0.796100;0.315877;-1.237083;0.921180;-0.078772;0.302145;-0.221151;0.999113;1.922166;0.603795;
0.796120;0.323699;-1.239252;0.915528;-0.080670;0.302630;-0.219739;0.999113;1.922160;0.603742;
0.796140;0.331508;-1.241373;0.909839;-0.082564;0.303103;-0.218318;0.999113;1.922155;0.603690;
0.796160;0.339304;-1.243444;0.904114;-0.084454;0.303564;-0.216889;0.999113;1.922149;0.603638;
0.796180;0.347086;-1.245466;0.898354;-0.086341;0.304013;-0.215452;0.999113;1.922144;0.603586;
0.796200;0.354854;-1.247439;0.892559;-0.088225;0.304450;-0.214006;0.999113;1.922138;0.603534;
0.796220;0.362609;-1.249363;0.886728;-0.090104;0.304875;-0.212551;0.999113;1.922133;0.603482;
0.796240;0.370349;-1.251237;0.880862;-0.091980;0.305287;-0.211089;0.999113;1.922127;0.603430;
0.796260;0.378074;-1.253062;0.874962;-0.093852;0.305688;-0.209618;0.999113;1.922121;0.603379;
0.796280;0.385784;-1.254837;0.869028;-0.095721;0.306076;-0.208139;0.999113;1.922116;0.603328;
0.796300;0.393478;-1.256563;0.863059;-0.097585;0.306453;-0.206651;0.999113;1.922110;0.603277;
0.796320;0.401157;-1.258239;0.857057;-0.099445;0.306817;-0.205156;0.999113;1.922105;0.603226;
0.796340;0.408820;-1.259866;0.851020;-0.101300;0.307168;-0.203652;0.999113;1.922099;0.603175;
0.796360;0.416466;-1.261443;0.844951;-0.103152;0.307508;-0.202141;0.999113;1.922094;0.603124;
0.796380;0.424096;-1.262970;0.838848;-0.104999;0.307835;-0.200622;0.999113;1.922088;0.603074;
0.796400;0.431709;-1.264447;0.832712;-0.106842;0.308151;-0.199095;0.999113;1.922082;0.603023;
0.796420;0.439305;-1.265874;0.826544;-0.108681;0.308453;-0.197560;0.999113;1.922077;0.602973;
0.796440;0.446883;-1.267251;0.820343;-0.110514;0.308744;-0.196017;0.999113;1.922071;0.602923;
0.796460;0.454444;-1.268579;0.814109;-0.112344;0.309022;-0.194467;0.999113;1.922066;0.602873;
0.796480;0.461986;-1.269856;0.807844;-0.114168;0.309289;-0.192909;0.999113;1.922060;0.602823;
0.796500;0.469511;-1.271083;0.801547;-0.115988;0.309542;-0.191344;0.999113;1.922055;0.602774;
0.796520;0.477017;-1.272260;0.795218;-0.117803;0.309784;-0.189771;0.999113;1.922049;0.602724;
0.796540;0.484504;-1.273387;0.788857;-0.119613;0.310013;-0.188190;0.999113;1.922043;0.602675;
0.796560;0.491973;-1.274464;0.782466;-0.121418;0.310230;-0.186603;0.999113;1.922038;0.602626;
0.796580;0.499422;-1.275491;0.776043;-0.123218;0.310434;-0.185008;0.999113;1.922032;0.602577;
0.796600;0.506852;-1.276467;0.769590;-0.125013;0.310627;-0.183406;0.999113;1.922027;0.602528;
0.796620;0.514262;-1.277393;0.763106;-0.126802;0.310807;-0.181797;0.999113;1.922021;0.602479;
0.796640;0.521652;-1.278269;0.756592;-0.128587;0.310974;-0.180180;0.999113;1.922016;0.602431;
0.796660;0.529021;-1.279095;0.750048;-0.130366;0.311129;-0.178557;0.999113;1.922010;0.602382;
0.796680;0.536370;-1.279870;0.743474;-0.132140;0.311272;-0.176927;0.999113;1.922004;0.602334;
0.796700;0.543699;-1.280595;0.736871;-0.133908;0.311402;-0.175290;0.999113;1.921999;0.602286;
0.796720;0.551006;-1.281270;0.730238;-0.135670;0.311520;-0.173646;0.999113;1.921993;0.602238;
0.796740;0.558291;-1.281894;0.723577;-0.137427;0.311626;-0.171995;0.999113;1.921988;0.602190;
0.796760;0.565555;-1.282467;0.716887;-0.139179;0.311719;-0.170337;0.999113;1.921982;0.602143;
0.796780;0.572797;-1.282990;0.710168;-0.140924;0.311800;-0.168673;0.999113;1.921977;0.602095;
0.796800;0.580016;-1.283463;0.703421;-0.142664;0.311868;-0.167002;0.999113;1.921971;0.602048;
0.796820;0.587213;-1.283885;0.696647;-0.144398;0.311925;-0.165325;0.999113;1.921965;0.602001;
0.796840;0.594386;-1.284257;0.689845;-0.146126;0.311968;-0.163642;0.999113;1.921960;0.601954;
0.796860;0.601536;-1.284577;0.683015;-0.147847;0.311999;-0.161952;0.999113;1.921954;0.601907;
0.796880;0.608663;-1.284848;0.676159;-0.149563;0.312018;-0.160255;0.999113;1.921949;0.601861;
0.796900;0.615765;-1.285067;0.669276;-0.151273;0.312025;-0.158553;0.999113;1.921943;0.601814;
0.796920;0.622843;-1.285236;0.662367;-0.152976;0.312019;-0.156844;0.999113;1.921938;0.601768;
0.796940;0.629897;-1.285354;0.655432;-0.154673;0.312000;-0.155129;0.999113;1.921932;0.601722;
0.796960;0.636925;-1.285422;0.648471;-0.156364;0.311970;-0.153408;0.999113;1.921926;0.601676;
0.796980;0.643929;-1.285438;0.641484;-0.158048;0.311927;-0.151681;0.999113;1.921921;0.601630;
0.797000;0.650906;-1.285404;0.634473;-0.159726;0.311871;-0.149949;0.999113;1.921915;0.601584;
0.797020;0.657858;-1.285320;0.627436;-0.161397;0.311803;-0.148210;0.999113;1.921910;0.601539;
0.797040;0.664784;-1.285184;0.620375;-0.163062;0.311723;-0.146466;0.999113;1.921904;0.601494;
0.797060;0.671683;-1.284998;0.613289;-0.164719;0.311630;-0.144716;0.999113;1.921899;0.601448;
0.797080;0.678555;-1.284761;0.606180;-0.166370;0.311525;-0.142960;0.999113;1.921893;0.601403;
0.797100;0.685401;-1.284473;0.599047;-0.168015;0.311407;-0.141199;0.999113;1.921887;0.601359;
0.797120;0.692219;-1.284134;0.591890;-0.169652;0.311278;-0.139433;0.999113;1.921882;0.601314;
0.797140;0.699010;-1.283745;0.584710;-0.171282;0.311135;-0.137661;0.999113;1.921876;0.601269;
0.797160;0.705773;-1.283305;0.577507;-0.172906;0.310981;-0.135883;0.999113;1.921871;0.601225;
0.797180;0.712508;-1.282814;0.570281;-0.174522;0.310814;-0.134101;0.999113;1.921865;0.601181;
0.797200;0.719214;-1.282273;0.563033;-0.176131;0.310634;-0.132313;0.999113;1.921860;0.601137;
0.797220;0.725893;-1.281681;0.555763;-0.177732;0.310443;-0.130520;0.999113;1.921854;0.601093;
0.797240;0.732542;-1.281038;0.548470;-0.179327;0.310239;-0.128722;0.999113;1.921848;0.601049;
0.797260;0.739163;-1.280345;0.541156;-0.180914;0.310022;-0.126919;0.999113;1.921843;0.601005;
0.797280;0.745754;-1.279601;0.533821;-0.182493;0.309794;-0.125112;0.999113;1.921837;0.600962;
0.797300;0.752317;-1.278807;0.526465;-0.184066;0.309553;-0.123299;0.999113;1.921832;0.600919;
0.797320;0.758849;-1.277962;0.519087;-0.185630;0.309299;-0.121482;0.999113;1.921826;0.600875;
0.797340;0.765352;-1.277067;0.511690;-0.187187;0.309034;-0.119660;0.999113;1.921821;0.600832;
0.797360;0.771824;-1.276121;0.504271;-0.188737;0.308756;-0.117833;0.999113;1.921815;0.600790;
0.797380;0.778267;-1.275125;0.496833;-0.190278;0.308466;-0.116002;0.999113;1.921809;0.600747;
0.797400;0.784678;-1.274079;0.489375;-0.191812;0.308164;-0.114167;0.999113;1.921804;0.600705;
0.797420;0.791059;-1.272982;0.481898;-0.193338;0.307849;-0.112327;0.999113;1.921798;0.600662;
0.797440;0.797409;-1.271836;0.474401;-0.194856;0.307522;-0.110482;0.999113;1.921793;0.600620;
0.797460;0.803727;-1.270639;0.466886;-0.196366;0.307183;-0.108634;0.999113;1.921787;0.600578;
0.797480;0.810014;-1.269392;0.459352;-0.197868;0.306832;-0.106781;0.999113;1.921782;0.600537;
0.797500;0.816269;-1.268095;0.451800;-0.199362;0.306468;-0.104924;0.999113;1.921776;0.600495;
0.797520;0.822492;-1.266747;0.444230;-0.200848;0.306093;-0.103063;0.999113;1.921770;0.600454;
0.797540;0.828683;-1.265350;0.436642;-0.202326;0.305705;-0.101198;0.999113;1.921765;0.600412;
0.797560;0.834840;-1.263903;0.429037;-0.203795;0.305305;-0.099330;0.999113;1.921759;0.600372;
0.797580;0.840965;-1.262406;0.421415;-0.205256;0.304893;-0.097457;0.999113;1.921754;0.600331;
0.797600;0.847057;-1.260859;0.413777;-0.206709;0.304469;-0.095581;0.999113;1.921748;0.600290;
0.797620;0.853115;-1.259262;0.406122;-0.208154;0.304033;-0.093701;0.999113;1.921743;0.600250;
0.797640;0.859139;-1.257616;0.398452;-0.209589;0.303585;-0.091817;0.999113;1.921737;0.600210;
0.797660;0.865129;-1.255919;0.390765;-0.211017;0.303125;-0.089930;0.999113;1.921731;0.600170;
0.797680;0.871085;-1.254173;0.383063;-0.212436;0.302652;-0.088040;0.999113;1.921726;0.600130;
0.797700;0.877006;-1.252378;0.375347;-0.213846;0.302168;-0.086146;0.999113;1.921720;0.600091;
0.797720;0.882892;-1.250533;0.367616;-0.215247;0.301672;-0.084249;0.999113;1.921715;0.600052;
0.797740;0.888743;-1.248638;0.359870;-0.216640;0.301164;-0.082349;0.999113;1.921709;0.600013;
0.797760;0.894559;-1.246694;0.352110;-0.218024;0.300644;-0.080445;0.999113;1.921704;0.599974;
0.797780;0.900339;-1.244701;0.344337;-0.219399;0.300112;-0.078539;0.999113;1.921698;0.599936;
0.797800;0.906083;-1.242658;0.336550;-0.220765;0.299568;-0.076629;0.999113;1.921692;0.599897;
0.797820;0.911791;-1.240567;0.328750;-0.222122;0.299012;-0.074717;0.999113;1.921687;0.599859;
0.797840;0.917463;-1.238426;0.320937;-0.223470;0.298444;-0.072802;0.999113;1.921681;0.599821;
0.797860;0.923099;-1.236236;0.313112;-0.224792;0.297852;-0.070888;0.999113;1.921676;0.599784;
0.797880;0.928698;-1.233997;0.305274;-0.226123;0.297261;-0.068967;0.999113;1.921670;0.599747;
0.797900;0.934260;-1.231710;0.297425;-0.227444;0.296658;-0.067043;0.999113;1.921665;0.599711;
0.797920;0.939784;-1.229373;0.289564;-0.228756;0.296043;-0.065116;0.999113;1.921659;0.599674;
0.797940;0.945272;-1.226988;0.281691;-0.230059;0.295416;-0.063187;0.999113;1.921653;0.599638;
0.797960;0.950721;-1.224555;0.273808;-0.231353;0.294778;-0.061256;0.999113;1.921648;0.599602;
0.797980;0.956133;-1.222072;0.265914;-0.232637;0.294128;-0.059322;0.999113;1.921642;0.599566;
0.798000;0.961507;-1.219542;0.258009;-0.233912;0.293466;-0.057386;0.999113;1.921637;0.599531;
0.798020;0.966843;-1.216963;0.250094;-0.235177;0.292793;-0.055449;0.999113;1.921631;0.599496;
0.798040;0.972141;-1.214336;0.242170;-0.236433;0.292108;-0.053509;0.999113;1.921626;0.599461;
0.798060;0.977400;-1.211660;0.234235;-0.237679;0.291412;-0.051567;0.999113;1.921620;0.599426;
0.798080;0.982621;-1.208937;0.226291;-0.238916;0.290704;-0.049623;0.999113;1.921614;0.599392;
0.798100;0.987803;-1.206166;0.218339;-0.240142;0.289985;-0.047677;0.999113;1.921609;0.599358;
0.798120;0.992945;-1.203348;0.210377;-0.241359;0.289254;-0.045730;0.999113;1.921603;0.599324;
0.798140;0.998049;-1.200481;0.202407;-0.242567;0.288512;-0.043781;0.999113;1.921598;0.599291;
0.798160;1.003114;-1.197568;0.194428;-0.243764;0.287758;-0.041831;0.999113;1.921592;0.599257;
0.798180;1.008139;-1.194607;0.186442;-0.244952;0.286993;-0.039879;0.999113;1.921587;0.599224;
0.798200;1.013125;-1.191599;0.178449;-0.246129;0.286217;-0.037925;0.999113;1.921581;0.599192;
0.798220;1.018071;-1.188544;0.170448;-0.247297;0.285429;-0.035970;0.999113;1.921575;0.599159;
0.798240;1.022977;-1.185442;0.162440;-0.248455;0.284630;-0.034014;0.999113;1.921570;0.599127;
0.798260;1.027844;-1.182294;0.154425;-0.249602;0.283820;-0.032057;0.999113;1.921564;0.599095;
0.798280;1.032670;-1.179099;0.146404;-0.250740;0.282998;-0.030099;0.999113;1.921559;0.599063;
0.798300;1.037456;-1.175858;0.138377;-0.251867;0.282166;-0.028139;0.999113;1.921553;0.599032;
0.798320;1.042201;-1.172571;0.130345;-0.252984;0.281322;-0.026179;0.999114;1.921548;0.599001;
0.798340;1.046905;-1.169238;0.122307;-0.254091;0.280467;-0.024218;0.999114;1.921542;0.598970;
0.798360;1.051569;-1.165859;0.114265;-0.255187;0.279601;-0.022256;0.999114;1.921536;0.598939;
0.798380;1.056191;-1.162434;0.106217;-0.256274;0.278724;-0.020293;0.999114;1.921531;0.598909;
0.798400;1.060772;-1.158964;0.098166;-0.257349;0.277836;-0.018330;0.999114;1.921525;0.598879;
0.798420;1.065312;-1.155448;0.090111;-0.258415;0.276937;-0.016366;0.999114;1.921520;0.598849;
0.798440;1.069809;-1.151887;0.082052;-0.259470;0.276027;-0.014401;0.999114;1.921514;0.598819;
0.798460;1.074265;-1.148281;0.073991;-0.260514;0.275106;-0.012437;0.999114;1.921509;0.598790;
0.798480;1.078678;-1.144630;0.065926;-0.261548;0.274174;-0.010471;0.999114;1.921503;0.598761;
0.798500;1.083049;-1.140933;0.057859;-0.262572;0.273232;-0.008506;0.999114;1.921497;0.598732;
0.798520;1.087377;-1.137193;0.049790;-0.263585;0.272278;-0.006540;0.999114;1.921492;0.598703;
0.798540;1.091663;-1.133407;0.041719;-0.264587;0.271314;-0.004575;0.999114;1.921486;0.598675;
0.798560;1.095905;-1.129577;0.033647;-0.265578;0.270339;-0.002609;0.999114;1.921481;0.598647;
0.798580;1.100103;-1.125702;0.025574;-0.266559;0.269354;-0.000643;0.999114;1.921475;0.598619;
0.798600;1.104258;-1.121783;0.017500;-0.267529;0.268357;0.001322;0.999114;1.921470;0.598592;
0.798620;1.108370;-1.117820;0.009425;-0.268488;0.267351;0.003288;0.999114;1.921464;0.598565;
0.798640;1.112437;-1.113813;0.001351;-0.269436;0.266333;0.005253;0.999114;1.921458;0.598537;
0.798660;1.116461;-1.109762;-0.006724;-0.270373;0.265305;0.007217;0.999114;1.921453;0.598511;
0.798680;1.120440;-1.105667;-0.014798;-0.271300;0.264267;0.009182;0.999114;1.921447;0.598484;
0.798700;1.124374;-1.101529;-0.022871;-0.272215;0.263218;0.011145;0.999114;1.921442;0.598458;
0.798720;1.128264;-1.097347;-0.030943;-0.273120;0.262159;0.013108;0.999114;1.921436;0.598432;
0.798740;1.132110;-1.093121;-0.039013;-0.274013;0.261089;0.015071;0.999114;1.921431;0.598406;
0.798760;1.135910;-1.088853;-0.047082;-0.274895;0.260009;0.017032;0.999114;1.921425;0.598380;
0.798780;1.139666;-1.084541;-0.055150;-0.275767;0.258919;0.018993;0.999114;1.921419;0.598354;
0.798800;1.143376;-1.080187;-0.063214;-0.276627;0.257819;0.020953;0.999114;1.921414;0.598329;
0.798820;1.147042;-1.075790;-0.071277;-0.277475;0.256708;0.022912;0.999114;1.921408;0.598304;
0.798840;1.150662;-1.071350;-0.079336;-0.278313;0.255587;0.024870;0.999114;1.921403;0.598279;
