time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.082718;1.007862;18.976787;0.891263;7.000000;
1.082734;1.007862;18.977803;0.891305;7.000000;
1.082766;1.007862;18.979834;0.891389;7.000000;
1.082830;1.007863;18.983894;0.891557;7.000000;
1.082958;1.007864;18.992004;0.891892;7.000000;
1.083214;1.007865;19.008184;0.892559;7.000000;
1.083726;1.007868;19.040386;0.893878;7.000000;
1.084750;1.007874;19.104184;0.896459;7.000000;
1.086798;1.007885;19.229482;0.901403;7.000000;
1.088846;1.007894;19.351850;0.906068;7.000000;
1.092942;1.007907;19.588961;0.914637;7.000000;
1.096628;1.007914;19.794183;0.921537;7.000000;
1.100315;1.007916;19.992584;0.927743;7.000000;
1.104001;1.007913;20.184939;0.933323;7.000000;
1.107688;1.007906;20.371904;0.938336;7.000000;
1.111374;1.007894;20.554024;0.942838;7.000000;
1.115060;1.007878;20.731755;0.946876;7.000000;
1.118747;1.007858;20.905470;0.950494;7.000000;
1.122433;1.007834;21.075445;0.953732;7.000000;
1.129806;1.007774;21.405933;0.959242;7.000000;
1.137179;1.007698;21.723759;0.963603;7.000000;
1.144552;1.007608;22.029771;0.967004;7.000000;
1.151924;1.007504;22.324617;0.969606;7.000000;
1.159297;1.007385;22.608606;0.971545;7.000000;
1.166670;1.007254;22.881920;0.972935;7.000000;
1.174043;1.007109;23.144645;0.973871;7.000000;
1.181416;1.006953;23.396820;0.974432;7.000000;
1.196161;1.006605;23.870385;0.974765;7.000000;
1.201826;1.006460;24.041020;0.974673;7.000000;
1.201826;1.006460;24.041130;0.974672;7.000001;
1.201827;1.006460;24.041158;0.974672;6.999816;
1.201828;1.006460;24.041187;0.974672;6.999630;
1.201830;1.006460;24.041247;0.974672;6.999259;
1.201834;1.006460;24.041365;0.974672;6.998517;
1.201842;1.006460;24.041601;0.974672;6.997032;
1.201858;1.006459;24.042073;0.974671;6.994062;
1.201890;1.006459;24.043017;0.974670;6.988122;
1.201954;1.006457;24.044903;0.974667;6.976241;
1.202082;1.006453;24.048671;0.974662;6.952477;
1.202338;1.006447;24.056182;0.974652;6.904941;
1.202850;1.006433;24.071111;0.974629;6.809855;
1.203874;1.006406;24.100591;0.974575;6.619789;
1.205922;1.006351;24.158016;0.974435;6.241285;
1.210018;1.006239;24.266597;0.974028;5.499019;
1.218210;1.006007;24.458458;0.972718;4.120405;
1.234594;1.005519;24.747399;0.968401;1.947595;
1.250978;1.005006;24.924833;0.962303;0.576067;
1.267362;1.004478;25.014312;0.955102;-0.103474;
1.283746;1.003944;25.039596;0.947422;-0.303712;
1.300130;1.003408;25.020261;0.939751;-0.246589;
1.316514;1.002875;24.970407;0.932420;-0.105455;
1.332898;1.002347;24.898875;0.925622;0.013428;
1.349282;1.001828;24.810457;0.919444;0.063720;
1.365666;1.001318;24.707323;0.913908;0.040271;
1.398434;1.000336;24.459218;0.904685;-0.127380;
1.431202;0.999411;24.157653;0.897816;-0.358292;
1.463970;0.998557;23.803493;0.893194;-0.543750;
1.496738;0.997783;23.397524;0.890745;-0.610687;
1.529506;0.997100;22.941893;0.890414;-0.517073;
1.562274;0.996520;22.441166;0.892138;-0.245305;
1.595042;0.996051;21.903031;0.895835;0.202091;
1.627810;0.995699;21.338544;0.901393;0.804422;
1.660578;0.995469;20.761746;0.908662;1.524818;
1.693346;0.995362;20.188685;0.917458;2.314360;
1.726114;0.995373;19.636086;0.927566;3.118223;
1.758882;0.995498;19.120004;0.938738;3.882324;
1.791650;0.995727;18.654705;0.950701;4.559137;
1.824418;0.996048;18.251924;0.963158;5.111710;
1.857186;0.996446;17.920485;0.975794;5.515411;
1.889954;0.996905;17.666187;0.988287;5.757887;
1.922722;0.997410;17.491859;1.000315;5.838659;
1.955490;0.997943;17.397552;1.011572;5.768027;
1.988258;0.998489;17.380715;1.021777;5.563178;
2.021026;0.999030;17.436289;1.030688;5.245600;
2.053794;0.999553;17.557131;1.038109;4.846796;
2.086562;1.000045;17.734840;1.043915;4.403219;
2.119330;1.000495;17.959339;1.048067;3.923163;
2.152098;1.000894;18.218041;1.050528;3.416676;
2.184866;1.001236;18.500884;1.051294;3.000306;
2.217634;1.001521;18.803069;1.050682;2.685092;
2.250402;1.001736;19.105940;1.048953;2.118077;
2.283170;1.001884;19.384715;1.045459;1.633337;
2.315938;1.001996;19.675188;1.040778;2.268132;
2.344555;1.002034;19.929880;1.037701;1.645479;
2.373172;1.002026;20.143571;1.033061;1.201694;
2.401788;1.001980;20.328887;1.027959;1.098025;
2.430405;1.001901;20.491745;1.022714;1.153012;
2.459022;1.001794;20.634535;1.017525;1.219480;
2.487639;1.001662;20.756455;1.012483;1.251266;
2.516255;1.001510;20.855755;1.007636;1.260814;
2.573489;1.001166;20.983606;0.998757;1.311087;
2.624999;1.000829;21.023837;0.991890;1.399163;
2.676509;1.000489;21.001607;0.986317;1.524694;
2.728019;1.000164;20.926820;0.982168;1.671217;
2.779530;0.999870;20.809770;0.979470;1.834932;
2.831040;0.999620;20.661099;0.978170;2.012785;
2.882550;0.999422;20.492066;0.978166;2.200104;
2.934060;0.999281;20.313743;0.979307;2.389298;
2.985570;0.999198;20.136267;0.981434;2.569914;
3.037080;0.999172;19.970178;0.984292;2.730353;
3.088591;0.999197;19.823673;0.987649;2.861320;
3.140101;0.999266;19.703207;0.991264;2.955245;
3.191611;0.999370;19.613071;0.994902;3.007977;
3.243121;0.999499;19.554601;0.998323;3.022233;
3.294631;0.999641;19.528583;1.001406;2.994170;
3.346141;0.999787;19.532229;1.003988;2.935374;
3.397652;0.999928;19.561480;1.005967;2.855021;
3.449162;1.000056;19.611521;1.007300;2.760983;
3.500672;1.000165;19.676818;1.007988;2.662185;
3.603692;1.000313;19.823884;1.007702;2.484014;
3.696411;1.000364;19.956058;1.005986;2.358331;
