time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.001020;1.316442;-0.926269;0.234678;0.691591;0.999997;1.126422;0.630082;0.945110;0.917415;
0.001040;1.313467;-0.923899;0.229730;0.694168;0.999997;1.132705;0.629286;0.949712;0.917410;
0.001060;1.310181;-0.921376;0.224972;0.696403;0.999997;1.138988;0.628334;0.954292;0.917404;
0.001080;1.306665;-0.918706;0.220401;0.698305;0.999997;1.145271;0.627229;0.958740;0.917397;
0.001100;1.302998;-0.915899;0.216009;0.699891;0.999997;1.151555;0.625977;0.962946;0.917387;
0.001120;1.299259;-0.912967;0.211785;0.701182;0.999997;1.157838;0.624590;0.966795;0.917374;
0.001140;1.295520;-0.909924;0.207714;0.702210;0.999997;1.164121;0.623080;0.970180;0.917356;
0.001160;1.291848;-0.906786;0.203777;0.703009;0.999997;1.170404;0.621463;0.972999;0.917333;
0.001180;1.288300;-0.903572;0.199952;0.703620;0.999997;1.176687;0.619759;0.975165;0.917304;
0.001200;1.284921;-0.900300;0.196212;0.704088;0.999997;1.182970;0.617991;0.976603;0.917269;
0.001220;1.281746;-0.896993;0.192531;0.704462;0.999997;1.189254;0.616181;0.977255;0.917230;
0.001240;1.278796;-0.893669;0.188879;0.704790;0.999997;1.195537;0.614354;0.977085;0.917185;
0.001260;1.276077;-0.890351;0.185225;0.705126;0.999997;1.201820;0.612538;0.976077;0.917135;
0.001280;1.273584;-0.887059;0.181540;0.705519;0.999997;1.208103;0.610757;0.974236;0.917082;
0.001300;1.271297;-0.883812;0.177792;0.706019;0.999997;1.214386;0.609038;0.971590;0.917026;
0.001320;1.269184;-0.880627;0.173953;0.706674;0.999997;1.220669;0.607406;0.968188;0.916969;
0.001340;1.267202;-0.877522;0.169995;0.707527;0.999997;1.226953;0.605883;0.964098;0.916913;
0.001360;1.265298;-0.874509;0.165894;0.708615;0.999997;1.233236;0.604492;0.959404;0.916858;
0.001380;1.263414;-0.871600;0.161627;0.709973;0.999997;1.239519;0.603250;0.954206;0.916807;
