time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.001024;1.000173;8.725659;0.907829;2.156798;
1.002048;1.000182;8.734738;0.907173;2.157530;
1.004096;1.000198;8.753041;0.905918;2.158903;
1.006144;1.000214;8.771508;0.904738;2.160156;
1.008192;1.000229;8.790100;0.903627;2.161290;
1.010240;1.000245;8.808778;0.902583;2.162304;
1.012288;1.000260;8.827511;0.901599;2.163199;
1.014336;1.000275;8.846267;0.900673;2.163975;
1.016384;1.000290;8.865022;0.899801;2.164635;
1.018432;1.000304;8.883752;0.898979;2.165180;
1.020480;1.000318;8.902438;0.898203;2.165613;
1.022528;1.000332;8.921062;0.897472;2.165937;
1.026624;1.000359;8.958050;0.896128;2.166286;
1.030310;1.000382;8.991005;0.895042;2.166286;
1.033997;1.000405;9.023589;0.894061;2.166042;
1.037683;1.000427;9.055770;0.893172;2.165607;
1.041369;1.000448;9.087524;0.892367;2.165050;
1.045056;1.000468;9.118839;0.891636;2.164449;
1.048742;1.000488;9.149709;0.890970;2.163894;
1.052429;1.000507;9.180137;0.890363;2.163483;
1.056115;1.000525;9.210129;0.889808;2.163323;
1.059801;1.000542;9.239698;0.889300;2.163526;
1.063488;1.000559;9.268859;0.888834;2.164213;
1.070861;1.000590;9.326049;0.888006;2.167683;
1.078233;1.000618;9.381851;0.887300;2.174627;
1.085606;1.000644;9.436432;0.886695;2.185982;
1.092979;1.000667;9.489971;0.886173;2.202654;
1.100000;1.000687;9.540150;0.885742;2.224236;
1.100000;1.000687;10.945898;0.963856;2.224236;
1.100001;1.000687;10.945900;0.963857;2.224240;
1.100002;1.000687;10.945901;0.963858;2.224243;
1.100004;1.000687;10.945904;0.963859;2.224250;
1.100008;1.000687;10.945909;0.963862;2.224264;
1.100016;1.000687;10.945920;0.963867;2.224292;
1.100032;1.000687;10.945941;0.963877;2.224347;
1.100064;1.000687;10.945984;0.963898;2.224458;
1.100128;1.000686;10.946070;0.963940;2.224681;
1.100256;1.000685;10.946239;0.964024;2.225128;
