time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.100256;1.000353;10.800432;0.998860;2.992509;
1.100512;1.000352;10.800615;0.999036;2.993708;
1.101024;1.000349;10.800962;0.999385;2.996098;
1.102048;1.000344;10.801581;1.000069;3.000840;
1.103072;1.000338;10.802106;1.000734;3.005516;
1.105120;1.000327;10.802906;1.002009;3.014594;
1.106963;1.000318;10.803369;1.003098;3.022400;
1.108806;1.000308;10.803624;1.004135;3.029795;
1.110649;1.000298;10.803702;1.005123;3.036732;
1.112493;1.000288;10.803632;1.006064;3.043174;
1.114336;1.000279;10.803438;1.006962;3.049098;
1.116179;1.000269;10.803142;1.007818;3.054489;
1.118022;1.000259;10.802765;1.008636;3.059341;
1.119865;1.000249;10.802323;1.009418;3.063653;
1.121709;1.000240;10.801832;1.010165;3.067430;
1.123552;1.000230;10.801305;1.010880;3.070681;
1.125395;1.000220;10.800754;1.011564;3.073419;
1.129081;1.000201;10.799630;1.012850;3.077444;
1.132768;1.000182;10.798509;1.014034;3.079640;
1.136454;1.000162;10.797432;1.015126;3.080166;
1.140141;1.000143;10.796429;1.016137;3.079187;
1.147513;1.000105;10.794696;1.017957;3.073593;
1.154149;1.000071;10.793420;1.019391;3.065019;
1.160121;1.000040;10.792455;1.020545;3.055088;
1.165496;1.000012;10.791677;1.021491;3.044802;
1.170870;0.999984;10.790906;1.022362;3.033602;
1.175708;0.999960;10.790161;1.023092;3.022954;
1.180545;0.999935;10.789303;1.023777;3.011946;
1.185382;0.999910;10.788274;1.024424;3.000717;
1.190220;0.999886;10.787014;1.025035;2.989378;
1.195057;0.999861;10.785469;1.025617;2.978020;
1.199894;0.999837;10.783584;1.026172;2.966717;
1.204731;0.999812;10.781312;1.026704;2.955527;
1.209569;0.999788;10.778605;1.027214;2.944495;
1.214406;0.999764;10.775423;1.027707;2.933657;
1.219243;0.999740;10.771727;1.028182;2.923040;
1.224081;0.999716;10.767486;1.028643;2.912663;
1.228918;0.999693;10.762669;1.029091;2.902539;
1.233755;0.999669;10.757250;1.029526;2.892678;
1.243430;0.999623;10.744501;1.030368;2.873757;
1.253104;0.999578;10.729135;1.031175;2.855894;
1.262779;0.999534;10.711077;1.031953;2.839063;
1.272454;0.999491;10.690292;1.032706;2.823216;
1.282128;0.999450;10.666783;1.033439;2.808297;
1.301477;0.999373;10.611919;1.034857;2.780890;
1.320827;0.999303;10.547168;1.036221;2.756387;
1.347138;0.999224;10.445379;1.038007;2.726805;
1.373450;0.999164;10.330897;1.039724;2.700703;
1.399762;0.999124;10.207545;1.041379;2.677278;
1.426074;0.999106;10.079563;1.042974;2.655889;
1.452386;0.999109;9.951362;1.044510;2.636050;
1.478697;0.999133;9.827302;1.045986;2.617406;
1.505009;0.999177;9.711434;1.047400;2.599703;
1.531321;0.999240;9.607618;1.048753;2.582765;
1.557633;0.999318;9.519128;1.050044;2.566470;
1.583945;0.999409;9.448584;1.051272;2.550741;
1.636568;0.999611;9.368634;1.053552;2.520758;
1.689192;0.999821;9.370375;1.055607;2.492634;
1.741815;1.000015;9.447879;1.057455;2.466251;
1.794439;1.000171;9.586478;1.059120;2.441518;
1.847063;1.000271;9.764899;1.060628;2.418345;
1.899686;1.000310;9.958255;1.062012;2.396620;
1.952310;1.000286;10.141045;1.063309;2.376188;
2.004934;1.000208;10.291391;1.064554;2.356861;
2.057557;1.000090;10.392656;1.065777;2.338422;
2.110181;0.999951;10.434981;1.067000;2.320631;
2.162804;0.999809;10.416559;1.068229;2.303267;
2.215428;0.999686;10.343817;1.069456;2.286152;
2.268052;0.999595;10.229241;1.070663;2.269188;
2.320675;0.999547;10.090014;1.071826;2.252355;
2.373299;0.999546;9.945428;1.072918;2.235705;
2.425922;0.999590;9.814131;1.073919;2.219348;
2.478546;0.999672;9.712373;1.074811;2.203427;
2.531170;0.999779;9.651481;1.075587;2.188096;
2.583793;0.999896;9.636508;1.076247;2.173492;
2.636417;1.000009;9.666364;1.076798;2.159718;
2.741664;1.000163;9.812520;1.077644;2.134830;
