time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
4.174005;1.000162;10.032828;1.024910;1.305504;
4.260002;1.000142;10.035278;1.021979;1.244096;
4.345998;1.000126;10.017588;1.018826;1.187310;
4.431994;1.000123;9.986927;1.015474;1.135735;
4.517991;1.000135;9.952889;1.011947;1.089902;
4.603987;1.000162;9.924808;1.008270;1.050275;
4.689983;1.000199;9.909506;1.004475;1.017252;
4.775980;1.000238;9.909955;1.000601;0.991155;
4.861976;1.000272;9.925056;0.996691;0.972235;
4.947972;1.000296;9.950433;0.992792;0.960662;
5.033969;1.000305;9.979892;0.988956;0.956530;
5.119965;1.000300;10.007107;0.985231;0.959853;
5.205961;1.000283;10.027103;0.981663;0.970563;
5.291958;1.000259;10.037232;0.978289;0.988515;
5.377954;1.000233;10.037488;0.975143;1.013486;
5.463950;1.000210;10.030173;0.972250;1.045178;
5.549947;1.000191;10.019079;0.969629;1.083222;
5.635943;1.000177;10.008429;0.967297;1.127182;
5.721939;1.000168;10.001840;0.965270;1.176562;
5.807936;1.000161;10.001542;0.963562;1.230811;
5.893932;1.000151;10.008004;0.962187;1.289332;
5.979928;1.000138;10.019990;0.961157;1.351486;
6.065925;1.000117;10.035007;0.960484;1.416601;
6.151921;1.000090;10.049978;0.960176;1.483981;
6.237917;1.000056;10.061996;0.960238;1.552913;
6.323914;1.000019;10.068956;0.960667;1.622670;
6.409910;0.999980;10.069962;0.961458;1.692528;
6.495906;0.999944;10.065421;0.962598;1.761764;
6.581903;0.999912;10.056838;0.964072;1.829670;
6.667899;0.999885;10.046381;0.965859;1.895554;
6.753895;0.999863;10.036323;0.967937;1.958756;
6.839892;0.999847;10.028517;0.970282;2.018644;
6.925888;0.999834;10.024002;0.972871;2.074631;
7.011884;0.999824;10.022839;0.975677;2.126170;
7.097881;0.999813;10.024190;0.978674;2.172768;
7.183877;0.999802;10.026607;0.981834;2.213984;
7.269873;0.999790;10.028445;0.985129;2.249438;
7.355870;0.999778;10.028291;0.988528;2.278808;
7.441866;0.999768;10.025305;0.991996;2.301838;
7.613859;0.999757;10.012050;0.998960;2.328091;
7.768652;0.999761;9.996418;1.005106;2.328979;
7.923446;0.999778;9.983312;1.010919;2.308541;
8.078239;0.999803;9.975933;1.016206;2.267667;
8.233032;0.999831;9.973514;1.020792;2.207887;
8.387826;0.999859;9.972813;1.024532;2.131324;
8.542619;0.999888;9.970802;1.027307;2.040618;
8.697413;0.999919;9.966546;1.029027;1.938846;
8.852206;0.999953;9.961279;1.029639;1.829421;
9.006999;0.999991;9.956852;1.029124;1.715536;
9.161793;1.000029;9.955300;1.027505;1.601670;
9.301107;1.000062;9.956069;1.025157;1.502047;
9.440421;1.000093;9.958315;1.022034;1.407705;
9.579735;1.000121;9.960716;1.018243;1.321473;
9.719049;1.000147;9.963205;1.013894;1.245516;
9.858363;1.000169;9.965799;1.009114;1.181768;
9.997677;1.000188;9.968996;1.004039;1.131846;
10.000000;1.000188;9.969044;1.003952;1.131131;
