time;GEN1A_generator_omegaPu;GEN1A_generator_PGenPu;GEN1A_generator_UPu;GEN1B_generator_omegaPu;GEN1B_generator_PGenPu;GEN1B_generator_UPu;GEN2A_generator_omegaPu;GEN2A_generator_PGenPu;GEN2A_generator_UPu;GEN2B_generator_omegaPu;GEN2B_generator_PGenPu;GEN2B_generator_UPu;OMEGA_REF_omegaRef_grp_0_value;OMEGA_REF_omegaRef_grp_1_value;OMEGA_REF_omegaRef_grp_2_value;OMEGA_REF_omegaRef_grp_3_value;OMEGA_REF_omegaRef_0_value;OMEGA_REF_omegaRef_1_value;NETWORK_GEN1A_BUS_numcc_value;NETWORK_GEN2A_BUS_numcc_value;
7.445533;1.423838;3.722095;0.938898;1.432642;3.602571;0.918448;1.430640;2.349991;0.912708;1.407466;4.173720;0.842680;1.423529;1.423529;1.423529;1.423529;1.423529;1.000000;0.000000;0.000000;
7.463114;1.425988;3.750882;0.958132;1.433064;3.792872;0.935328;1.432348;2.538773;0.932572;1.404980;4.267567;0.874020;1.424089;1.424089;1.424089;1.424089;1.424089;1.000000;0.000000;0.000000;
7.480695;1.428060;3.826497;0.977062;1.433074;3.981223;0.952433;1.433717;2.767653;0.952638;1.402348;4.293232;0.906916;1.424417;1.424417;1.424417;1.424417;1.424417;1.000000;0.000000;0.000000;
7.498276;1.429990;3.952908;0.993800;1.432687;4.158639;0.967947;1.434687;3.032209;0.970930;1.399833;4.212132;0.938878;1.424545;1.424545;1.424545;1.424545;1.424545;1.000000;0.000000;0.000000;
7.515857;1.431712;4.126345;1.006321;1.431941;4.313935;0.979935;1.435217;3.320156;0.985331;1.397783;3.997346;0.967100;1.424534;1.424534;1.424534;1.424534;1.424534;1.000000;0.000000;0.000000;
7.531680;1.433043;4.313098;1.012377;1.431014;4.424262;0.986182;1.435302;3.583198;0.993281;1.396638;3.680596;0.986975;1.424474;1.424474;1.424474;1.424474;1.424474;1.000000;0.000000;0.000000;
7.545920;1.434041;4.493581;1.012645;1.430025;4.492630;0.987220;1.435068;3.807815;0.995369;1.396422;3.302700;0.998866;1.424444;1.424444;1.424444;1.424444;1.424444;1.000000;0.000000;0.000000;
7.558737;1.434772;4.655850;1.008550;1.429055;4.525320;0.984350;1.434625;3.988324;0.993003;1.397037;2.906959;1.004258;1.424486;1.424486;1.424486;1.424486;1.424486;1.000000;0.000000;0.000000;
7.570272;1.435298;4.794401;1.001575;1.428156;4.530683;0.978929;1.434063;4.126258;0.987669;1.398322;2.525288;1.004871;1.424612;1.424612;1.424612;1.424612;1.424612;1.000000;0.000000;0.000000;
7.581807;1.435706;4.920915;0.992036;1.427267;4.514455;0.971373;1.433375;4.236946;0.979871;1.400331;2.140516;1.001956;1.424848;1.424848;1.424848;1.424848;1.424848;1.000000;0.000000;0.000000;
7.592188;1.435984;5.022482;0.981868;1.426497;4.483550;0.963348;1.432670;4.312372;0.971382;1.402748;1.807510;0.996949;1.425164;1.425164;1.425164;1.425164;1.425164;1.000000;0.000000;0.000000;
7.602570;1.436185;5.112218;0.970896;1.425778;4.440057;0.954836;1.431907;4.365708;0.962219;1.405708;1.500882;0.990442;1.425583;1.425583;1.425583;1.425583;1.425583;1.000000;0.000000;0.000000;
7.612951;1.436319;5.191437;0.959816;1.425121;4.387100;0.946506;1.431106;4.399094;0.953101;1.409157;1.231314;0.983230;1.426104;1.426104;1.426104;1.426104;1.426104;1.000000;0.000000;0.000000;
7.623332;1.436393;5.262498;0.949297;1.424539;4.327820;0.938991;1.430285;4.415428;0.944721;1.413024;1.006872;0.976103;1.426718;1.426718;1.426718;1.426718;1.426718;1.000000;0.000000;0.000000;
7.633714;1.436413;5.328318;0.939935;1.424038;4.265043;0.932845;1.429459;4.417809;0.937687;1.417227;0.833077;0.969776;1.427412;1.427412;1.427412;1.427412;1.427412;1.000000;0.000000;0.000000;
7.644095;1.436382;5.391837;0.932210;1.423620;4.200995;0.928500;1.428639;4.408982;0.932484;1.421675;0.713329;0.964830;1.428169;1.428169;1.428169;1.428169;1.428169;1.000000;0.000000;0.000000;
7.654477;1.436301;5.455566;0.926463;1.423287;4.137123;0.926246;1.427836;4.390932;0.929443;1.426275;0.649407;0.961676;1.428971;1.428971;1.428971;1.428971;1.428971;1.000000;0.000000;0.000000;
7.664858;1.436169;5.521054;0.922870;1.423038;4.073915;0.926206;1.427058;4.364411;0.928713;1.430931;0.642087;0.960507;1.429795;1.429795;1.429795;1.429795;1.429795;1.000000;0.000000;0.000000;
7.675239;1.435985;5.589560;0.921504;1.422873;4.011273;0.928393;1.426313;4.329662;0.930324;1.435546;0.690705;0.961380;1.430621;1.430621;1.430621;1.430621;1.430621;1.000000;0.000000;0.000000;
7.688011;1.435685;5.676907;0.922671;1.422785;3.933449;0.933831;1.425457;4.273499;0.935212;1.441008;0.825513;0.964919;1.431603;1.431603;1.431603;1.431603;1.431603;1.000000;0.000000;0.000000;
7.700783;1.435301;5.764752;0.926452;1.422827;3.851652;0.941670;1.424684;4.198389;0.942642;1.446088;1.038302;0.970408;1.432518;1.432518;1.432518;1.432518;1.432518;1.000000;0.000000;0.000000;
7.713554;1.434837;5.848370;0.932078;1.423009;3.762377;0.951019;1.424019;4.099388;0.951675;1.450634;1.321082;0.976779;1.433339;1.433339;1.433339;1.433339;1.433339;1.000000;0.000000;0.000000;
7.726326;1.434299;5.921446;0.938563;1.423344;3.662550;0.960780;1.423492;3.971847;0.961148;1.454515;1.661269;0.982728;1.434048;1.434048;1.434048;1.434048;1.434048;1.000000;0.000000;0.000000;
7.737820;1.433763;5.972688;0.944260;1.423790;3.562226;0.968965;1.423162;3.830211;0.969042;1.457359;2.002578;0.986612;1.434582;1.434582;1.434582;1.434582;1.434582;1.000000;0.000000;0.000000;
7.749315;1.433193;6.005282;0.949034;1.424387;3.452495;0.975731;1.422995;3.663388;0.975442;1.459538;2.360516;0.988167;1.435022;1.435022;1.435022;1.435022;1.435022;1.000000;0.000000;0.000000;
7.759659;1.432665;6.015846;0.952027;1.425062;3.347361;0.980065;1.423002;3.493866;0.979354;1.460918;2.682650;0.987008;1.435343;1.435343;1.435343;1.435343;1.435343;1.000000;0.000000;0.000000;
7.770004;1.432137;6.006937;0.953440;1.425873;3.239117;0.982379;1.423176;3.310009;0.981145;1.461760;2.991125;0.983103;1.435607;1.435607;1.435607;1.435607;1.435607;1.000000;0.000000;0.000000;
7.780349;1.431626;5.978283;0.953114;1.426822;3.131284;0.982518;1.423526;3.117002;0.980655;1.462096;3.274336;0.976379;1.435829;1.435829;1.435829;1.435829;1.435829;1.000000;0.000000;0.000000;
7.790694;1.431145;5.930569;0.951056;1.427904;3.027778;0.980500;1.424056;2.920725;0.977911;1.461976;3.523209;0.966973;1.436025;1.436025;1.436025;1.436025;1.436025;1.000000;0.000000;0.000000;
7.801039;1.430711;5.865666;0.947420;1.429112;2.932452;0.976503;1.424767;2.727369;0.973107;1.461464;3.731348;0.955218;1.436214;1.436214;1.436214;1.436214;1.436214;1.000000;0.000000;0.000000;
7.811384;1.430334;5.786088;0.942498;1.430433;2.848687;0.970846;1.425654;2.542567;0.966586;1.460634;3.896270;0.941607;1.436413;1.436413;1.436413;1.436413;1.436413;1.000000;0.000000;0.000000;
7.821729;1.430025;5.694670;0.936663;1.431850;2.779144;0.963929;1.426704;2.371057;0.958779;1.459557;4.018690;0.926719;1.436634;1.436634;1.436634;1.436634;1.436634;1.000000;0.000000;0.000000;
7.832074;1.429793;5.594644;0.930344;1.433343;2.725415;0.956211;1.427905;2.216234;0.950177;1.458308;4.102441;0.911191;1.436892;1.436892;1.436892;1.436892;1.436892;1.000000;0.000000;0.000000;
7.842419;1.429644;5.487826;0.923906;1.434892;2.688925;0.948079;1.429238;2.080993;0.941198;1.456946;4.151846;0.895566;1.437192;1.437192;1.437192;1.437192;1.437192;1.000000;0.000000;0.000000;
7.852764;1.429582;5.376801;0.917742;1.436474;2.669704;0.939949;1.430685;1.966530;0.932289;1.455523;4.173560;0.880406;1.437539;1.437539;1.437539;1.437539;1.437539;1.000000;0.000000;0.000000;
7.863109;1.429610;5.263100;0.912152;1.438068;2.667442;0.932141;1.432227;1.873491;0.923796;1.454081;4.173808;0.866148;1.437935;1.437935;1.437935;1.437935;1.437935;1.000000;0.000000;0.000000;
7.873454;1.429728;5.148417;0.907431;1.439654;2.681010;0.924976;1.433844;1.801320;0.916061;1.452650;4.159952;0.853211;1.438377;1.438377;1.438377;1.438377;1.438377;1.000000;0.000000;0.000000;
7.894144;1.430240;4.918732;0.901139;1.442697;2.749476;0.913242;1.437198;1.717225;0.903579;1.449914;4.111084;0.832202;1.439376;1.439376;1.439376;1.439376;1.439376;1.000000;0.000000;0.000000;
7.912765;1.431015;4.711686;0.899428;1.445232;2.850699;0.906100;1.440286;1.704293;0.896264;1.447597;4.065845;0.819499;1.440376;1.440376;1.440376;1.440376;1.440376;1.000000;0.000000;0.000000;
7.931386;1.432087;4.504226;0.901488;1.447497;2.980398;0.902410;1.443341;1.744591;0.892872;1.445391;4.037724;0.812982;1.441423;1.441423;1.441423;1.441423;1.441423;1.000000;0.000000;0.000000;
7.950007;1.433455;4.296565;0.906999;1.449438;3.129917;0.902055;1.446280;1.832717;0.893241;1.443232;4.035690;0.812522;1.442470;1.442470;1.442470;1.442470;1.442470;1.000000;0.000000;0.000000;
7.966766;1.434938;4.111212;0.914561;1.450878;3.275567;0.904414;1.448764;1.949484;0.896554;1.441268;4.058319;0.817067;1.443375;1.443375;1.443375;1.443375;1.443375;1.000000;0.000000;0.000000;
7.983525;1.436654;3.931863;0.924240;1.452009;3.426811;0.909142;1.451041;2.098955;0.902442;1.439221;4.101902;0.826059;1.444209;1.444209;1.444209;1.444209;1.444209;1.000000;0.000000;0.000000;
8.000283;1.438588;3.765683;0.935713;1.452822;3.580587;0.916072;1.453061;2.279676;0.910645;1.437044;4.159465;0.839232;1.444942;1.444942;1.444942;1.444942;1.444942;1.000000;0.000000;0.000000;
8.017042;1.440715;3.622107;0.948652;1.453315;3.733813;0.925005;1.454779;2.489373;0.920872;1.434715;4.220870;0.856251;1.445550;1.445550;1.445550;1.445550;1.445550;1.000000;0.000000;0.000000;
8.033801;1.442998;3.512408;0.962639;1.453492;3.884167;0.935620;1.456154;2.725964;0.932706;1.432247;4.270760;0.876600;1.446016;1.446016;1.446016;1.446016;1.446016;1.000000;0.000000;0.000000;
8.050560;1.445385;3.448556;0.977074;1.453362;4.029065;0.947386;1.457147;2.986250;0.945519;1.429704;4.289127;0.899457;1.446332;1.446332;1.446332;1.446332;1.446332;1.000000;0.000000;0.000000;
8.067319;1.447809;3.441453;0.991101;1.452942;4.164895;0.959486;1.457729;3.264708;0.958409;1.427207;4.252762;0.923599;1.446503;1.446503;1.446503;1.446503;1.446503;1.000000;0.000000;0.000000;
8.084078;1.450191;3.498616;1.003583;1.452256;4.286535;0.970824;1.457882;3.552353;0.970201;1.424943;4.138699;0.947395;1.446551;1.446551;1.446551;1.446551;1.446551;1.000000;0.000000;0.000000;
8.100837;1.452451;3.621616;1.013206;1.451342;4.387390;0.980136;1.457604;3.836213;0.979575;1.423148;3.929777;0.968938;1.446517;1.446517;1.446517;1.446517;1.446517;1.000000;0.000000;0.000000;
8.115920;1.454317;3.783592;1.018362;1.450366;4.454420;0.985782;1.457000;4.075506;0.984925;1.422142;3.655736;0.984844;1.446460;1.446460;1.446460;1.446460;1.446460;1.000000;0.000000;0.000000;
8.131002;1.455971;3.984124;1.019488;1.449295;4.494045;0.988197;1.456095;4.286448;0.986727;1.421916;3.308470;0.996322;1.446431;1.446431;1.446431;1.446431;1.446431;1.000000;0.000000;0.000000;
8.144577;1.457250;4.186054;1.016805;1.448291;4.503626;0.987409;1.455059;4.443400;0.985164;1.422499;2.948810;1.002371;1.446466;1.446466;1.446466;1.446466;1.446466;1.000000;0.000000;0.000000;
8.156794;1.458219;4.375588;1.011515;1.447391;4.490530;0.984447;1.453982;4.553437;0.981380;1.423727;2.604346;1.004348;1.446577;1.446577;1.446577;1.446577;1.446577;1.000000;0.000000;0.000000;
8.169012;1.459011;4.564422;1.003895;1.446529;4.457749;0.979746;1.452805;4.631763;0.975807;1.425644;2.259228;1.003394;1.446784;1.446784;1.446784;1.446784;1.446784;1.000000;0.000000;0.000000;
8.180007;1.459575;4.728843;0.995516;1.445806;4.413081;0.974483;1.451689;4.675619;0.969777;1.427946;1.962702;1.000527;1.447061;1.447061;1.447061;1.447061;1.447061;1.000000;0.000000;0.000000;
8.191003;1.460004;4.884864;0.986248;1.445155;4.356273;0.968764;1.450544;4.695875;0.963367;1.430758;1.692514;0.996363;1.447429;1.447429;1.447429;1.447429;1.447429;1.000000;0.000000;0.000000;
8.201998;1.460306;5.031068;0.976655;1.444589;4.289775;0.963104;1.449393;4.694891;0.957146;1.434021;1.459026;0.991541;1.447884;1.447884;1.447884;1.447884;1.447884;1.000000;0.000000;0.000000;
8.212993;1.460489;5.167309;0.967280;1.444121;4.216066;0.957986;1.448257;4.675292;0.951650;1.437661;1.270299;0.986686;1.448419;1.448419;1.448419;1.448419;1.448419;1.000000;0.000000;0.000000;
8.223989;1.460562;5.294313;0.958601;1.443759;4.137377;0.953818;1.447153;4.639461;0.947324;1.441592;1.132041;0.982345;1.449022;1.449022;1.449022;1.449022;1.449022;1.000000;0.000000;0.000000;
8.234984;1.460531;5.413189;0.950989;1.443508;4.055490;0.950897;1.446096;4.589122;0.944490;1.445718;1.047820;0.978935;1.449678;1.449678;1.449678;1.449678;1.449678;1.000000;0.000000;0.000000;
8.245980;1.460403;5.524788;0.944679;1.443373;3.971566;0.949378;1.445102;4.524863;0.943312;1.449941;1.019550;0.976689;1.450369;1.450369;1.450369;1.450369;1.450369;1.000000;0.000000;0.000000;
8.256975;1.460185;5.630212;0.939806;1.443355;3.886252;0.949306;1.444183;4.446947;0.943832;1.454159;1.046865;0.975708;1.451076;1.451076;1.451076;1.451076;1.451076;1.000000;0.000000;0.000000;
8.267971;1.459882;5.729253;0.936331;1.443457;3.799560;0.950555;1.443355;4.354033;0.945893;1.458271;1.128543;0.975850;1.451782;1.451782;1.451782;1.451782;1.451782;1.000000;0.000000;0.000000;
8.278966;1.459500;5.821085;0.934099;1.443680;3.711176;0.952879;1.442633;4.244318;0.949207;1.462180;1.261797;0.976826;1.452469;1.452469;1.452469;1.452469;1.452469;1.000000;0.000000;0.000000;
8.289962;1.459047;5.904260;0.932812;1.444027;3.620494;0.955897;1.442034;4.115727;0.953336;1.465797;1.441298;0.978162;1.453123;1.453123;1.453123;1.453123;1.453123;1.000000;0.000000;0.000000;
8.300957;1.458530;5.976921;0.932127;1.444501;3.527081;0.959183;1.441578;3.966575;0.957787;1.469047;1.660469;0.979335;1.453734;1.453734;1.453734;1.453734;1.453734;1.000000;0.000000;0.000000;
8.311953;1.457959;6.036862;0.931641;1.445106;3.430850;0.962257;1.441285;3.795968;0.962010;1.471866;1.910576;0.979766;1.454296;1.454296;1.454296;1.454296;1.454296;1.000000;0.000000;0.000000;
8.322948;1.457346;6.081890;0.930949;1.445844;3.332322;0.964653;1.441175;3.604368;0.965468;1.474208;2.181166;0.978904;1.454806;1.454806;1.454806;1.454806;1.454806;1.000000;0.000000;0.000000;
8.333944;1.456704;6.110179;0.929694;1.446717;3.232753;0.965963;1.441268;3.393930;0.967693;1.476049;2.460625;0.976291;1.455268;1.455268;1.455268;1.455268;1.455268;1.000000;0.000000;0.000000;
8.344939;1.456049;6.120552;0.927612;1.447725;3.134137;0.965890;1.441578;3.168573;0.968338;1.477383;2.737054;0.971620;1.455690;1.455690;1.455690;1.455690;1.455690;1.000000;0.000000;0.000000;
8.355935;1.455394;6.112688;0.924566;1.448864;3.039057;0.964278;1.442117;2.933758;0.967216;1.478228;2.999322;0.964773;1.456080;1.456080;1.456080;1.456080;1.456080;1.000000;0.000000;0.000000;
8.366930;1.454755;6.087200;0.920563;1.450127;2.950439;0.961128;1.442890;2.696000;0.964315;1.478618;3.238103;0.955837;1.456453;1.456453;1.456453;1.456453;1.456453;1.000000;0.000000;0.000000;
8.377926;1.454145;6.045289;0.915742;1.451502;2.871397;0.956587;1.443895;2.462303;0.959791;1.478600;3.446679;0.945080;1.456819;1.456819;1.456819;1.456819;1.456819;1.000000;0.000000;0.000000;
8.388921;1.453578;5.989565;0.910371;1.452974;2.804409;0.950942;1.445125;2.239254;0.953950;1.478234;3.621257;0.932943;1.457193;1.457193;1.457193;1.457193;1.457193;1.000000;0.000000;0.000000;
8.399917;1.453064;5.922523;0.904802;1.454525;2.751792;0.944565;1.446565;2.032801;0.947205;1.477582;3.761225;0.919969;1.457584;1.457584;1.457584;1.457584;1.457584;1.000000;0.000000;0.000000;
8.410912;1.452611;5.846835;0.899428;1.456135;2.715224;0.937876;1.448196;1.847748;0.940022;1.476704;3.868552;0.906754;1.458001;1.458001;1.458001;1.458001;1.458001;1.000000;0.000000;0.000000;
8.421908;1.452226;5.765444;0.894661;1.457780;2.695503;0.931318;1.449995;1.687309;0.932895;1.475659;3.947508;0.893913;1.458447;1.458447;1.458447;1.458447;1.458447;1.000000;0.000000;0.000000;
8.432903;1.451912;5.679542;0.890833;1.459437;2.693500;0.925250;1.451936;1.554507;0.926231;1.474494;4.002540;0.881954;1.458924;1.458924;1.458924;1.458924;1.458924;1.000000;0.000000;0.000000;
8.443899;1.451674;5.591067;0.888261;1.461083;2.708895;0.920021;1.453989;1.450375;0.920430;1.473244;4.039565;0.871366;1.459430;1.459430;1.459430;1.459430;1.459430;1.000000;0.000000;0.000000;
8.454894;1.451511;5.500885;0.887172;1.462694;2.741142;0.915893;1.456128;1.375475;0.915793;1.471939;4.064108;0.862526;1.459959;1.459959;1.459959;1.459959;1.459959;1.000000;0.000000;0.000000;
8.465890;1.451427;5.409043;0.887701;1.464248;2.789357;0.913036;1.458322;1.329962;0.912522;1.470597;4.081000;0.855692;1.460504;1.460504;1.460504;1.460504;1.460504;1.000000;0.000000;0.000000;
8.476885;1.451423;5.315462;0.889929;1.465724;2.852383;0.911575;1.460542;1.313366;0.910770;1.469228;4.094803;0.851065;1.461056;1.461056;1.461056;1.461056;1.461056;1.000000;0.000000;0.000000;
8.487881;1.451499;5.219134;0.893823;1.467103;2.928825;0.911520;1.462760;1.325360;0.910561;1.467835;4.108553;0.848703;1.461604;1.461604;1.461604;1.461604;1.461604;1.000000;0.000000;0.000000;
8.498876;1.451660;5.118868;0.899288;1.468368;3.017120;0.912827;1.464947;1.365486;0.911853;1.466418;4.124421;0.848595;1.462140;1.462140;1.462140;1.462140;1.462140;1.000000;0.000000;0.000000;
8.509871;1.451909;5.013502;0.906174;1.469503;3.115499;0.915401;1.467075;1.433078;0.914546;1.464972;4.143672;0.850663;1.462651;1.462651;1.462651;1.462651;1.462651;1.000000;0.000000;0.000000;
8.520867;1.452250;4.901995;0.914279;1.470497;3.222089;0.919102;1.469118;1.527389;0.918486;1.463491;4.166569;0.854772;1.463130;1.463130;1.463130;1.463130;1.463130;1.000000;0.000000;0.000000;
8.531862;1.452688;4.783685;0.923371;1.471340;3.334925;0.923759;1.471049;1.647495;0.923478;1.461969;4.192462;0.860741;1.463566;1.463566;1.463566;1.463566;1.463566;1.000000;0.000000;0.000000;
8.542858;1.453229;4.658502;0.933194;1.472024;3.451988;0.929182;1.472843;1.792199;0.929301;1.460402;4.219829;0.868359;1.463953;1.463953;1.463953;1.463953;1.463953;1.000000;0.000000;0.000000;
8.553853;1.453878;4.527138;0.943476;1.472547;3.571327;0.935163;1.474478;1.960118;0.935712;1.458790;4.246148;0.877383;1.464285;1.464285;1.464285;1.464285;1.464285;1.000000;0.000000;0.000000;
8.564849;1.454639;4.391209;0.953950;1.472905;3.690761;0.941495;1.475930;2.148889;0.942459;1.457138;4.268617;0.887556;1.464560;1.464560;1.464560;1.464560;1.464560;1.000000;0.000000;0.000000;
8.575844;1.455515;4.253105;0.964348;1.473101;3.808499;0.947966;1.477182;2.356294;0.949288;1.455457;4.283282;0.898603;1.464775;1.464775;1.464775;1.464775;1.464775;1.000000;0.000000;0.000000;
8.586840;1.456505;4.116122;0.974415;1.473138;3.922729;0.954368;1.478216;2.579367;0.955944;1.453766;4.285807;0.910233;1.464932;1.464932;1.464932;1.464932;1.464932;1.000000;0.000000;0.000000;
8.597835;1.457606;3.984262;0.983905;1.473023;4.031744;0.960494;1.479020;2.814592;0.962178;1.452091;4.271526;0.922139;1.465034;1.465034;1.465034;1.465034;1.465034;1.000000;0.000000;0.000000;
8.608831;1.458813;3.861863;0.992593;1.472764;4.133924;0.966147;1.479584;3.057902;0.967752;1.450466;4.235891;0.934005;1.465087;1.465087;1.465087;1.465087;1.465087;1.000000;0.000000;0.000000;
8.619826;1.460114;3.753767;1.000266;1.472371;4.227852;0.971137;1.479903;3.304890;0.972441;1.448936;4.174243;0.945504;1.465099;1.465099;1.465099;1.465099;1.465099;1.000000;0.000000;0.000000;
8.630822;1.461495;3.664363;1.006737;1.471857;4.312091;0.975292;1.479976;3.550508;0.976047;1.447550;4.083180;0.956309;1.465080;1.465080;1.465080;1.465080;1.465080;1.000000;0.000000;0.000000;
8.641817;1.462939;3.597499;1.011849;1.471237;4.385362;0.978467;1.479808;3.789569;0.978411;1.446364;3.960463;0.966110;1.465044;1.465044;1.465044;1.465044;1.465044;1.000000;0.000000;0.000000;
8.652813;1.464426;3.556116;1.015482;1.470525;4.446552;0.980556;1.479408;4.016936;0.979422;1.445434;3.805532;0.974632;1.465003;1.465003;1.465003;1.465003;1.465003;1.000000;0.000000;0.000000;
8.663808;1.465933;3.541976;1.017569;1.469740;4.494753;0.981504;1.478792;4.227783;0.979040;1.444817;3.619862;0.981660;1.464972;1.464972;1.464972;1.464972;1.464972;1.000000;0.000000;0.000000;
8.674804;1.467438;3.555535;1.018104;1.468900;4.529339;0.981325;1.477979;4.417948;0.977304;1.444565;3.407079;0.987058;1.464965;1.464965;1.464965;1.464965;1.464965;1.000000;0.000000;0.000000;
8.685799;1.468917;3.595970;1.017155;1.468024;4.550035;0.980108;1.476991;4.584242;0.974347;1.444720;3.172854;0.990789;1.464997;1.464997;1.464997;1.464997;1.464997;1.000000;0.000000;0.000000;
8.696795;1.470350;3.661359;1.014865;1.467131;4.556964;0.978020;1.475853;4.724688;0.970393;1.445314;2.924572;0.992930;1.465078;1.465078;1.465078;1.465078;1.465078;1.000000;0.000000;0.000000;
8.707790;1.471716;3.748823;1.011458;1.466240;4.550696;0.975309;1.474594;4.838802;0.965758;1.446363;2.670828;0.993668;1.465217;1.465217;1.465217;1.465217;1.465217;1.000000;0.000000;0.000000;
8.718786;1.472999;3.855412;1.007208;1.465368;4.532067;0.972268;1.473238;4.926843;0.960807;1.447868;2.420757;0.993284;1.465421;1.465421;1.465421;1.465421;1.465421;1.000000;0.000000;0.000000;
8.729781;1.474183;3.977830;1.002441;1.464531;4.502262;0.969233;1.471810;4.990470;0.955957;1.449813;2.183400;0.992135;1.465691;1.465691;1.465691;1.465691;1.465691;1.000000;0.000000;0.000000;
8.740777;1.475258;4.113018;0.997495;1.463744;4.462572;0.966541;1.470336;5.031840;0.951623;1.452167;1.967229;0.990617;1.466024;1.466024;1.466024;1.466024;1.466024;1.000000;0.000000;0.000000;
8.751772;1.476214;4.258267;0.992694;1.463020;4.414268;0.964503;1.468834;5.053279;0.948189;1.454882;1.779735;0.989123;1.466416;1.466416;1.466416;1.466416;1.466416;1.000000;0.000000;0.000000;
8.762768;1.477043;4.411232;0.988320;1.462368;4.358467;0.963373;1.467326;5.056860;0.945973;1.457901;1.627197;0.988004;1.466858;1.466858;1.466858;1.466858;1.466858;1.000000;0.000000;0.000000;
8.773763;1.477741;4.569854;0.984585;1.461800;4.296014;0.963321;1.465827;5.044024;0.945199;1.461156;1.514584;0.987534;1.467338;1.467338;1.467338;1.467338;1.467338;1.000000;0.000000;0.000000;
8.784758;1.478303;4.732186;0.981612;1.461324;4.227429;0.964417;1.464355;5.015326;0.945972;1.464571;1.445541;0.987877;1.467842;1.467842;1.467842;1.467842;1.467842;1.000000;0.000000;0.000000;
8.795754;1.478727;4.896200;0.979419;1.460947;4.152860;0.966616;1.462926;4.970181;0.948267;1.468064;1.422420;0.989060;1.468357;1.468357;1.468357;1.468357;1.468357;1.000000;0.000000;0.000000;
8.806749;1.479014;5.059714;0.977941;1.460679;4.072263;0.969778;1.461556;4.907448;0.951948;1.471551;1.446099;0.990999;1.468869;1.468869;1.468869;1.468869;1.468869;1.000000;0.000000;0.000000;
8.817745;1.479164;5.220049;0.976995;1.460528;3.985377;0.973638;1.460265;4.824747;0.956728;1.474946;1.516145;0.993442;1.469364;1.469364;1.469364;1.469364;1.469364;1.000000;0.000000;0.000000;
8.828740;1.479183;5.374073;0.976317;1.460502;3.892027;0.977846;1.459074;4.719311;0.962219;1.478167;1.630606;0.996029;1.469831;1.469831;1.469831;1.469831;1.469831;1.000000;0.000000;0.000000;
8.839736;1.479077;5.518602;0.975565;1.460609;3.792104;0.981973;1.458006;4.588579;0.967932;1.481138;1.784996;0.998283;1.470261;1.470261;1.470261;1.470261;1.470261;1.000000;0.000000;0.000000;
8.850731;1.478857;5.650182;0.974379;1.460859;3.685972;0.985572;1.457088;4.430413;0.973349;1.483792;1.973591;0.999702;1.470651;1.470651;1.470651;1.470651;1.470651;1.000000;0.000000;0.000000;
8.861727;1.478533;5.765488;0.972390;1.461258;3.574526;0.988191;1.456346;4.243809;0.977933;1.486076;2.188565;0.999770;1.470998;1.470998;1.470998;1.470998;1.470998;1.000000;0.000000;0.000000;
8.872722;1.478122;5.861592;0.969270;1.461812;3.459302;0.989422;1.455807;4.029352;0.981189;1.487951;2.420510;0.998024;1.471307;1.471307;1.471307;1.471307;1.471307;1.000000;0.000000;0.000000;
8.883718;1.477641;5.936254;0.964767;1.462524;3.342474;0.988945;1.455497;3.789515;0.982710;1.489397;2.659028;0.994108;1.471585;1.471585;1.471585;1.471585;1.471585;1.000000;0.000000;0.000000;
8.894713;1.477108;5.988177;0.958742;1.463394;3.226739;0.986564;1.455437;3.528684;0.982222;1.490412;2.893573;0.987819;1.471842;1.471842;1.471842;1.471842;1.471842;1.000000;0.000000;0.000000;
8.905709;1.476541;6.017013;0.951191;1.464418;3.115182;0.982229;1.455645;3.252844;0.979612;1.491013;3.114556;0.979133;1.472091;1.472091;1.472091;1.472091;1.472091;1.000000;0.000000;0.000000;
8.916704;1.475961;6.023884;0.942249;1.465587;3.010769;0.976040;1.456131;2.969260;0.974931;1.491232;3.313686;0.968213;1.472346;1.472346;1.472346;1.472346;1.472346;1.000000;0.000000;0.000000;
8.927700;1.475384;6.010814;0.932196;1.466890;2.916398;0.968248;1.456897;2.685635;0.968406;1.491114;3.485379;0.955408;1.472622;1.472622;1.472622;1.472622;1.472622;1.000000;0.000000;0.000000;
8.938695;1.474826;5.980714;0.921419;1.468311;2.834536;0.959226;1.457939;2.409458;0.960403;1.490712;3.626793;0.941210;1.472931;1.472931;1.472931;1.472931;1.472931;1.000000;0.000000;0.000000;
8.949691;1.474301;5.937104;0.910384;1.469832;2.767109;0.949429;1.459247;2.147444;0.951391;1.490080;3.737775;0.926212;1.473283;1.473283;1.473283;1.473283;1.473283;1.000000;0.000000;0.000000;
8.960686;1.473817;5.884327;0.899615;1.471432;2.715150;0.939375;1.460802;1.904798;0.941914;1.489274;3.820819;0.911073;1.473686;1.473686;1.473686;1.473686;1.473686;1.000000;0.000000;0.000000;
8.971682;1.473382;5.825025;0.889586;1.473089;2.680134;0.929537;1.462582;1.686492;0.932482;1.488340;3.879226;0.896404;1.474143;1.474143;1.474143;1.474143;1.474143;1.000000;0.000000;0.000000;
