time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
0.000000;1.000000;10.104236;0.979159;1.488699;
0.000001;1.000000;10.104236;0.979159;1.488699;
0.000002;1.000000;10.104236;0.979158;1.488699;
0.000004;1.000000;10.104235;0.979158;1.488699;
0.000008;1.000000;10.104235;0.979157;1.488699;
0.000016;1.000000;10.104233;0.979156;1.488699;
0.000032;1.000000;10.104230;0.979153;1.488699;
0.000064;1.000000;10.104224;0.979147;1.488699;
0.000128;1.000000;10.104213;0.979135;1.488699;
0.000256;1.000000;10.104190;0.979111;1.488699;
0.000512;1.000000;10.104148;0.979064;1.488699;
0.001024;0.999999;10.104074;0.978971;1.488699;
0.002048;0.999999;10.103963;0.978790;1.488699;
0.004096;0.999997;10.103880;0.978442;1.488699;
0.008192;0.999994;10.104177;0.977803;1.488700;
0.016384;0.999989;10.106031;0.976718;1.488707;
0.024576;0.999983;10.108955;0.975851;1.488730;
0.032768;0.999977;10.112277;0.975154;1.488777;
0.040960;0.999971;10.115505;0.974589;1.488857;
0.049152;0.999965;10.118311;0.974128;1.488977;
0.057344;0.999958;10.120492;0.973745;1.489145;
0.073728;0.999945;10.122562;0.973138;1.489648;
0.090112;0.999933;10.121572;0.972690;1.490387;
0.106496;0.999920;10.117661;0.972345;1.491378;
0.122880;0.999908;10.111139;0.972067;1.492631;
0.139264;0.999897;10.102385;0.971832;1.494149;
0.172032;0.999879;10.080156;0.971430;1.497983;
0.204800;0.999865;10.053347;0.971096;1.502875;
0.270336;0.999857;9.996861;0.970532;1.515744;
0.335872;0.999871;9.944843;0.970080;1.532615;
0.401408;0.999902;9.906832;0.969718;1.553324;
0.466944;0.999944;9.888783;0.969448;1.577695;
0.532480;0.999987;9.892690;0.969281;1.605545;
0.663552;1.000043;9.947954;0.969341;1.670638;
0.794624;1.000041;10.032067;0.970017;1.747110;
0.925696;0.999983;10.100855;0.971423;1.833181;
1.000000;0.999935;10.120534;0.972581;1.885417;
1.000000;0.999935;9.974891;0.963580;1.885417;
1.000001;0.999935;9.974892;0.963580;1.885418;
1.000002;0.999935;9.974893;0.963580;1.885419;
1.000004;0.999935;9.974895;0.963580;1.885420;
1.000008;0.999935;9.974899;0.963580;1.885423;
1.000016;0.999935;9.974908;0.963579;1.885429;
1.000032;0.999935;9.974925;0.963578;1.885440;
1.000064;0.999935;9.974960;0.963576;1.885464;
1.000128;0.999935;9.975030;0.963572;1.885510;
1.000256;0.999935;9.975169;0.963563;1.885603;
1.000512;0.999935;9.975448;0.963546;1.885788;
1.001024;0.999935;9.976007;0.963512;1.886158;
1.002048;0.999935;9.977127;0.963445;1.886900;
1.004096;0.999935;9.979380;0.963320;1.888385;
1.008192;0.999936;9.983904;0.963095;1.891358;
1.016384;0.999936;9.992888;0.962732;1.897327;
1.024576;0.999936;10.001650;0.962469;1.903326;
1.032768;0.999936;10.010049;0.962286;1.909360;
1.049152;0.999934;10.025428;0.962082;1.921545;
1.050000;0.999934;10.026172;0.962076;1.922180;
1.050000;0.999934;10.172605;0.971068;1.922180;
1.050001;0.999934;10.172614;0.971068;1.922181;
1.050002;0.999934;10.172614;0.971068;1.922181;
1.050004;0.999934;10.172614;0.971068;1.922183;
1.050008;0.999934;10.172614;0.971068;1.922186;
1.050016;0.999934;10.172614;0.971069;1.922192;
1.050032;0.999934;10.172615;0.971070;1.922204;
1.050064;0.999934;10.172615;0.971073;1.922228;
1.050128;0.999934;10.172616;0.971078;1.922276;
1.050256;0.999933;10.172618;0.971088;1.922372;
1.050512;0.999933;10.172621;0.971109;1.922563;
1.051024;0.999933;10.172623;0.971150;1.922947;
1.052048;0.999931;10.172613;0.971230;1.923715;
1.054096;0.999929;10.172544;0.971385;1.925253;
1.058192;0.999925;10.172232;0.971677;1.928336;
