time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
0.000000;1.000000;10.104236;0.979159;1.477993;
0.000001;1.000000;10.104236;0.979159;1.477991;
0.000002;1.000000;10.104236;0.979158;1.477990;
0.000004;1.000000;10.104235;0.979158;1.477987;
0.000008;1.000000;10.104234;0.979157;1.477982;
0.000014;1.000000;10.104233;0.979156;1.477974;
0.000016;1.000000;10.104233;0.979156;1.477972;
0.000032;1.000000;10.104230;0.979153;1.477951;
0.000064;1.000000;10.104223;0.979147;1.477909;
0.000095;1.000000;10.104217;0.979141;1.477866;
0.000128;1.000000;10.104211;0.979135;1.477820;
0.000256;1.000000;10.104187;0.979111;1.477634;
0.000384;1.000000;10.104164;0.979088;1.477444;
0.000512;1.000000;10.104142;0.979064;1.477256;
0.000768;0.999999;10.104099;0.979018;1.476896;
0.001024;0.999999;10.104059;0.978971;1.476584;
0.001536;0.999999;10.103989;0.978879;1.476265;
0.001549;0.999999;10.103987;0.978877;1.476264;
0.002048;0.999999;10.103931;0.978789;1.476510;
0.002096;0.999999;10.103926;0.978781;1.476572;
0.002560;0.999998;10.103885;0.978700;1.477527;
0.003072;0.999998;10.103853;0.978612;1.479497;
0.003584;0.999998;10.103833;0.978526;1.482573;
0.004096;0.999997;10.103827;0.978441;1.486877;
0.004608;0.999997;10.103836;0.978357;1.492496;
0.005120;0.999996;10.103859;0.978274;1.499488;
0.005632;0.999996;10.103897;0.978193;1.507882;
0.006144;0.999996;10.103952;0.978114;1.517679;
0.006656;0.999995;10.104024;0.978035;1.528855;
0.007168;0.999995;10.104113;0.977959;1.541361;
0.007680;0.999995;10.104221;0.977883;1.555130;
0.008192;0.999994;10.104347;0.977809;1.570076;
0.008704;0.999994;10.104494;0.977736;1.586096;
0.009216;0.999994;10.104660;0.977665;1.603075;
0.010240;0.999993;10.105055;0.977527;1.639227;
0.011264;0.999992;10.105536;0.977394;1.677569;
0.012288;0.999992;10.106102;0.977267;1.717047;
0.013312;0.999991;10.106755;0.977146;1.756612;
0.014336;0.999990;10.107491;0.977030;1.795283;
0.015360;0.999989;10.108310;0.976919;1.832197;
0.016384;0.999989;10.109206;0.976813;1.866639;
0.017408;0.999988;10.110175;0.976712;1.898065;
0.018432;0.999987;10.111212;0.976616;1.926110;
0.019456;0.999986;10.112310;0.976525;1.950585;
0.020480;0.999986;10.113464;0.976438;1.971467;
0.021504;0.999985;10.114667;0.976354;1.988882;
0.022528;0.999984;10.115913;0.976275;2.003079;
0.023552;0.999983;10.117198;0.976199;2.014406;
0.024576;0.999983;10.118515;0.976127;2.023278;
0.025600;0.999982;10.119860;0.976058;2.030150;
0.026624;0.999981;10.121229;0.975992;2.035493;
0.027648;0.999980;10.122619;0.975929;2.039762;
0.028672;0.999979;10.124028;0.975869;2.043384;
0.029696;0.999978;10.125453;0.975811;2.046735;
0.030720;0.999978;10.126894;0.975756;2.050132;
0.031744;0.999977;10.128348;0.975704;2.053825;
0.032768;0.999976;10.129816;0.975654;2.057993;
0.033792;0.999975;10.131297;0.975607;2.062748;
0.034816;0.999974;10.132791;0.975562;2.068136;
0.035840;0.999973;10.134298;0.975519;2.074146;
0.036864;0.999972;10.135818;0.975479;2.080719;
0.037888;0.999971;10.137350;0.975441;2.087759;
0.038912;0.999970;10.138895;0.975405;2.095141;
0.040960;0.999969;10.142021;0.975340;2.110189;
0.043008;0.999967;10.145190;0.975284;2.124908;
0.045056;0.999965;10.148395;0.975235;2.138442;
0.047104;0.999963;10.151629;0.975194;2.150182;
0.049152;0.999961;10.154880;0.975160;2.159836;
0.051200;0.999959;10.158140;0.975132;2.167421;
0.053248;0.999957;10.161399;0.975110;2.173198;
0.055296;0.999954;10.164649;0.975093;2.177582;
0.057344;0.999952;10.167883;0.975082;2.181043;
0.059392;0.999950;10.171096;0.975075;2.184022;
0.061440;0.999948;10.174283;0.975073;2.186863;
0.063488;0.999945;10.177442;0.975075;2.189787;
0.065536;0.999943;10.180570;0.975081;2.192887;
0.067584;0.999941;10.183665;0.975091;2.196144;
0.069632;0.999938;10.186726;0.975104;2.199463;
0.071680;0.999936;10.189751;0.975121;2.202712;
0.075776;0.999931;10.195679;0.975164;2.208410;
0.079872;0.999925;10.201435;0.975218;2.212799;
0.083968;0.999920;10.207001;0.975282;2.215843;
0.088064;0.999914;10.212362;0.975355;2.217837;
0.092160;0.999909;10.217509;0.975436;2.219185;
0.096256;0.999903;10.222431;0.975523;2.220211;
0.100352;0.999897;10.227122;0.975617;2.221070;
0.104448;0.999891;10.231579;0.975716;2.221766;
0.108544;0.999885;10.235796;0.975820;2.222229;
0.115270;0.999875;10.242190;0.975999;2.222358;
0.116736;0.999872;10.243496;0.976040;2.222282;
0.124928;0.999860;10.250204;0.976273;2.221328;
0.125236;0.999859;10.250437;0.976282;2.221278;
0.133120;0.999846;10.255910;0.976517;2.219663;
0.141312;0.999833;10.260607;0.976768;2.217537;
0.157696;0.999806;10.266999;0.977288;2.212369;
0.174080;0.999778;10.269435;0.977824;2.206168;
0.190464;0.999751;10.268011;0.978368;2.199255;
0.206848;0.999724;10.262863;0.978916;2.191896;
0.239616;0.999673;10.242409;0.980008;2.176559;
0.272384;0.999628;10.209692;0.981088;2.160724;
0.305152;0.999592;10.166810;0.982144;2.144754;
0.337920;0.999566;10.116221;0.983172;2.128873;
0.403456;0.999548;10.006514;0.985113;2.097981;
0.468992;0.999575;9.899537;0.986888;2.068571;
0.534528;0.999640;9.813296;0.988484;2.040951;
0.600064;0.999732;9.761135;0.989900;2.015212;
0.665600;0.999834;9.749530;0.991146;1.991300;
0.731136;0.999931;9.777542;0.992235;1.969082;
0.824657;1.000030;9.865367;0.993568;1.939886;
0.918179;1.000069;9.978594;0.994701;1.913121;
1.000000;1.000054;10.067736;0.995581;1.891236;
1.000000;1.000054;8.785270;0.915476;1.853802;
1.000001;1.000054;8.785277;0.915475;1.853797;
1.000002;1.000054;8.785285;0.915474;1.853793;
1.000004;1.000054;8.785300;0.915473;1.853783;
1.000008;1.000054;8.785329;0.915470;1.853764;
1.000016;1.000054;8.785389;0.915465;1.853726;
1.000032;1.000055;8.785508;0.915454;1.853650;
1.000048;1.000055;8.785628;0.915443;1.853572;
1.000064;1.000055;8.785747;0.915432;1.853494;
1.000096;1.000055;8.785986;0.915410;1.853334;
1.000160;1.000056;8.786464;0.915366;1.853002;
1.000224;1.000056;8.786942;0.915323;1.852663;
1.000352;1.000057;8.787899;0.915236;1.851974;
1.000467;1.000058;8.788761;0.915157;1.851357;
1.000582;1.000059;8.789624;0.915080;1.850758;
1.000697;1.000060;8.790487;0.915002;1.850188;
1.000928;1.000061;8.792216;0.914848;1.849156;
1.001158;1.000063;8.793947;0.914694;1.848348;
1.001389;1.000065;8.795681;0.914542;1.847851;
1.001465;1.000065;8.796254;0.914492;1.847788;
1.001849;1.000068;8.799156;0.914240;1.848241;
1.002076;1.000070;8.800873;0.914093;1.849257;
1.002310;1.000072;8.802644;0.913942;1.850871;
1.002771;1.000075;8.806143;0.913648;1.856268;
1.003232;1.000079;8.809656;0.913359;1.864891;
1.003693;1.000082;8.813183;0.913073;1.877128;
1.004153;1.000086;8.816727;0.912791;1.893282;
1.004614;1.000089;8.820288;0.912514;1.913578;
1.005075;1.000093;8.823869;0.912241;1.938162;
1.005536;1.000096;8.827471;0.911971;1.967106;
1.005997;1.000099;8.831096;0.911706;2.000413;
1.006457;1.000103;8.834747;0.911445;2.038021;
1.006918;1.000106;8.838426;0.911189;2.079806;
1.007379;1.000109;8.842133;0.910936;2.125591;
1.007840;1.000113;8.845872;0.910688;2.175151;
1.008301;1.000116;8.849643;0.910444;2.228216;
1.008761;1.000119;8.853449;0.910204;2.284481;
1.009222;1.000123;8.857291;0.909969;2.343610;
1.009683;1.000126;8.861170;0.909738;2.405239;
1.010144;1.000129;8.865088;0.909511;2.468991;
1.010605;1.000133;8.869044;0.909288;2.534469;
1.011065;1.000136;8.873041;0.909070;2.601273;
1.011526;1.000139;8.877079;0.908856;2.668998;
1.012448;1.000146;8.885277;0.908441;2.805120;
1.013369;1.000152;8.893639;0.908043;2.940117;
1.014291;1.000158;8.902162;0.907661;3.071290;
1.015213;1.000165;8.910841;0.907295;3.196228;
1.016134;1.000171;8.919667;0.906945;3.312861;
1.017056;1.000177;8.928632;0.906609;3.419568;
1.017977;1.000183;8.937724;0.906288;3.515218;
1.018899;1.000189;8.946930;0.905980;3.599165;
1.019821;1.000196;8.956238;0.905686;3.671237;
1.020742;1.000201;8.965636;0.905404;3.731700;
1.021664;1.000207;8.975108;0.905133;3.781209;
1.022585;1.000213;8.984645;0.904874;3.820739;
1.023507;1.000219;8.994234;0.904625;3.851509;
1.024429;1.000225;9.003865;0.904387;3.874908;
1.025350;1.000231;9.013531;0.904158;3.892413;
1.026272;1.000236;9.023223;0.903938;3.905514;
1.027193;1.000242;9.032937;0.903727;3.915649;
1.028115;1.000247;9.042667;0.903524;3.924145;
1.029037;1.000253;9.052413;0.903330;3.932176;
1.029958;1.000258;9.062170;0.903143;3.940728;
1.030880;1.000263;9.071940;0.902964;3.950575;
1.031801;1.000269;9.081723;0.902793;3.962281;
1.032723;1.000274;9.091518;0.902629;3.976192;
1.033645;1.000279;9.101328;0.902473;3.992455;
1.034566;1.000284;9.111154;0.902324;4.011033;
1.035488;1.000289;9.120997;0.902182;4.031738;
1.036409;1.000294;9.130858;0.902047;4.054252;
1.037331;1.000299;9.140739;0.901918;4.078167;
